reg;semaine_glissante;pop;P;T;nom_region
28;2021-02-08-2021-02-14;3303500;4002;83505;Normandie
28;2021-02-09-2021-02-15;3303500;4001;82149;Normandie
28;2021-02-10-2021-02-16;3303500;4037;81951;Normandie
28;2021-02-11-2021-02-17;3303500;4216;83920;Normandie
28;2021-02-12-2021-02-18;3303500;4349;85584;Normandie
28;2021-02-13-2021-02-19;3303500;4533;88288;Normandie
28;2021-02-14-2021-02-20;3303500;4636;89882;Normandie
28;2021-02-15-2021-02-21;3303500;4626;90139;Normandie
28;2021-02-16-2021-02-22;3303500;4764;90451;Normandie
28;2021-02-17-2021-02-23;3303500;4867;89229;Normandie
28;2021-02-18-2021-02-24;3303500;4870;88181;Normandie
28;2021-02-19-2021-02-25;3303500;5062;87366;Normandie
28;2021-02-20-2021-02-26;3303500;5073;86609;Normandie
28;2021-02-21-2021-02-27;3303500;5034;85586;Normandie
28;2021-02-22-2021-02-28;3303500;5089;85480;Normandie
28;2021-02-23-2021-03-01;3303500;5168;83423;Normandie
28;2021-02-24-2021-03-02;3303500;5255;82079;Normandie
28;2021-02-25-2021-03-03;3303500;5316;81510;Normandie
28;2021-02-26-2021-03-04;3303500;5209;79976;Normandie
28;2021-02-27-2021-03-05;3303500;5404;79267;Normandie
28;2021-02-28-2021-03-06;3303500;5530;79764;Normandie
28;2021-03-01-2021-03-07;3303500;5527;79884;Normandie
28;2021-03-02-2021-03-08;3303500;5524;81146;Normandie
28;2021-03-03-2021-03-09;3303500;5565;82363;Normandie
28;2021-03-04-2021-03-10;3303500;5762;83670;Normandie
28;2021-03-05-2021-03-11;3303500;5953;87171;Normandie
28;2021-03-06-2021-03-12;3303500;6117;90170;Normandie
28;2021-03-07-2021-03-13;3303500;6284;91606;Normandie
28;2021-03-08-2021-03-14;3303500;6304;91619;Normandie
28;2021-03-09-2021-03-15;3303500;6793;94081;Normandie
28;2021-03-10-2021-03-16;3303500;7170;97896;Normandie
28;2021-03-11-2021-03-17;3303500;7502;100756;Normandie
28;2021-03-12-2021-03-18;3303500;7939;105718;Normandie
28;2021-03-13-2021-03-19;3303500;8274;110150;Normandie
28;2021-03-14-2021-03-20;3303500;8425;112255;Normandie
28;2021-03-15-2021-03-21;3303500;8472;112505;Normandie
28;2021-03-16-2021-03-22;3303500;8860;116632;Normandie
28;2021-03-17-2021-03-23;3303500;9207;122092;Normandie
28;2021-03-18-2021-03-24;3303500;9460;126441;Normandie
28;2021-03-19-2021-03-25;3303500;9702;131691;Normandie
28;2021-03-20-2021-03-26;3303500;9959;137306;Normandie
28;2021-03-21-2021-03-27;3303500;10164;140135;Normandie
28;2021-03-22-2021-03-28;3303500;10166;140094;Normandie
28;2021-03-23-2021-03-29;3303500;10377;143880;Normandie
28;2021-03-24-2021-03-30;3303500;10559;149612;Normandie
28;2021-03-25-2021-03-31;3303500;10633;153967;Normandie
28;2021-03-26-2021-04-01;3303500;10542;158577;Normandie
28;2021-03-27-2021-04-02;3303500;10511;160708;Normandie
28;2021-03-28-2021-04-03;3303500;10368;162915;Normandie
28;2021-03-29-2021-04-04;3303500;10342;163233;Normandie
28;2021-03-30-2021-04-05;3303500;8369;137366;Normandie
28;2021-03-31-2021-04-06;3303500;8903;134289;Normandie
28;2021-04-01-2021-04-07;3303500;8975;130970;Normandie
28;2021-04-02-2021-04-08;3303500;8997;123561;Normandie
28;2021-04-03-2021-04-09;3303500;9066;117601;Normandie
28;2021-04-04-2021-04-10;3303500;9146;114232;Normandie
28;2021-04-05-2021-04-11;3303500;9209;114003;Normandie
28;2021-04-06-2021-04-12;3303500;11056;129505;Normandie
28;2021-04-07-2021-04-13;3303500;10167;119449;Normandie
28;2021-04-08-2021-04-14;3303500;9789;114404;Normandie
28;2021-04-09-2021-04-15;3303500;9592;110462;Normandie
28;2021-04-10-2021-04-16;3303500;9304;105569;Normandie
28;2021-04-11-2021-04-17;3303500;9191;103680;Normandie
28;2021-04-12-2021-04-18;3303500;9177;103387;Normandie
28;2021-04-13-2021-04-19;3303500;8939;98922;Normandie
28;2021-04-14-2021-04-20;3303500;8942;96333;Normandie
28;2021-04-15-2021-04-21;3303500;8956;94925;Normandie
28;2021-04-16-2021-04-22;3303500;8951;94581;Normandie
28;2021-04-17-2021-04-23;3303500;8809;93977;Normandie
28;2021-04-18-2021-04-24;3303500;8666;93721;Normandie
28;2021-04-19-2021-04-25;3303500;8616;93583;Normandie
28;2021-04-20-2021-04-26;3303500;8427;94004;Normandie
28;2021-04-21-2021-04-27;3303500;8084;97183;Normandie
28;2021-04-22-2021-04-28;3303500;7734;96953;Normandie
28;2021-04-23-2021-04-29;3303500;7476;100222;Normandie
28;2021-04-24-2021-04-30;3303500;7317;104894;Normandie
28;2021-04-25-2021-05-01;3303500;6752;99352;Normandie
28;2021-04-26-2021-05-02;3303500;6745;99555;Normandie
28;2021-04-27-2021-05-03;3303500;6597;101485;Normandie
28;2021-04-28-2021-05-04;3303500;6533;104324;Normandie
28;2021-04-29-2021-05-05;3303500;6398;106869;Normandie
28;2021-04-30-2021-05-06;3303500;6178;110076;Normandie
28;2021-05-01-2021-05-07;3303500;5934;113937;Normandie
28;2021-05-02-2021-05-08;3303500;5911;114698;Normandie
28;2021-05-03-2021-05-09;3303500;5907;114932;Normandie
28;2021-05-04-2021-05-10;3303500;5694;115351;Normandie
28;2021-05-05-2021-05-11;3303500;5523;115618;Normandie
28;2021-05-06-2021-05-12;3303500;5521;119637;Normandie
28;2021-05-07-2021-05-13;3303500;4686;102211;Normandie
28;2021-05-08-2021-05-14;3303500;4703;97251;Normandie
28;2021-05-09-2021-05-15;3303500;5024;102623;Normandie
28;2021-05-10-2021-05-16;3303500;4964;102282;Normandie
28;2021-05-11-2021-05-17;3303500;4845;101879;Normandie
28;2021-05-12-2021-05-18;3303500;4893;104590;Normandie
28;2021-05-13-2021-05-19;3303500;4751;103941;Normandie
28;2021-05-14-2021-05-20;3303500;5368;120690;Normandie
28;2021-05-15-2021-05-21;3303500;5135;123233;Normandie
28;2021-05-16-2021-05-22;3303500;5102;123793;Normandie
28;2021-05-17-2021-05-23;3303500;5102;123942;Normandie
28;2021-05-18-2021-05-24;3303500;4057;104188;Normandie
28;2021-05-19-2021-05-25;3303500;4066;103385;Normandie
28;2021-05-20-2021-05-26;3303500;3864;102436;Normandie
28;2021-05-21-2021-05-27;3303500;3761;103182;Normandie
28;2021-05-22-2021-05-28;3303500;3570;104407;Normandie
28;2021-05-23-2021-05-29;3303500;3399;103228;Normandie
28;2021-05-24-2021-05-30;3303500;3382;102887;Normandie
28;2021-05-25-2021-05-31;3303500;3882;117527;Normandie
28;2021-05-26-2021-06-01;3303500;3261;112966;Normandie
28;2021-05-27-2021-06-02;3303500;3013;109488;Normandie
28;2021-05-28-2021-06-03;3303500;2710;108840;Normandie
28;2021-05-29-2021-06-04;3303500;2467;107527;Normandie
28;2021-05-30-2021-06-05;3303500;2341;106804;Normandie
28;2021-05-31-2021-06-06;3303500;2306;106630;Normandie
28;2021-06-01-2021-06-07;3303500;2045;105000;Normandie
28;2021-06-02-2021-06-08;3303500;1897;103520;Normandie
28;2021-06-03-2021-06-09;3303500;1741;101680;Normandie
28;2021-06-04-2021-06-10;3303500;1561;100022;Normandie
28;2021-06-05-2021-06-11;3303500;1400;96920;Normandie
28;2021-06-06-2021-06-12;3303500;1321;95620;Normandie
28;2021-06-07-2021-06-13;3303500;1285;95433;Normandie
28;2021-06-08-2021-06-14;3303500;1066;91602;Normandie
28;2021-06-09-2021-06-15;3303500;951;87421;Normandie
28;2021-06-10-2021-06-16;3303500;852;85078;Normandie
28;2021-06-11-2021-06-17;3303500;811;81290;Normandie
28;2021-06-12-2021-06-18;3303500;773;79953;Normandie
28;2021-06-13-2021-06-19;3303500;717;79813;Normandie
28;2021-06-14-2021-06-20;3303500;723;79778;Normandie
28;2021-06-15-2021-06-21;3303500;672;78201;Normandie
28;2021-06-16-2021-06-22;3303500;627;76912;Normandie
28;2021-06-17-2021-06-23;3303500;601;76864;Normandie
28;2021-06-18-2021-06-24;3303500;539;78422;Normandie
28;2021-06-19-2021-06-25;3303500;478;76751;Normandie
28;2021-06-20-2021-06-26;3303500;475;77306;Normandie
28;2021-06-21-2021-06-27;3303500;471;77437;Normandie
28;2021-06-22-2021-06-28;3303500;496;77169;Normandie
28;2021-06-23-2021-06-29;3303500;506;74385;Normandie
28;2021-06-24-2021-06-30;3303500;550;72435;Normandie
28;2021-06-25-2021-07-01;3303500;573;68778;Normandie
28;2021-06-26-2021-07-02;3303500;594;67337;Normandie
28;2021-06-27-2021-07-03;3303500;627;67882;Normandie
28;2021-06-28-2021-07-04;3303500;634;68012;Normandie
28;2021-06-29-2021-07-05;3303500;660;66690;Normandie
28;2021-06-30-2021-07-06;3303500;706;66455;Normandie
28;2021-07-01-2021-07-07;3303500;785;67610;Normandie
28;2021-07-02-2021-07-08;3303500;857;67565;Normandie
28;2021-07-03-2021-07-09;3303500;945;68292;Normandie
28;2021-07-04-2021-07-10;3303500;1013;70247;Normandie
28;2021-07-05-2021-07-11;3303500;1061;70808;Normandie
28;2021-07-06-2021-07-12;3303500;1229;70931;Normandie
28;2021-07-07-2021-07-13;3303500;1448;73630;Normandie
28;2021-07-08-2021-07-14;3303500;1360;67556;Normandie
28;2021-07-09-2021-07-15;3303500;1623;70298;Normandie
28;2021-07-10-2021-07-16;3303500;1891;71324;Normandie
28;2021-07-11-2021-07-17;3303500;2142;72427;Normandie
28;2021-07-12-2021-07-18;3303500;2180;72529;Normandie
28;2021-07-13-2021-07-19;3303500;2536;74166;Normandie
28;2021-07-14-2021-07-20;3303500;2750;75821;Normandie
28;2021-07-15-2021-07-21;3303500;3230;88529;Normandie
28;2021-07-16-2021-07-22;3303500;3284;91337;Normandie
28;2021-07-17-2021-07-23;3303500;3375;100827;Normandie
28;2021-07-18-2021-07-24;3303500;3374;107775;Normandie
28;2021-07-19-2021-07-25;3303500;3408;109171;Normandie
28;2021-07-20-2021-07-26;3303500;3516;114021;Normandie
28;2021-07-21-2021-07-27;3303500;3525;116381;Normandie
28;2021-07-22-2021-07-28;3303500;3625;117121;Normandie
28;2021-07-23-2021-07-29;3303500;3755;119512;Normandie
28;2021-07-24-2021-07-30;3303500;3872;123590;Normandie
28;2021-07-25-2021-07-31;3303500;3917;125476;Normandie
28;2021-07-26-2021-08-01;3303500;3900;126084;Normandie
28;2021-07-27-2021-08-02;3303500;3956;127337;Normandie
28;2021-07-28-2021-08-03;3303500;4082;128519;Normandie
28;2021-07-29-2021-08-04;3303500;4065;128778;Normandie
28;2021-07-30-2021-08-05;3303500;4135;129079;Normandie
28;2021-07-31-2021-08-06;3303500;4108;129081;Normandie
28;2021-08-01-2021-08-07;3303500;4171;130611;Normandie
28;2021-08-02-2021-08-08;3303500;4169;130676;Normandie
28;2021-08-03-2021-08-09;3303500;4204;137038;Normandie
28;2021-08-04-2021-08-10;3303500;4241;144565;Normandie
28;2021-08-05-2021-08-11;3303500;4164;151453;Normandie
28;2021-08-06-2021-08-12;3303500;4127;158608;Normandie
28;2021-08-07-2021-08-13;3303500;4089;163926;Normandie
28;2021-08-08-2021-08-14;3303500;4048;169624;Normandie
28;2021-08-09-2021-08-15;3303500;4041;170081;Normandie
28;2021-08-10-2021-08-16;3303500;3965;170298;Normandie
28;2021-08-11-2021-08-17;3303500;3902;169099;Normandie
28;2021-08-12-2021-08-18;3303500;3946;167415;Normandie
28;2021-08-13-2021-08-19;3303500;3857;165073;Normandie
28;2021-08-14-2021-08-20;3303500;3769;165792;Normandie
28;2021-08-15-2021-08-21;3303500;3728;165024;Normandie
28;2021-08-16-2021-08-22;3303500;3718;164391;Normandie
28;2021-08-17-2021-08-23;3303500;3622;161281;Normandie
28;2021-08-18-2021-08-24;3303500;3488;158263;Normandie
28;2021-08-19-2021-08-25;3303500;3319;154845;Normandie
28;2021-08-20-2021-08-26;3303500;3151;149816;Normandie
28;2021-08-21-2021-08-27;3303500;3101;146341;Normandie
28;2021-08-22-2021-08-28;3303500;2996;144996;Normandie
28;2021-08-23-2021-08-29;3303500;2979;145026;Normandie
28;2021-08-24-2021-08-30;3303500;2797;142151;Normandie
28;2021-08-25-2021-08-31;3303500;2647;138786;Normandie
28;2021-08-26-2021-09-01;3303500;2533;134482;Normandie
28;2021-08-27-2021-09-02;3303500;2417;129373;Normandie
28;2021-08-28-2021-09-03;3303500;2255;125996;Normandie
28;2021-08-29-2021-09-04;3303500;2173;125691;Normandie
28;2021-08-30-2021-09-05;3303500;2154;125077;Normandie
28;2021-08-31-2021-09-06;3303500;2010;121238;Normandie
28;2021-09-01-2021-09-07;3303500;1869;118722;Normandie
28;2021-09-02-2021-09-08;3303500;1782;117988;Normandie
28;2021-09-03-2021-09-09;3303500;1738;119451;Normandie
28;2021-09-04-2021-09-10;3303500;1660;119626;Normandie
28;2021-09-05-2021-09-11;3303500;1571;119959;Normandie
28;2021-09-06-2021-09-12;3303500;1550;120335;Normandie
28;2021-09-07-2021-09-13;3303500;1417;121389;Normandie
28;2021-09-08-2021-09-14;3303500;1361;124879;Normandie
28;2021-09-09-2021-09-15;3303500;1256;125063;Normandie
28;2021-09-10-2021-09-16;3303500;1181;125064;Normandie
28;2021-09-11-2021-09-17;3303500;1105;126137;Normandie
28;2021-09-12-2021-09-18;3303500;1079;124223;Normandie
28;2021-09-13-2021-09-19;3303500;1062;123330;Normandie
28;2021-09-14-2021-09-20;3303500;1069;124681;Normandie
28;2021-09-15-2021-09-21;3303500;1036;125864;Normandie
28;2021-09-16-2021-09-22;3303500;1056;124399;Normandie
28;2021-09-17-2021-09-23;3303500;1047;123240;Normandie
28;2021-09-18-2021-09-24;3303500;1048;122728;Normandie
28;2021-09-19-2021-09-25;3303500;1026;122526;Normandie
28;2021-09-20-2021-09-26;3303500;1027;122233;Normandie
28;2021-09-21-2021-09-27;3303500;932;121969;Normandie
28;2021-09-22-2021-09-28;3303500;894;121701;Normandie
28;2021-09-23-2021-09-29;3303500;875;121528;Normandie
28;2021-09-24-2021-09-30;3303500;850;123040;Normandie
28;2021-09-25-2021-10-01;3303500;834;121421;Normandie
28;2021-09-26-2021-10-02;3303500;812;121232;Normandie
28;2021-09-27-2021-10-03;3303500;815;120905;Normandie
28;2021-09-28-2021-10-04;3303500;830;119399;Normandie
28;2021-09-29-2021-10-05;3303500;828;118559;Normandie
28;2021-09-30-2021-10-06;3303500;771;116881;Normandie
28;2021-10-01-2021-10-07;3303500;767;115236;Normandie
28;2021-10-02-2021-10-08;3303500;758;114887;Normandie
28;2021-10-03-2021-10-09;3303500;787;116045;Normandie
28;2021-10-04-2021-10-10;3303500;778;115950;Normandie
28;2021-10-05-2021-10-11;3303500;801;114438;Normandie
28;2021-10-06-2021-10-12;3303500;811;114376;Normandie
28;2021-10-07-2021-10-13;3303500;862;114435;Normandie
28;2021-10-08-2021-10-14;3303500;931;120661;Normandie
28;2021-10-09-2021-10-15;3303500;975;113199;Normandie
28;2021-10-10-2021-10-16;3303500;1006;108161;Normandie
28;2021-10-11-2021-10-17;3303500;1020;107943;Normandie
28;2021-10-12-2021-10-18;3303500;1029;106033;Normandie
28;2021-10-13-2021-10-19;3303500;1074;103784;Normandie
28;2021-10-14-2021-10-20;3303500;1098;101733;Normandie
28;2021-10-15-2021-10-21;3303500;1092;87357;Normandie
28;2021-10-16-2021-10-22;3303500;1103;88222;Normandie
28;2021-10-17-2021-10-23;3303500;1112;89807;Normandie
28;2021-10-18-2021-10-24;3303500;1090;89742;Normandie
32;2020-05-13-2020-05-19;5962662;532;19432;Hauts-de-France
32;2020-05-14-2020-05-20;5962662;570;21702;Hauts-de-France
32;2020-05-15-2020-05-21;5962662;495;19305;Hauts-de-France
32;2020-05-16-2020-05-22;5962662;552;20490;Hauts-de-France
32;2020-05-17-2020-05-23;5962662;564;20963;Hauts-de-France
32;2020-05-18-2020-05-24;5962662;566;20942;Hauts-de-France
32;2020-05-19-2020-05-25;5962662;576;21051;Hauts-de-France
32;2020-05-20-2020-05-26;5962662;564;21851;Hauts-de-France
32;2020-05-21-2020-05-27;5962662;549;21224;Hauts-de-France
32;2020-05-22-2020-05-28;5962662;582;24674;Hauts-de-France
32;2020-05-23-2020-05-29;5962662;524;24763;Hauts-de-France
32;2020-05-24-2020-05-30;5962662;519;24769;Hauts-de-France
32;2020-05-25-2020-05-31;5962662;512;24828;Hauts-de-France
32;2020-05-26-2020-06-01;5962662;421;21556;Hauts-de-France
32;2020-05-27-2020-06-02;5962662;377;20540;Hauts-de-France
32;2020-05-28-2020-06-03;5962662;353;19868;Hauts-de-France
32;2020-05-29-2020-06-04;5962662;368;18766;Hauts-de-France
32;2020-05-30-2020-06-05;5962662;368;18172;Hauts-de-France
32;2020-05-31-2020-06-06;5962662;378;17914;Hauts-de-France
32;2020-06-01-2020-06-07;5962662;387;17862;Hauts-de-France
32;2020-06-02-2020-06-08;5962662;466;21187;Hauts-de-France
32;2020-06-03-2020-06-09;5962662;461;21104;Hauts-de-France
32;2020-06-04-2020-06-10;5962662;449;21137;Hauts-de-France
32;2020-06-05-2020-06-11;5962662;443;21496;Hauts-de-France
32;2020-06-06-2020-06-12;5962662;396;21284;Hauts-de-France
32;2020-06-07-2020-06-13;5962662;365;21284;Hauts-de-France
32;2020-06-08-2020-06-14;5962662;362;21295;Hauts-de-France
32;2020-06-09-2020-06-15;5962662;329;20816;Hauts-de-France
32;2020-06-10-2020-06-16;5962662;312;20729;Hauts-de-France
32;2020-06-11-2020-06-17;5962662;297;20285;Hauts-de-France
32;2020-06-12-2020-06-18;5962662;267;19603;Hauts-de-France
32;2020-06-13-2020-06-19;5962662;278;19550;Hauts-de-France
32;2020-06-14-2020-06-20;5962662;286;19791;Hauts-de-France
32;2020-06-15-2020-06-21;5962662;280;19686;Hauts-de-France
32;2020-06-16-2020-06-22;5962662;263;20075;Hauts-de-France
32;2020-06-17-2020-06-23;5962662;278;20896;Hauts-de-France
32;2020-06-18-2020-06-24;5962662;267;21614;Hauts-de-France
32;2020-06-19-2020-06-25;5962662;284;21984;Hauts-de-France
32;2020-06-20-2020-06-26;5962662;294;22239;Hauts-de-France
32;2020-06-21-2020-06-27;5962662;290;22068;Hauts-de-France
32;2020-06-22-2020-06-28;5962662;292;22203;Hauts-de-France
32;2020-06-23-2020-06-29;5962662;293;23296;Hauts-de-France
32;2020-06-24-2020-06-30;5962662;273;23836;Hauts-de-France
32;2020-06-25-2020-07-01;5962662;285;24346;Hauts-de-France
32;2020-06-26-2020-07-02;5962662;300;25813;Hauts-de-France
32;2020-06-27-2020-07-03;5962662;302;28637;Hauts-de-France
32;2020-06-28-2020-07-04;5962662;303;29624;Hauts-de-France
32;2020-06-29-2020-07-05;5962662;297;29686;Hauts-de-France
32;2020-06-30-2020-07-06;5962662;324;30538;Hauts-de-France
32;2020-07-01-2020-07-07;5962662;327;31374;Hauts-de-France
32;2020-07-02-2020-07-08;5962662;315;31987;Hauts-de-France
32;2020-07-03-2020-07-09;5962662;314;32621;Hauts-de-France
32;2020-07-04-2020-07-10;5962662;308;32054;Hauts-de-France
32;2020-07-05-2020-07-11;5962662;329;32271;Hauts-de-France
32;2020-07-06-2020-07-12;5962662;336;32162;Hauts-de-France
32;2020-07-07-2020-07-13;5962662;321;32454;Hauts-de-France
32;2020-07-08-2020-07-14;5962662;283;27413;Hauts-de-France
32;2020-07-09-2020-07-15;5962662;309;28551;Hauts-de-France
32;2020-07-10-2020-07-16;5962662;335;29744;Hauts-de-France
32;2020-07-11-2020-07-17;5962662;365;31443;Hauts-de-France
32;2020-07-12-2020-07-18;5962662;370;31810;Hauts-de-France
32;2020-07-13-2020-07-19;5962662;368;31997;Hauts-de-France
32;2020-07-14-2020-07-20;5962662;389;32986;Hauts-de-France
32;2020-07-15-2020-07-21;5962662;492;39486;Hauts-de-France
32;2020-07-16-2020-07-22;5962662;544;41332;Hauts-de-France
32;2020-07-17-2020-07-23;5962662;535;41793;Hauts-de-France
32;2020-07-18-2020-07-24;5962662;563;42918;Hauts-de-France
32;2020-07-19-2020-07-25;5962662;588;43302;Hauts-de-France
32;2020-07-20-2020-07-26;5962662;589;43362;Hauts-de-France
32;2020-07-21-2020-07-27;5962662;647;44442;Hauts-de-France
32;2020-07-22-2020-07-28;5962662;643;45667;Hauts-de-France
32;2020-07-23-2020-07-29;5962662;660;47186;Hauts-de-France
32;2020-07-24-2020-07-30;5962662;762;48917;Hauts-de-France
32;2020-07-25-2020-07-31;5962662;786;49645;Hauts-de-France
32;2020-07-26-2020-08-01;5962662;806;49549;Hauts-de-France
32;2020-07-27-2020-08-02;5962662;811;49599;Hauts-de-France
32;2020-07-28-2020-08-03;5962662;878;50374;Hauts-de-France
32;2020-07-29-2020-08-04;5962662;917;50971;Hauts-de-France
32;2020-07-30-2020-08-05;5962662;930;50794;Hauts-de-France
32;2020-07-31-2020-08-06;5962662;909;50576;Hauts-de-France
32;2020-08-01-2020-08-07;5962662;936;49903;Hauts-de-France
32;2020-08-02-2020-08-08;5962662;911;49950;Hauts-de-France
32;2020-08-03-2020-08-09;5962662;914;49977;Hauts-de-France
32;2020-08-04-2020-08-10;5962662;902;49091;Hauts-de-France
32;2020-08-05-2020-08-11;5962662;941;47844;Hauts-de-France
32;2020-08-06-2020-08-12;5962662;970;46663;Hauts-de-France
32;2020-08-07-2020-08-13;5962662;1004;46434;Hauts-de-France
32;2020-08-08-2020-08-14;5962662;1051;46799;Hauts-de-France
32;2020-08-09-2020-08-15;5962662;1011;44229;Hauts-de-France
32;2020-08-10-2020-08-16;5962662;1010;44516;Hauts-de-France
32;2020-08-11-2020-08-17;5962662;1029;46204;Hauts-de-France
32;2020-08-12-2020-08-18;5962662;1074;48063;Hauts-de-France
32;2020-08-13-2020-08-19;5962662;1075;49310;Hauts-de-France
32;2020-08-14-2020-08-20;5962662;1111;51349;Hauts-de-France
32;2020-08-15-2020-08-21;5962662;1156;52959;Hauts-de-France
32;2020-08-16-2020-08-22;5962662;1231;55655;Hauts-de-France
32;2020-08-17-2020-08-23;5962662;1242;55414;Hauts-de-France
32;2020-08-18-2020-08-24;5962662;1307;56421;Hauts-de-France
32;2020-08-19-2020-08-25;5962662;1346;58080;Hauts-de-France
32;2020-08-20-2020-08-26;5962662;1446;60913;Hauts-de-France
32;2020-08-21-2020-08-27;5962662;1568;63514;Hauts-de-France
32;2020-08-22-2020-08-28;5962662;1631;66240;Hauts-de-France
32;2020-08-23-2020-08-29;5962662;1671;67412;Hauts-de-France
32;2020-08-24-2020-08-30;5962662;1692;67670;Hauts-de-France
32;2020-08-25-2020-08-31;5962662;1918;71107;Hauts-de-France
32;2020-08-26-2020-09-01;5962662;2217;72156;Hauts-de-France
32;2020-08-27-2020-09-02;5962662;2726;74517;Hauts-de-France
32;2020-08-28-2020-09-03;5962662;3175;76694;Hauts-de-France
32;2020-08-29-2020-09-04;5962662;3878;82250;Hauts-de-France
32;2020-08-30-2020-09-05;5962662;4246;85832;Hauts-de-France
32;2020-08-31-2020-09-06;5962662;4277;86452;Hauts-de-France
32;2020-09-01-2020-09-07;5962662;5128;94298;Hauts-de-France
32;2020-09-02-2020-09-08;5962662;5754;106496;Hauts-de-France
32;2020-09-03-2020-09-09;5962662;6139;116580;Hauts-de-France
32;2020-09-04-2020-09-10;5962662;6550;127591;Hauts-de-France
32;2020-09-05-2020-09-11;5962662;6622;136106;Hauts-de-France
32;2020-09-06-2020-09-12;5962662;6611;138145;Hauts-de-France
32;2020-09-07-2020-09-13;5962662;6642;138651;Hauts-de-France
32;2020-09-08-2020-09-14;5962662;7056;145024;Hauts-de-France
32;2020-09-09-2020-09-15;5962662;7476;149218;Hauts-de-France
32;2020-09-10-2020-09-16;5962662;7798;151468;Hauts-de-France
32;2020-09-11-2020-09-17;5962662;8182;150488;Hauts-de-France
32;2020-09-12-2020-09-18;5962662;8660;148274;Hauts-de-France
32;2020-09-13-2020-09-19;5962662;8704;146923;Hauts-de-France
32;2020-09-14-2020-09-20;5962662;8833;147534;Hauts-de-France
32;2020-09-15-2020-09-21;5962662;8649;141306;Hauts-de-France
32;2020-09-16-2020-09-22;5962662;8830;136140;Hauts-de-France
32;2020-09-17-2020-09-23;5962662;8981;131171;Hauts-de-France
32;2020-09-18-2020-09-24;5962662;8702;126976;Hauts-de-France
32;2020-09-19-2020-09-25;5962662;8517;123291;Hauts-de-France
32;2020-09-20-2020-09-26;5962662;8550;122608;Hauts-de-France
32;2020-09-21-2020-09-27;5962662;8436;121413;Hauts-de-France
32;2020-09-22-2020-09-28;5962662;8397;119056;Hauts-de-France
32;2020-09-23-2020-09-29;5962662;7939;113439;Hauts-de-France
32;2020-09-24-2020-09-30;5962662;7750;109436;Hauts-de-France
32;2020-09-25-2020-10-01;5962662;8083;107905;Hauts-de-France
32;2020-09-26-2020-10-02;5962662;8590;107507;Hauts-de-France
32;2020-09-27-2020-10-03;5962662;8834;107991;Hauts-de-France
32;2020-09-28-2020-10-04;5962662;8994;109003;Hauts-de-France
32;2020-09-29-2020-10-05;5962662;9602;109298;Hauts-de-France
32;2020-09-30-2020-10-06;5962662;10365;110367;Hauts-de-France
32;2020-10-01-2020-10-07;5962662;11218;112630;Hauts-de-France
32;2020-10-02-2020-10-08;5962662;12117;116549;Hauts-de-France
32;2020-10-03-2020-10-09;5962662;12929;121262;Hauts-de-France
32;2020-10-04-2020-10-10;5962662;13715;125724;Hauts-de-France
32;2020-10-05-2020-10-11;5962662;14012;127099;Hauts-de-France
32;2020-10-06-2020-10-12;5962662;15399;133552;Hauts-de-France
32;2020-10-07-2020-10-13;5962662;16426;139697;Hauts-de-France
32;2020-10-08-2020-10-14;5962662;17551;148368;Hauts-de-France
32;2020-10-09-2020-10-15;5962662;18801;156594;Hauts-de-France
32;2020-10-10-2020-10-16;5962662;19844;164837;Hauts-de-France
32;2020-10-11-2020-10-17;5962662;20260;168257;Hauts-de-France
32;2020-10-12-2020-10-18;5962662;20701;171386;Hauts-de-France
32;2020-10-13-2020-10-19;5962662;21959;176448;Hauts-de-France
32;2020-10-14-2020-10-20;5962662;23443;180336;Hauts-de-France
32;2020-10-15-2020-10-21;5962662;25194;184624;Hauts-de-France
32;2020-10-16-2020-10-22;5962662;26957;188610;Hauts-de-France
32;2020-10-17-2020-10-23;5962662;29326;193725;Hauts-de-France
32;2020-10-18-2020-10-24;5962662;30643;197578;Hauts-de-France
32;2020-10-19-2020-10-25;5962662;31112;198592;Hauts-de-France
32;2020-10-20-2020-10-26;5962662;33639;206888;Hauts-de-France
32;2020-10-21-2020-10-27;5962662;35300;215215;Hauts-de-France
32;2020-10-22-2020-10-28;5962662;36072;220285;Hauts-de-France
32;2020-10-23-2020-10-29;5962662;36621;225244;Hauts-de-France
32;2020-10-24-2020-10-30;5962662;36636;228353;Hauts-de-France
32;2020-10-25-2020-10-31;5962662;36654;229587;Hauts-de-France
32;2020-10-26-2020-11-01;5962662;36461;229512;Hauts-de-France
32;2020-10-27-2020-11-02;5962662;36575;230232;Hauts-de-France
32;2020-10-28-2020-11-03;5962662;36217;230444;Hauts-de-France
32;2020-10-29-2020-11-04;5962662;35288;228953;Hauts-de-France
32;2020-10-30-2020-11-05;5962662;33939;227851;Hauts-de-France
32;2020-10-31-2020-11-06;5962662;32339;225685;Hauts-de-France
32;2020-11-01-2020-11-07;5962662;31219;223741;Hauts-de-France
32;2020-11-02-2020-11-08;5962662;30490;220340;Hauts-de-France
32;2020-11-03-2020-11-09;5962662;27596;213657;Hauts-de-France
32;2020-11-04-2020-11-10;5962662;25270;207950;Hauts-de-France
32;2020-11-05-2020-11-11;5962662;21003;179254;Hauts-de-France
32;2020-11-06-2020-11-12;5962662;19998;175748;Hauts-de-France
