fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;49;2021-10-02;4916;9953;360;7581380;7308326;13038;88.2;85.1;0.2
FR;49;2021-10-03;598;1432;77;7581978;7309758;13115;88.2;85.1;0.2
FR;49;2021-10-04;4836;8665;467;7586814;7318423;13582;88.3;85.2;0.2
FR;49;2021-10-05;4544;8874;557;7591358;7327297;14139;88.3;85.3;0.2
FR;49;2021-10-06;5035;9973;652;7596393;7337270;14791;88.4;85.4;0.2
FR;49;2021-10-07;4000;7726;871;7600393;7344996;15662;88.4;85.5;0.2
FR;49;2021-10-08;6827;12316;1407;7607220;7357312;17069;88.5;85.6;0.2
FR;49;2021-10-09;4219;8087;833;7611439;7365399;17902;88.6;85.7;0.2
FR;49;2021-10-10;617;1077;124;7612056;7366476;18026;88.6;85.7;0.2
FR;49;2021-10-11;4246;6841;1086;7616302;7373317;19112;88.6;85.8;0.2
FR;49;2021-10-12;4207;6517;1478;7620509;7379834;20590;88.7;85.9;0.2
FR;49;2021-10-13;4845;7541;1585;7625354;7387375;22175;88.7;86.0;0.3
FR;49;2021-10-14;4112;6175;1524;7629466;7393550;23699;88.8;86.0;0.3
FR;49;2021-10-15;6243;9082;2393;7635709;7402632;26092;88.9;86.1;0.3
FR;49;2021-10-16;4099;5924;1105;7639808;7408556;27197;88.9;86.2;0.3
FR;49;2021-10-17;536;745;162;7640344;7409301;27359;88.9;86.2;0.3
FR;49;2021-10-18;3804;5337;1575;7644148;7414638;28934;89.0;86.3;0.3
FR;49;2021-10-19;3733;4826;2036;7647881;7419464;30970;89.0;86.3;0.4
FR;49;2021-10-20;4589;6055;2402;7652470;7425519;33372;89.1;86.4;0.4
FR;49;2021-10-21;3695;5078;2527;7656165;7430597;35899;89.1;86.5;0.4
FR;49;2021-10-22;5425;7537;3077;7661590;7438134;38976;89.2;86.6;0.5
FR;49;2021-10-23;3613;5318;1545;7665203;7443452;40521;89.2;86.6;0.5
FR;49;2021-10-24;402;672;185;7665605;7444124;40706;89.2;86.6;0.5
FR;49;2021-10-25;3267;4722;2155;7668872;7448846;42861;89.2;86.7;0.5
FR;49;2021-10-26;3093;4294;2356;7671965;7453140;45217;89.3;86.7;0.5
FR;49;2021-10-27;3846;5485;2738;7675811;7458625;47955;89.3;86.8;0.6
FR;49;2021-10-28;3050;4143;2672;7678861;7462768;50627;89.4;86.8;0.6
FR;49;2021-10-29;4425;6286;3610;7683286;7469054;54237;89.4;86.9;0.6
FR;49;2021-10-30;2896;4309;1774;7686182;7473363;56011;89.4;87.0;0.7
FR;49;2021-10-31;329;502;206;7686511;7473865;56217;89.5;87.0;0.7
FR;49;2021-11-01;1302;763;246;7687813;7474628;56463;89.5;87.0;0.7
FR;49;2021-11-02;3300;4900;2761;7691113;7479528;59224;89.5;87.0;0.7
FR;49;2021-11-03;3772;5411;3320;7694885;7484939;62544;89.5;87.1;0.7
FR;49;2021-11-04;2998;4371;3314;7697883;7489310;65858;89.6;87.2;0.8
FR;49;2021-11-05;4527;6171;4862;7702410;7495481;70720;89.6;87.2;0.8
FR;49;2021-11-06;2979;4290;2701;7705389;7499771;73421;89.7;87.3;0.9
FR;49;2021-11-07;319;603;277;7705708;7500374;73698;89.7;87.3;0.9
FR;49;2021-11-08;2861;4294;4728;7708569;7504668;78426;89.7;87.3;0.9
FR;49;2021-11-09;3123;4446;6285;7711692;7509114;84711;89.7;87.4;1.0
FR;49;2021-11-10;4180;5553;8364;7715872;7514667;93075;89.8;87.5;1.1
FR;49;2021-11-11;549;809;785;7716421;7515476;93860;89.8;87.5;1.1
FR;49;2021-11-12;4199;5939;7665;7720620;7521415;101525;89.8;87.5;1.2
FR;49;2021-11-13;2802;3755;3997;7723422;7525170;105522;89.9;87.6;1.2
FR;49;2021-11-14;308;514;405;7723730;7525684;105927;89.9;87.6;1.2
FR;49;2021-11-15;3007;3813;5994;7726737;7529497;111921;89.9;87.6;1.3
FR;49;2021-11-16;3556;3893;7390;7730293;7533390;119311;90.0;87.7;1.4
FR;49;2021-11-17;4148;4479;8049;7734441;7537869;127360;90.0;87.7;1.5
FR;49;2021-11-18;3421;3696;8207;7737862;7541565;135567;90.0;87.8;1.6
FR;49;2021-11-19;5035;5589;12324;7742897;7547154;147891;90.1;87.8;1.7
FR;49;2021-11-20;3541;3736;6494;7746438;7550890;154385;90.1;87.9;1.8
FR;49;2021-11-21;392;509;723;7746830;7551399;155108;90.2;87.9;1.8
FR;49;2021-11-22;3429;2639;9316;7750259;7554038;164424;90.2;87.9;1.9
FR;49;2021-11-23;3827;3269;12289;7754086;7557307;176713;90.2;87.9;2.1
FR;49;2021-11-24;4134;4321;14030;7758220;7561628;190743;90.3;88.0;2.2
FR;49;2021-11-25;3714;3416;20152;7761934;7565044;210895;90.3;88.0;2.5
FR;49;2021-11-26;4966;5170;40974;7766900;7570214;251869;90.4;88.1;2.9
FR;49;2021-11-27;3256;3757;35150;7770156;7573971;287019;90.4;88.1;3.3
FR;49;2021-11-28;529;622;14064;7770685;7574593;301083;90.4;88.1;3.5
FR;49;2021-11-29;2901;3392;44006;7773586;7577985;345089;90.5;88.2;4.0
FR;49;2021-11-30;3586;3808;59381;7777172;7581793;404470;90.5;88.2;4.7
FR;49;2021-12-01;3626;4119;61897;7780798;7585912;466367;90.5;88.3;5.4
FR;49;2021-12-02;3238;2985;71594;7784036;7588897;537961;90.6;88.3;6.3
FR;49;2021-12-03;3794;4960;85602;7787830;7593857;623563;90.6;88.4;7.3
FR;49;2021-12-04;2664;3603;60196;7790494;7597460;683759;90.7;88.4;8.0
FR;49;2021-12-05;579;739;23316;7791073;7598199;707075;90.7;88.4;8.2
FR;49;2021-12-06;2910;3873;75256;7793983;7602072;782331;90.7;88.5;9.1
FR;49;2021-12-07;3483;4523;95615;7797466;7606595;877946;90.7;88.5;10.2
FR;49;2021-12-08;3267;4699;97642;7800733;7611294;975588;90.8;88.6;11.4
FR;49;2021-12-09;3524;4343;106434;7804257;7615637;1082022;90.8;88.6;12.6
FR;49;2021-12-10;3947;5793;124501;7808204;7621430;1206523;90.9;88.7;14.0
FR;49;2021-12-11;2891;4335;90283;7811095;7625765;1296806;90.9;88.7;15.1
FR;49;2021-12-12;779;977;36070;7811874;7626742;1332876;90.9;88.8;15.5
FR;49;2021-12-13;3129;4587;104392;7815003;7631329;1437268;90.9;88.8;16.7
FR;49;2021-12-14;4003;5375;129087;7819006;7636704;1566355;91.0;88.9;18.2
FR;49;2021-12-15;3672;5385;129094;7822678;7642089;1695449;91.0;88.9;19.7
FR;49;2021-12-16;3965;5242;137271;7826643;7647331;1832720;91.1;89.0;21.3
FR;49;2021-12-17;4497;6562;152762;7831140;7653893;1985482;91.1;89.1;23.1
FR;49;2021-12-18;3364;4174;104906;7834504;7658067;2090388;91.2;89.1;24.3
FR;49;2021-12-19;1162;1208;43581;7835666;7659275;2133969;91.2;89.1;24.8
FR;49;2021-12-20;4146;4840;124049;7839812;7664115;2258018;91.2;89.2;26.3
FR;49;2021-12-21;5386;5632;137346;7845198;7669747;2395364;91.3;89.3;27.9
FR;49;2021-12-22;4928;5194;121975;7850126;7674941;2517339;91.4;89.3;29.3
FR;49;2021-12-23;4387;4326;92243;7854513;7679267;2609582;91.4;89.4;30.4
FR;49;2021-12-24;1379;1630;24042;7855892;7680897;2633624;91.4;89.4;30.6
FR;49;2021-12-25;111;290;1549;7856003;7681187;2635173;91.4;89.4;30.7
FR;49;2021-12-26;597;672;13235;7856600;7681859;2648408;91.4;89.4;30.8
FR;49;2021-12-27;3672;4865;105749;7860272;7686724;2754157;91.5;89.5;32.1
FR;49;2021-12-28;4582;5119;127775;7864854;7691843;2881932;91.5;89.5;33.5
FR;49;2021-12-29;4331;4545;116328;7869185;7696388;2998260;91.6;89.6;34.9
FR;49;2021-12-30;4202;4157;98490;7873387;7700545;3096750;91.6;89.6;36.0
FR;49;2021-12-31;1431;1667;28423;7874818;7702212;3125173;91.6;89.6;36.4
FR;49;2022-01-01;160;244;2095;7874978;7702456;3127268;91.6;89.6;36.4
FR;49;2022-01-02;641;740;14854;7875619;7703196;3142122;91.7;89.6;36.6
FR;49;2022-01-03;4182;5440;114427;7879801;7708636;3256549;91.7;89.7;37.9
FR;49;2022-01-04;5676;6130;141920;7885477;7714766;3398469;91.8;89.8;39.5
FR;49;2022-01-05;5078;5426;132331;7890555;7720192;3530800;91.8;89.8;41.1
FR;49;2022-01-06;5990;5909;140838;7896545;7726101;3671638;91.9;89.9;42.7
FR;49;2022-01-07;6624;6710;167510;7903169;7732811;3839148;92.0;90.0;44.7
FR;49;2022-01-08;4054;4586;102574;7907223;7737397;3941722;92.0;90.0;45.9
FR;49;2022-01-09;1300;1488;30929;7908523;7738885;3972651;92.0;90.1;46.2
FR;49;2022-01-10;4468;5234;101761;7912991;7744119;4074412;92.1;90.1;47.4
FR;49;2022-01-11;5209;5889;115529;7918200;7750008;4189941;92.1;90.2;48.8
FR;49;2022-01-12;4386;5824;100636;7922586;7755832;4290577;92.2;90.3;49.9
FR;49;2022-01-13;4501;5719;102998;7927087;7761551;4393575;92.3;90.3;51.1
FR;49;2022-01-14;5026;6147;128251;7932113;7767698;4521826;92.3;90.4;52.6
FR;49;2022-01-15;2953;3751;76955;7935066;7771449;4598781;92.3;90.4;53.5
FR;49;2022-01-16;793;1033;19177;7935859;7772482;4617958;92.4;90.5;53.7
FR;49;2022-01-17;2840;3861;66827;7938699;7776343;4684785;92.4;90.5;54.5
FR;49;2022-01-18;3406;4320;74673;7942105;7780663;4759458;92.4;90.5;55.4
FR;49;2022-01-19;2639;3958;60187;7944744;7784621;4819645;92.5;90.6;56.1
FR;49;2022-01-20;2705;3971;61915;7947449;7788592;4881560;92.5;90.6;56.8
FR;49;2022-01-21;3128;4488;79895;7950577;7793080;4961455;92.5;90.7;57.7
FR;49;2022-01-22;1888;2851;46911;7952465;7795931;5008366;92.5;90.7;58.3
FR;49;2022-01-23;460;731;10064;7952925;7796662;5018430;92.6;90.7;58.4
FR;49;2022-01-24;1955;3297;43308;7954880;7799959;5061738;92.6;90.8;58.9
FR;49;2022-01-25;2304;3744;48410;7957184;7803703;5110148;92.6;90.8;59.5
FR;49;2022-01-26;1872;3221;40427;7959056;7806924;5150575;92.6;90.9;59.9
FR;49;2022-01-27;1933;3318;41505;7960989;7810242;5192080;92.6;90.9;60.4
FR;49;2022-01-28;2481;5292;61872;7963470;7815534;5253952;92.7;91.0;61.1
FR;49;2022-01-29;1336;2865;36009;7964806;7818399;5289961;92.7;91.0;61.6
FR;49;2022-01-30;335;667;7724;7965141;7819066;5297685;92.7;91.0;61.7
FR;49;2022-01-31;1320;3177;30303;7966461;7822243;5327988;92.7;91.0;62.0
FR;49;2022-02-01;1521;3390;35621;7967982;7825633;5363609;92.7;91.1;62.4
FR;49;2022-02-02;1370;3261;33802;7969352;7828894;5397411;92.7;91.1;62.8
FR;49;2022-02-03;1327;2990;32066;7970679;7831884;5429477;92.8;91.1;63.2
FR;49;2022-02-04;1705;4395;51577;7972384;7836279;5481054;92.8;91.2;63.8
FR;49;2022-02-05;1015;2705;30964;7973399;7838984;5512018;92.8;91.2;64.1
FR;49;2022-02-06;232;618;5858;7973631;7839602;5517876;92.8;91.2;64.2
FR;49;2022-02-07;1002;3050;31400;7974633;7842652;5549276;92.8;91.3;64.6
FR;49;2022-02-08;1109;2556;33258;7975742;7845208;5582534;92.8;91.3;65.0
FR;49;2022-02-09;1102;2407;33294;7976844;7847615;5615828;92.8;91.3;65.4
FR;49;2022-02-10;911;2218;28814;7977755;7849833;5644642;92.8;91.4;65.7
FR;49;2022-02-11;1248;3065;43845;7979003;7852898;5688487;92.9;91.4;66.2
FR;49;2022-02-12;693;1790;25955;7979696;7854688;5714442;92.9;91.4;66.5
FR;49;2022-02-13;177;356;5190;7979873;7855044;5719632;92.9;91.4;66.6
FR;49;2022-02-14;747;1640;28157;7980620;7856684;5747789;92.9;91.4;66.9
FR;49;2022-02-15;798;1836;27707;7981418;7858520;5775496;92.9;91.5;67.2
FR;49;2022-02-16;657;1716;22641;7982075;7860236;5798137;92.9;91.5;67.5
FR;49;2022-02-17;560;1463;14997;7982635;7861699;5813134;92.9;91.5;67.7
FR;49;2022-02-18;709;2075;20885;7983344;7863774;5834019;92.9;91.5;67.9
FR;49;2022-02-19;441;1280;11609;7983785;7865054;5845628;92.9;91.5;68.0
FR;49;2022-02-20;112;259;1990;7983897;7865313;5847618;92.9;91.5;68.1
FR;49;2022-02-21;440;1150;10013;7984337;7866463;5857631;92.9;91.5;68.2
FR;49;2022-02-22;442;1317;9899;7984779;7867780;5867530;92.9;91.6;68.3
FR;49;2022-02-23;422;1203;9988;7985201;7868983;5877518;92.9;91.6;68.4
FR;49;2022-02-24;414;1143;8115;7985615;7870126;5885633;92.9;91.6;68.5
FR;49;2022-02-25;505;1640;12259;7986120;7871766;5897892;92.9;91.6;68.6
FR;49;2022-02-26;291;979;7393;7986411;7872745;5905285;92.9;91.6;68.7
FR;49;2022-02-27;73;163;1176;7986484;7872908;5906461;92.9;91.6;68.7
FR;49;2022-02-28;306;827;6153;7986790;7873735;5912614;92.9;91.6;68.8
FR;49;2022-03-01;334;858;6764;7987124;7874593;5919378;93.0;91.6;68.9
FR;49;2022-03-02;418;859;6688;7987542;7875452;5926066;93.0;91.7;69.0
FR;49;2022-03-03;273;659;4567;7987815;7876111;5930633;93.0;91.7;69.0
FR;49;2022-03-04;346;921;6053;7988161;7877032;5936686;93.0;91.7;69.1
FR;49;2022-03-05;288;561;3691;7988449;7877593;5940377;93.0;91.7;69.1
FR;49;2022-03-06;52;85;555;7988501;7877678;5940932;93.0;91.7;69.1
FR;49;2022-03-07;240;447;2863;7988741;7878125;5943795;93.0;91.7;69.2
FR;49;2022-03-08;248;499;2833;7988989;7878624;5946628;93.0;91.7;69.2
FR;49;2022-03-09;315;507;3006;7989304;7879131;5949634;93.0;91.7;69.2
FR;49;2022-03-10;180;420;2454;7989484;7879551;5952088;93.0;91.7;69.3
FR;49;2022-03-11;285;556;3505;7989769;7880107;5955593;93.0;91.7;69.3
FR;49;2022-03-12;298;363;2368;7990067;7880470;5957961;93.0;91.7;69.3
FR;49;2022-03-13;40;50;362;7990107;7880520;5958323;93.0;91.7;69.3
FR;49;2022-03-14;199;322;2148;7990306;7880842;5960471;93.0;91.7;69.4
FR;49;2022-03-15;212;370;2180;7990518;7881212;5962651;93.0;91.7;69.4
FR;49;2022-03-16;234;349;2505;7990752;7881561;5965156;93.0;91.7;69.4
FR;49;2022-03-17;158;291;1776;7990910;7881852;5966932;93.0;91.7;69.4
FR;49;2022-03-18;258;395;2831;7991168;7882247;5969763;93.0;91.7;69.5
FR;49;2022-03-19;203;280;1843;7991371;7882527;5971606;93.0;91.7;69.5
FR;49;2022-03-20;27;40;270;7991398;7882567;5971876;93.0;91.7;69.5
FR;49;2022-03-21;167;230;1716;7991565;7882797;5973592;93.0;91.7;69.5
FR;49;2022-03-22;186;297;1803;7991751;7883094;5975395;93.0;91.7;69.5
FR;49;2022-03-23;213;322;2072;7991964;7883416;5977467;93.0;91.7;69.6
FR;49;2022-03-24;150;236;1434;7992114;7883652;5978901;93.0;91.7;69.6
FR;49;2022-03-25;234;349;2596;7992348;7884001;5981497;93.0;91.8;69.6
FR;49;2022-03-26;179;278;1710;7992527;7884279;5983207;93.0;91.8;69.6
FR;49;2022-03-27;33;46;327;7992560;7884325;5983534;93.0;91.8;69.6
FR;49;2022-03-28;170;219;1518;7992730;7884544;5985052;93.0;91.8;69.7
FR;49;2022-03-29;195;230;1669;7992925;7884774;5986721;93.0;91.8;69.7
FR;49;2022-03-30;229;341;2050;7993154;7885115;5988771;93.0;91.8;69.7
FR;49;2022-03-31;185;248;1689;7993339;7885363;5990460;93.0;91.8;69.7
FR;49;2022-04-01;242;278;2242;7993581;7885641;5992702;93.0;91.8;69.7
FR;49;2022-04-02;124;180;1274;7993705;7885821;5993976;93.0;91.8;69.8
FR;49;2022-04-03;22;33;230;7993727;7885854;5994206;93.0;91.8;69.8
FR;49;2022-04-04;161;188;1334;7993888;7886042;5995540;93.0;91.8;69.8
FR;49;2022-04-05;160;192;1627;7994048;7886234;5997167;93.0;91.8;69.8
FR;09;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
FR;09;2020-12-28;0;0;0;0;0;0;0.0;0.0;0.0
FR;09;2020-12-29;0;0;0;0;0;0;0.0;0.0;0.0
FR;09;2020-12-30;0;0;0;0;0;0;0.0;0.0;0.0
FR;09;2020-12-31;0;0;0;0;0;0;0.0;0.0;0.0
FR;09;2021-01-01;1;0;0;1;0;0;0.0;0.0;0.0
FR;09;2021-01-02;0;0;0;1;0;0;0.0;0.0;0.0
FR;09;2021-01-03;0;0;0;1;0;0;0.0;0.0;0.0
FR;09;2021-01-04;0;0;0;1;0;0;0.0;0.0;0.0
FR;09;2021-01-05;4;0;0;5;0;0;0.0;0.0;0.0
FR;09;2021-01-06;2;0;0;7;0;0;0.0;0.0;0.0
FR;09;2021-01-07;1;1;0;8;1;0;0.0;0.0;0.0
FR;09;2021-01-08;1;0;0;9;1;0;0.0;0.0;0.0
FR;09;2021-01-09;0;0;0;9;1;0;0.0;0.0;0.0
FR;09;2021-01-10;0;0;0;9;1;0;0.0;0.0;0.0
FR;09;2021-01-11;1;0;0;10;1;0;0.0;0.0;0.0
FR;09;2021-01-12;1;0;0;11;1;0;0.0;0.0;0.0
FR;09;2021-01-13;1;0;0;12;1;0;0.0;0.0;0.0
FR;09;2021-01-14;0;0;0;12;1;0;0.0;0.0;0.0
FR;09;2021-01-15;0;0;0;12;1;0;0.0;0.0;0.0
FR;09;2021-01-16;0;0;0;12;1;0;0.0;0.0;0.0
FR;09;2021-01-17;0;0;0;12;1;0;0.0;0.0;0.0
FR;09;2021-01-18;0;0;0;12;1;0;0.0;0.0;0.0
FR;09;2021-01-19;2;0;0;14;1;0;0.0;0.0;0.0
FR;09;2021-01-20;2;0;0;16;1;0;0.0;0.0;0.0
FR;09;2021-01-21;1;0;0;17;1;0;0.0;0.0;0.0
FR;09;2021-01-22;1;0;0;18;1;0;0.0;0.0;0.0
FR;09;2021-01-23;1;0;0;19;1;0;0.0;0.0;0.0
FR;09;2021-01-24;0;0;0;19;1;0;0.0;0.0;0.0
FR;09;2021-01-25;2;0;0;21;1;0;0.0;0.0;0.0
FR;09;2021-01-26;0;0;0;21;1;0;0.0;0.0;0.0
FR;09;2021-01-27;1;0;0;22;1;0;0.0;0.0;0.0
FR;09;2021-01-28;5;0;0;27;1;0;0.0;0.0;0.0
FR;09;2021-01-29;2;0;0;29;1;0;0.0;0.0;0.0
FR;09;2021-01-30;0;0;0;29;1;0;0.0;0.0;0.0
FR;09;2021-01-31;0;0;0;29;1;0;0.0;0.0;0.0
FR;09;2021-02-01;0;0;0;29;1;0;0.0;0.0;0.0
FR;09;2021-02-02;0;0;0;29;1;0;0.0;0.0;0.0
FR;09;2021-02-03;2;0;0;31;1;0;0.0;0.0;0.0
FR;09;2021-02-04;2;1;0;33;2;0;0.0;0.0;0.0
FR;09;2021-02-05;1;0;0;34;2;0;0.0;0.0;0.0
FR;09;2021-02-06;1;0;0;35;2;0;0.0;0.0;0.0
FR;09;2021-02-07;0;0;0;35;2;0;0.0;0.0;0.0
FR;09;2021-02-08;1;0;0;36;2;0;0.0;0.0;0.0
FR;09;2021-02-09;3;0;0;39;2;0;0.0;0.0;0.0
FR;09;2021-02-10;0;0;0;39;2;0;0.0;0.0;0.0
FR;09;2021-02-11;4;0;0;43;2;0;0.0;0.0;0.0
FR;09;2021-02-12;6;0;0;49;2;0;0.0;0.0;0.0
FR;09;2021-02-13;1;0;0;50;2;0;0.0;0.0;0.0
FR;09;2021-02-14;0;0;0;50;2;0;0.0;0.0;0.0
FR;09;2021-02-15;0;0;0;50;2;0;0.0;0.0;0.0
FR;09;2021-02-16;3;1;0;53;3;0;0.0;0.0;0.0
FR;09;2021-02-17;0;1;0;53;4;0;0.0;0.0;0.0
FR;09;2021-02-18;1;0;0;54;4;0;0.0;0.0;0.0
FR;09;2021-02-19;0;0;0;54;4;0;0.0;0.0;0.0
FR;09;2021-02-20;1;0;0;55;4;0;0.0;0.0;0.0
FR;09;2021-02-21;0;0;0;55;4;0;0.0;0.0;0.0
FR;09;2021-02-22;0;1;0;55;5;0;0.0;0.0;0.0
FR;09;2021-02-23;1;0;0;56;5;0;0.0;0.0;0.0
FR;09;2021-02-24;0;0;0;56;5;0;0.0;0.0;0.0
FR;09;2021-02-25;2;2;0;58;7;0;0.0;0.0;0.0
FR;09;2021-02-26;6;0;0;64;7;0;0.0;0.0;0.0
FR;09;2021-02-27;5;0;0;69;7;0;0.0;0.0;0.0
FR;09;2021-02-28;0;0;0;69;7;0;0.0;0.0;0.0
FR;09;2021-03-01;4;1;0;73;8;0;0.0;0.0;0.0
FR;09;2021-03-02;4;1;0;77;9;0;0.0;0.0;0.0
FR;09;2021-03-03;1;0;0;78;9;0;0.0;0.0;0.0
FR;09;2021-03-04;2;0;0;80;9;0;0.0;0.0;0.0
FR;09;2021-03-05;8;0;0;88;9;0;0.0;0.0;0.0
FR;09;2021-03-06;2;0;0;90;9;0;0.0;0.0;0.0
FR;09;2021-03-07;2;0;0;92;9;0;0.0;0.0;0.0
FR;09;2021-03-08;1;0;0;93;9;0;0.0;0.0;0.0
FR;09;2021-03-09;2;0;0;95;9;0;0.0;0.0;0.0
FR;09;2021-03-10;1;0;0;96;9;0;0.0;0.0;0.0
FR;09;2021-03-11;4;0;0;100;9;0;0.0;0.0;0.0
FR;09;2021-03-12;10;3;0;110;12;0;0.0;0.0;0.0
FR;09;2021-03-13;2;0;0;112;12;0;0.0;0.0;0.0
FR;09;2021-03-14;0;0;0;112;12;0;0.0;0.0;0.0
FR;09;2021-03-15;1;0;0;113;12;0;0.0;0.0;0.0
FR;09;2021-03-16;1;0;0;114;12;0;0.0;0.0;0.0
FR;09;2021-03-17;2;0;0;116;12;0;0.0;0.0;0.0
FR;09;2021-03-18;3;2;0;119;14;0;0.0;0.0;0.0
FR;09;2021-03-19;2;0;0;121;14;0;0.0;0.0;0.0
FR;09;2021-03-20;1;0;0;122;14;0;0.0;0.0;0.0
FR;09;2021-03-21;0;0;0;122;14;0;0.0;0.0;0.0
FR;09;2021-03-22;2;0;0;124;14;0;0.0;0.0;0.0
FR;09;2021-03-23;3;1;0;127;15;0;0.0;0.0;0.0
FR;09;2021-03-24;3;0;0;130;15;0;0.0;0.0;0.0
FR;09;2021-03-25;3;1;0;133;16;0;0.0;0.0;0.0
FR;09;2021-03-26;2;0;0;135;16;0;0.0;0.0;0.0
FR;09;2021-03-27;0;0;0;135;16;0;0.0;0.0;0.0
FR;09;2021-03-28;2;0;0;137;16;0;0.0;0.0;0.0
FR;09;2021-03-29;2;0;0;139;16;0;0.0;0.0;0.0
FR;09;2021-03-30;5;0;0;144;16;0;0.0;0.0;0.0
FR;09;2021-03-31;2;1;0;146;17;0;0.0;0.0;0.0
FR;09;2021-04-01;9;1;0;155;18;0;0.0;0.0;0.0
FR;09;2021-04-02;8;0;0;163;18;0;0.0;0.0;0.0
FR;09;2021-04-03;1;0;0;164;18;0;0.0;0.0;0.0
FR;09;2021-04-04;0;0;0;164;18;0;0.0;0.0;0.0
FR;09;2021-04-05;3;1;0;167;19;0;0.0;0.0;0.0
FR;09;2021-04-06;5;1;0;172;20;0;0.0;0.0;0.0
FR;09;2021-04-07;4;0;0;176;20;0;0.0;0.0;0.0
FR;09;2021-04-08;6;2;0;182;22;0;0.0;0.0;0.0
FR;09;2021-04-09;6;2;0;188;24;0;0.0;0.0;0.0
FR;09;2021-04-10;6;0;0;194;24;0;0.0;0.0;0.0
FR;09;2021-04-11;0;0;0;194;24;0;0.0;0.0;0.0
FR;09;2021-04-12;3;1;0;197;25;0;0.0;0.0;0.0
FR;09;2021-04-13;3;1;0;200;26;0;0.0;0.0;0.0
FR;09;2021-04-14;10;0;0;210;26;0;0.0;0.0;0.0
FR;09;2021-04-15;5;0;0;215;26;0;0.0;0.0;0.0
FR;09;2021-04-16;8;0;0;223;26;0;0.0;0.0;0.0
FR;09;2021-04-17;1;2;0;224;28;0;0.0;0.0;0.0
FR;09;2021-04-18;1;0;0;225;28;0;0.0;0.0;0.0
FR;09;2021-04-19;7;1;0;232;29;0;0.0;0.0;0.0
FR;09;2021-04-20;2;3;0;234;32;0;0.0;0.0;0.0
FR;09;2021-04-21;3;0;0;237;32;0;0.0;0.0;0.0
FR;09;2021-04-22;8;0;0;245;32;0;0.0;0.0;0.0
FR;09;2021-04-23;1;0;0;246;32;0;0.0;0.0;0.0
FR;09;2021-04-24;4;0;0;250;32;0;0.0;0.0;0.0
FR;09;2021-04-25;3;0;0;253;32;0;0.0;0.0;0.0
FR;09;2021-04-26;3;1;0;256;33;0;0.0;0.0;0.0
FR;09;2021-04-27;6;0;0;262;33;0;0.0;0.0;0.0
FR;09;2021-04-28;6;1;0;268;34;0;0.0;0.0;0.0
FR;09;2021-04-29;5;0;0;273;34;0;0.0;0.0;0.0
FR;09;2021-04-30;9;2;0;282;36;0;0.0;0.0;0.0
FR;09;2021-05-01;4;1;0;286;37;0;0.0;0.0;0.0
FR;09;2021-05-02;2;0;0;288;37;0;0.0;0.0;0.0
FR;09;2021-05-03;10;2;0;298;39;0;0.0;0.0;0.0
FR;09;2021-05-04;11;1;0;309;40;0;0.0;0.0;0.0
FR;09;2021-05-05;15;3;0;324;43;0;0.0;0.0;0.0
FR;09;2021-05-06;14;1;0;338;44;0;0.0;0.0;0.0
FR;09;2021-05-07;11;5;0;349;49;0;0.0;0.0;0.0
FR;09;2021-05-08;8;0;0;357;49;0;0.0;0.0;0.0
FR;09;2021-05-09;2;1;0;359;50;0;0.0;0.0;0.0
FR;09;2021-05-10;11;1;0;370;51;0;0.0;0.0;0.0
FR;09;2021-05-11;20;1;0;390;52;0;0.0;0.0;0.0
FR;09;2021-05-12;20;2;0;410;54;0;0.0;0.0;0.0
FR;09;2021-05-13;10;0;0;420;54;0;0.0;0.0;0.0
FR;09;2021-05-14;27;1;0;447;55;0;0.0;0.0;0.0
FR;09;2021-05-15;11;2;0;458;57;0;0.0;0.0;0.0
FR;09;2021-05-16;7;1;0;465;58;0;0.0;0.0;0.0
FR;09;2021-05-17;12;0;0;477;58;0;0.0;0.0;0.0
FR;09;2021-05-18;20;2;0;497;60;0;0.0;0.0;0.0
FR;09;2021-05-19;14;4;0;511;64;0;0.0;0.0;0.0
FR;09;2021-05-20;16;4;0;527;68;0;0.0;0.0;0.0
FR;09;2021-05-21;20;2;0;547;70;0;0.0;0.0;0.0
FR;09;2021-05-22;8;0;0;555;70;0;0.0;0.0;0.0
FR;09;2021-05-23;4;0;0;559;70;0;0.0;0.0;0.0
FR;09;2021-05-24;11;0;0;570;70;0;0.0;0.0;0.0
FR;09;2021-05-25;25;1;0;595;71;0;0.0;0.0;0.0
FR;09;2021-05-26;17;2;0;612;73;0;0.0;0.0;0.0
FR;09;2021-05-27;20;2;0;632;75;0;0.0;0.0;0.0
FR;09;2021-05-28;25;3;0;657;78;0;0.0;0.0;0.0
FR;09;2021-05-29;13;0;0;670;78;0;0.0;0.0;0.0
FR;09;2021-05-30;7;0;0;677;78;0;0.0;0.0;0.0
FR;09;2021-05-31;21;3;0;698;81;0;0.0;0.0;0.0
FR;09;2021-06-01;38;2;0;736;83;0;0.0;0.0;0.0
FR;09;2021-06-02;29;5;0;765;88;0;0.0;0.0;0.0
FR;09;2021-06-03;31;5;0;796;93;0;0.0;0.0;0.0
FR;09;2021-06-04;15;1;0;811;94;0;0.0;0.0;0.0
