reg;nom_reg;semaine;nb_pos;nb_crib;tx_crib;nb_A0;nb_A1;tx_A1;nb_C0;nb_C1;tx_C1;nb_D0;nb_D1;tx_D1;nb_A0C0;nb_A01C01;tx_A0C0
84;Auvergne-Rhône-Alpes;2022-03-14-2022-03-20;67253.00;19136.00;28.45;18221.00;4.00;0.02;18750.00;11.00;0.06;157.00;18654.00;99.17;18209.00;18224.00;99.92
84;Auvergne-Rhône-Alpes;2022-03-15-2022-03-21;76558.00;23770.00;31.05;22752.00;7.00;0.03;23366.00;22.00;0.09;187.00;23228.00;99.20;22730.00;22759.00;99.87
84;Auvergne-Rhône-Alpes;2022-03-16-2022-03-22;83181.00;27417.00;32.96;26302.00;5.00;0.02;26990.00;20.00;0.07;204.00;26835.00;99.25;26282.00;26307.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-17-2022-03-23;89862.00;30925.00;34.41;29715.00;7.00;0.02;30480.00;22.00;0.07;228.00;30295.00;99.25;29693.00;29722.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-18-2022-03-24;96128.00;34110.00;35.48;32823.00;8.00;0.02;33608.00;27.00;0.08;235.00;33422.00;99.30;32796.00;32831.00;99.89
84;Auvergne-Rhône-Alpes;2022-03-19-2022-03-25;102552.00;36723.00;35.81;35369.00;8.00;0.02;36205.00;27.00;0.07;241.00;36031.00;99.34;35342.00;35377.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-20-2022-03-26;106763.00;37992.00;35.59;36536.00;8.00;0.02;37438.00;31.00;0.08;253.00;37253.00;99.33;36505.00;36544.00;99.89
84;Auvergne-Rhône-Alpes;2022-03-21-2022-03-27;107442.00;38209.00;35.56;36721.00;8.00;0.02;37652.00;32.00;0.08;255.00;37466.00;99.32;36689.00;36729.00;99.89
84;Auvergne-Rhône-Alpes;2022-03-22-2022-03-28;114512.00;41280.00;36.05;39684.00;5.00;0.01;40630.00;26.00;0.06;244.00;40476.00;99.40;39658.00;39689.00;99.92
84;Auvergne-Rhône-Alpes;2022-03-23-2022-03-29;119431.00;43206.00;36.18;41520.00;6.00;0.01;42499.00;29.00;0.07;257.00;42345.00;99.40;41491.00;41526.00;99.92
84;Auvergne-Rhône-Alpes;2022-03-24-2022-03-30;123061.00;44686.00;36.31;42928.00;5.00;0.01;43905.00;38.00;0.09;276.00;43745.00;99.37;42890.00;42933.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-25-2022-03-31;125010.00;45167.00;36.13;43367.00;6.00;0.01;44400.00;38.00;0.09;338.00;44178.00;99.24;43328.00;43372.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-26-2022-04-01;125480.00;45223.00;36.04;43385.00;6.00;0.01;44417.00;39.00;0.09;376.00;44154.00;99.16;43346.00;43390.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-27-2022-04-02;125362.00;45185.00;36.04;43385.00;6.00;0.01;44391.00;35.00;0.08;385.00;44141.00;99.14;43350.00;43390.00;99.91
84;Auvergne-Rhône-Alpes;2022-03-28-2022-04-03;125364.00;45186.00;36.04;43403.00;6.00;0.01;44392.00;35.00;0.08;385.00;44142.00;99.14;43368.00;43408.00;99.91
84;Auvergne-Rhône-Alpes;2022-03-29-2022-04-04;126821.00;45385.00;35.79;43634.00;7.00;0.02;44599.00;38.00;0.09;444.00;44306.00;99.01;43596.00;43640.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-30-2022-04-05;127468.00;45352.00;35.58;43650.00;7.00;0.02;44588.00;37.00;0.08;456.00;44287.00;98.98;43613.00;43656.00;99.90
84;Auvergne-Rhône-Alpes;2022-03-31-2022-04-06;128739.00;45573.00;35.40;43934.00;6.00;0.01;44851.00;27.00;0.06;490.00;44509.00;98.91;43907.00;43939.00;99.93
84;Auvergne-Rhône-Alpes;2022-04-01-2022-04-07;130264.00;46143.00;35.42;44462.00;6.00;0.01;45388.00;29.00;0.06;460.00;45084.00;98.99;44434.00;44468.00;99.92
84;Auvergne-Rhône-Alpes;2022-04-02-2022-04-08;133760.00;47205.00;35.29;45508.00;9.00;0.02;46399.00;60.00;0.13;480.00;46117.00;98.97;45450.00;45517.00;99.85
84;Auvergne-Rhône-Alpes;2022-04-03-2022-04-09;136434.00;47672.00;34.94;45976.00;9.00;0.02;46856.00;63.00;0.13;466.00;46584.00;99.01;45915.00;45985.00;99.85
84;Auvergne-Rhône-Alpes;2022-04-04-2022-04-10;136784.00;47698.00;34.87;46000.00;9.00;0.02;46873.00;70.00;0.15;464.00;46603.00;99.01;45932.00;46009.00;99.83
32;Hauts-de-France;2021-11-01-2021-11-07;5508.00;33.00;0.60;29.00;0.00;0.00;1.00;28.00;96.55;2.00;0.00;0.00;1.00;29.00;3.45
32;Hauts-de-France;2021-11-02-2021-11-08;6812.00;38.00;0.56;34.00;0.00;0.00;1.00;33.00;97.06;2.00;0.00;0.00;1.00;34.00;2.94
32;Hauts-de-France;2021-11-03-2021-11-09;6934.00;35.00;0.50;34.00;0.00;0.00;0.00;34.00;100.00;2.00;0.00;0.00;0.00;34.00;0.00
32;Hauts-de-France;2021-11-04-2021-11-10;7361.00;36.00;0.49;36.00;0.00;0.00;0.00;36.00;100.00;3.00;0.00;0.00;0.00;36.00;0.00
32;Hauts-de-France;2021-11-05-2021-11-11;6683.00;32.00;0.48;32.00;0.00;0.00;0.00;32.00;100.00;2.00;0.00;0.00;0.00;32.00;0.00
32;Hauts-de-France;2021-11-06-2021-11-12;7424.00;39.00;0.53;39.00;0.00;0.00;0.00;39.00;100.00;1.00;0.00;0.00;0.00;39.00;0.00
32;Hauts-de-France;2021-11-07-2021-11-13;7718.00;39.00;0.51;39.00;0.00;0.00;0.00;39.00;100.00;1.00;0.00;0.00;0.00;39.00;0.00
32;Hauts-de-France;2021-11-08-2021-11-14;7792.00;38.00;0.49;38.00;0.00;0.00;0.00;38.00;100.00;1.00;0.00;0.00;0.00;38.00;0.00
32;Hauts-de-France;2021-11-09-2021-11-15;8512.00;79.00;0.93;74.00;0.00;0.00;0.00;78.00;100.00;1.00;0.00;0.00;0.00;74.00;0.00
32;Hauts-de-France;2021-11-10-2021-11-16;9339.00;94.00;1.01;87.00;0.00;0.00;0.00;92.00;100.00;1.00;0.00;0.00;0.00;87.00;0.00
32;Hauts-de-France;2021-11-11-2021-11-17;10240.00;104.00;1.02;95.00;0.00;0.00;0.00;101.00;100.00;0.00;0.00;0.00;0.00;95.00;0.00
32;Hauts-de-France;2021-11-12-2021-11-18;12380.00;114.00;0.92;103.00;0.00;0.00;0.00;109.00;100.00;0.00;0.00;0.00;0.00;103.00;0.00
32;Hauts-de-France;2021-11-13-2021-11-19;13208.00;120.00;0.91;109.00;0.00;0.00;2.00;113.00;98.26;0.00;1.00;100.00;2.00;109.00;1.83
32;Hauts-de-France;2021-11-14-2021-11-20;14335.00;124.00;0.87;113.00;0.00;0.00;2.00;117.00;98.32;0.00;1.00;100.00;2.00;113.00;1.77
32;Hauts-de-France;2021-11-15-2021-11-21;14531.00;125.00;0.86;114.00;0.00;0.00;2.00;118.00;98.33;0.00;1.00;100.00;2.00;114.00;1.75
32;Hauts-de-France;2021-11-16-2021-11-22;16055.00;161.00;1.00;150.00;0.00;0.00;5.00;148.00;96.73;3.00;1.00;25.00;5.00;150.00;3.33
32;Hauts-de-France;2021-11-17-2021-11-23;17272.00;149.00;0.86;138.00;0.00;0.00;5.00;135.00;96.43;3.00;1.00;25.00;5.00;138.00;3.62
32;Hauts-de-France;2021-11-18-2021-11-24;18569.00;272.00;1.46;251.00;0.00;0.00;11.00;242.00;95.65;6.00;1.00;14.29;11.00;251.00;4.38
32;Hauts-de-France;2021-11-19-2021-11-25;20042.00;583.00;2.91;526.00;0.00;0.00;23.00;519.00;95.76;11.00;1.00;8.33;23.00;526.00;4.37
32;Hauts-de-France;2021-11-20-2021-11-26;21662.00;946.00;4.37;834.00;1.00;0.12;29.00;826.00;96.61;13.00;4.00;23.53;26.00;835.00;3.11
32;Hauts-de-France;2021-11-21-2021-11-27;22463.00;1197.00;5.33;1058.00;1.00;0.09;33.00;1047.00;96.94;14.00;5.00;26.32;29.00;1058.00;2.74
32;Hauts-de-France;2021-11-22-2021-11-28;22717.00;1217.00;5.36;1077.00;1.00;0.09;33.00;1066.00;97.00;14.00;5.00;26.32;29.00;1077.00;2.69
32;Hauts-de-France;2021-11-23-2021-11-29;24839.00;1930.00;7.77;1694.00;2.00;0.12;38.00;1680.00;97.79;14.00;6.00;30.00;32.00;1695.00;1.89
32;Hauts-de-France;2021-11-24-2021-11-30;26395.00;2724.00;10.32;2396.00;2.00;0.08;58.00;2364.00;97.61;28.00;9.00;24.32;52.00;2397.00;2.17
32;Hauts-de-France;2021-11-25-2021-12-01;27916.00;3344.00;11.98;2931.00;2.00;0.07;67.00;2896.00;97.74;33.00;11.00;25.00;60.00;2932.00;2.05
32;Hauts-de-France;2021-11-26-2021-12-02;29300.00;3885.00;13.26;3372.00;6.00;0.18;72.00;3331.00;97.88;46.00;14.00;23.33;65.00;3377.00;1.92
32;Hauts-de-France;2021-11-27-2021-12-03;30359.00;4374.00;14.41;3802.00;5.00;0.13;90.00;3748.00;97.66;59.00;16.00;21.33;86.00;3805.00;2.26
32;Hauts-de-France;2021-11-28-2021-12-04;31190.00;4601.00;14.75;3977.00;5.00;0.13;100.00;3918.00;97.51;63.00;17.00;21.25;97.00;3981.00;2.44
32;Hauts-de-France;2021-11-29-2021-12-05;31588.00;4631.00;14.66;4002.00;7.00;0.17;101.00;3944.00;97.50;69.00;17.00;19.77;98.00;4008.00;2.45
32;Hauts-de-France;2021-11-30-2021-12-06;32928.00;4805.00;14.59;4134.00;7.00;0.17;121.00;4059.00;97.11;91.00;18.00;16.51;120.00;4140.00;2.90
32;Hauts-de-France;2021-12-01-2021-12-07;33862.00;4971.00;14.68;4285.00;8.00;0.19;140.00;4195.00;96.77;101.00;18.00;15.13;139.00;4289.00;3.24
32;Hauts-de-France;2021-12-02-2021-12-08;34115.00;4976.00;14.59;4302.00;8.00;0.19;141.00;4205.00;96.76;103.00;19.00;15.57;141.00;4305.00;3.28
32;Hauts-de-France;2021-12-03-2021-12-09;34051.00;5025.00;14.76;4366.00;10.00;0.23;151.00;4257.00;96.57;103.00;22.00;17.60;150.00;4370.00;3.43
32;Hauts-de-France;2021-12-04-2021-12-10;34375.00;5093.00;14.82;4411.00;11.00;0.25;168.00;4282.00;96.22;105.00;18.00;14.63;165.00;4417.00;3.74
32;Hauts-de-France;2021-12-05-2021-12-11;34371.00;5121.00;14.90;4449.00;12.00;0.27;178.00;4307.00;96.03;125.00;23.00;15.54;173.00;4456.00;3.88
32;Hauts-de-France;2021-12-06-2021-12-12;34456.00;5136.00;14.91;4460.00;10.00;0.22;182.00;4313.00;95.95;125.00;24.00;16.11;177.00;4465.00;3.96
32;Hauts-de-France;2021-12-07-2021-12-13;34658.00;5923.00;17.09;5177.00;9.00;0.17;252.00;4990.00;95.19;177.00;43.00;19.55;243.00;5170.00;4.70
32;Hauts-de-France;2021-12-08-2021-12-14;34804.00;7422.00;21.33;6348.00;10.00;0.16;441.00;6080.00;93.24;457.00;76.00;14.26;391.00;6314.00;6.19
32;Hauts-de-France;2021-12-09-2021-12-15;34972.00;8871.00;25.37;7427.00;10.00;0.13;624.00;7144.00;91.97;1541.00;165.00;9.67;548.00;7376.00;7.43
32;Hauts-de-France;2021-12-10-2021-12-16;34955.00;9973.00;28.53;8318.00;4.00;0.05;813.00;7983.00;90.76;2376.00;237.00;9.07;704.00;8252.00;8.53
32;Hauts-de-France;2021-12-11-2021-12-17;34702.00;11291.00;32.54;9481.00;8.00;0.08;1005.00;9059.00;90.01;3576.00;321.00;8.24;867.00;9396.00;9.23
32;Hauts-de-France;2021-12-12-2021-12-18;34512.00;12295.00;35.63;10342.00;7.00;0.07;1233.00;9786.00;88.81;4374.00;450.00;9.33;1051.00;10252.00;10.25
32;Hauts-de-France;2021-12-13-2021-12-19;34334.00;12797.00;37.27;10735.00;7.00;0.07;1347.00;10151.00;88.28;4698.00;535.00;10.22;1126.00;10642.00;10.58
32;Hauts-de-France;2021-12-14-2021-12-20;33727.00;14040.00;41.63;11678.00;11.00;0.09;1904.00;10758.00;84.96;5816.00;876.00;13.09;1532.00;11563.00;13.25
32;Hauts-de-France;2021-12-15-2021-12-21;33689.00;14464.00;42.93;12073.00;12.00;0.10;2697.00;10478.00;79.53;6398.00;1339.00;17.31;2189.00;11955.00;18.31
32;Hauts-de-France;2021-12-16-2021-12-22;34648.00;15312.00;44.19;12904.00;15.00;0.12;3844.00;10244.00;72.71;6115.00;2024.00;24.87;3127.00;12778.00;24.47
32;Hauts-de-France;2021-12-17-2021-12-23;36696.00;16761.00;45.68;14053.00;17.00;0.12;5338.00;10142.00;65.52;6296.00;2989.00;32.19;4337.00;13924.00;31.15
32;Hauts-de-France;2021-12-18-2021-12-24;38392.00;17273.00;44.99;14296.00;19.00;0.13;6499.00;9469.00;59.30;6104.00;4084.00;40.09;5188.00;14150.00;36.66
32;Hauts-de-France;2021-12-19-2021-12-25;35863.00;16311.00;45.48;13393.00;20.00;0.15;6589.00;8516.00;56.38;5475.00;4284.00;43.90;5193.00;13248.00;39.20
32;Hauts-de-France;2021-12-20-2021-12-26;37415.00;17172.00;45.90;13992.00;23.00;0.16;7413.00;8534.00;53.51;5568.00;5106.00;47.84;5749.00;13845.00;41.52
32;Hauts-de-France;2021-12-21-2021-12-27;47528.00;21655.00;45.56;17453.00;30.00;0.17;11749.00;8460.00;41.86;6077.00;8927.00;59.50;9189.00;17283.00;53.17
32;Hauts-de-France;2021-12-22-2021-12-28;58035.00;26894.00;46.34;21849.00;34.00;0.16;16861.00;8430.00;33.33;6636.00;13800.00;67.53;13597.00;21704.00;62.65
32;Hauts-de-France;2021-12-23-2021-12-29;70185.00;33239.00;47.36;26723.00;35.00;0.13;22894.00;8508.00;27.09;7251.00;19616.00;73.01;18446.00;26605.00;69.33
32;Hauts-de-France;2021-12-24-2021-12-30;83898.00;40492.00;48.26;31916.00;36.00;0.11;29773.00;8551.00;22.31;7563.00;26127.00;77.55;23645.00;31808.00;74.34
32;Hauts-de-France;2021-12-25-2021-12-31;94047.00;45079.00;47.93;35561.00;31.00;0.09;34390.00;8436.00;19.70;7465.00;30373.00;80.27;27446.00;35487.00;77.34
32;Hauts-de-France;2021-12-26-2022-01-01;95406.00;45778.00;47.98;35988.00;30.00;0.08;35062.00;8451.00;19.42;7484.00;31048.00;80.58;27861.00;35917.00;77.57
32;Hauts-de-France;2021-12-27-2022-01-02;99204.00;47698.00;48.08;37090.00;28.00;0.08;37037.00;8358.00;18.41;7407.00;32947.00;81.64;29057.00;37025.00;78.48
32;Hauts-de-France;2021-12-28-2022-01-03;121792.00;55336.00;45.43;41970.00;25.00;0.06;43388.00;7509.00;14.75;6961.00;40693.00;85.39;34808.00;41962.00;82.95
32;Hauts-de-France;2021-12-29-2022-01-04;137676.00;59515.00;43.23;42056.00;19.00;0.05;43863.00;6344.00;12.64;6257.00;45208.00;87.84;36030.00;42053.00;85.68
32;Hauts-de-France;2021-12-30-2022-01-05;147837.00;58311.00;39.44;39832.00;16.00;0.04;41428.00;5086.00;10.93;5294.00;44615.00;89.39;34998.00;39827.00;87.88
32;Hauts-de-France;2021-12-31-2022-01-06;153359.00;56168.00;36.63;35810.00;13.00;0.04;36617.00;3776.00;9.35;4412.00;43593.00;90.81;32168.00;35808.00;89.83
32;Hauts-de-France;2022-01-01-2022-01-07;164954.00;56934.00;34.52;33598.00;11.00;0.03;34051.00;2932.00;7.93;3984.00;44397.00;91.77;30742.00;33596.00;91.50
32;Hauts-de-France;2022-01-02-2022-01-08;185061.00;61580.00;33.28;35109.00;11.00;0.03;35285.00;2822.00;7.41;4037.00;48038.00;92.25;32359.00;35107.00;92.17
32;Hauts-de-France;2022-01-03-2022-01-09;186911.00;60940.00;32.60;33282.00;10.00;0.03;32682.00;2493.00;7.09;3773.00;47250.00;92.61;30838.00;33279.00;92.67
32;Hauts-de-France;2022-01-04-2022-01-10;191295.00;55401.00;28.96;26557.00;3.00;0.01;25297.00;1496.00;5.58;2856.00;42589.00;93.72;25094.00;26554.00;94.50
32;Hauts-de-France;2022-01-05-2022-01-11;192272.00;50835.00;26.44;23067.00;2.00;0.01;22003.00;1177.00;5.08;2337.00;38358.00;94.26;21919.00;23066.00;95.03
32;Hauts-de-France;2022-01-06-2022-01-12;199737.00;49247.00;24.66;21012.00;1.00;0.00;20181.00;949.00;4.49;2053.00;37478.00;94.81;20094.00;21012.00;95.63
32;Hauts-de-France;2022-01-07-2022-01-13;205509.00;48231.00;23.47;20303.00;1.00;0.00;19829.00;779.00;3.78;1779.00;36915.00;95.40;19554.00;20301.00;96.32
32;Hauts-de-France;2022-01-08-2022-01-14;213513.00;48432.00;22.68;19934.00;1.00;0.01;23238.00;679.00;2.84;1422.00;36983.00;96.30;19345.00;19933.00;97.05
32;Hauts-de-France;2022-01-09-2022-01-15;221498.00;49802.00;22.48;20020.00;2.00;0.01;26873.00;664.00;2.41;1269.00;38094.00;96.78;19482.00;20020.00;97.31
32;Hauts-de-France;2022-01-10-2022-01-16;225806.00;50606.00;22.41;20177.00;2.00;0.01;29458.00;679.00;2.25;1216.00;38925.00;96.97;19645.00;20177.00;97.36
32;Hauts-de-France;2022-01-11-2022-01-17;242587.00;53463.00;22.04;21040.00;4.00;0.02;36310.00;640.00;1.73;1024.00;41623.00;97.60;20605.00;21041.00;97.93
32;Hauts-de-France;2022-01-12-2022-01-18;257196.00;56095.00;21.81;21967.00;5.00;0.02;42169.00;615.00;1.44;912.00;44572.00;97.99;21611.00;21968.00;98.37
32;Hauts-de-France;2022-01-13-2022-01-19;270495.00;59680.00;22.06;22760.00;6.00;0.03;47557.00;624.00;1.30;844.00;48038.00;98.27;22447.00;22762.00;98.62
32;Hauts-de-France;2022-01-14-2022-01-20;281893.00;61651.00;21.87;23054.00;9.00;0.04;52383.00;605.00;1.14;735.00;50126.00;98.55;22792.00;23061.00;98.83
32;Hauts-de-France;2022-01-15-2022-01-21;292346.00;63124.00;21.59;23553.00;9.00;0.04;53953.00;545.00;1.00;663.00;52243.00;98.75;23323.00;23559.00;99.00
32;Hauts-de-France;2022-01-16-2022-01-22;299254.00;63275.00;21.14;23487.00;8.00;0.03;54619.00;487.00;0.88;593.00;52840.00;98.89;23289.00;23492.00;99.14
32;Hauts-de-France;2022-01-17-2022-01-23;301379.00;63232.00;20.98;23489.00;10.00;0.04;54575.00;466.00;0.85;571.00;52988.00;98.93;23294.00;23496.00;99.14
32;Hauts-de-France;2022-01-18-2022-01-24;311393.00;63788.00;20.48;23666.00;15.00;0.06;54886.00;385.00;0.70;517.00;54622.00;99.06;23508.00;23678.00;99.28
32;Hauts-de-France;2022-01-19-2022-01-25;310506.00;63161.00;20.34;23448.00;15.00;0.06;54135.00;315.00;0.58;461.00;54683.00;99.16;23321.00;23461.00;99.40
32;Hauts-de-France;2022-01-20-2022-01-26;308379.00;61864.00;20.06;22815.00;17.00;0.07;53609.00;244.00;0.45;392.00;54381.00;99.28;22718.00;22830.00;99.51
32;Hauts-de-France;2022-01-21-2022-01-27;304699.00;60172.00;19.75;22235.00;14.00;0.06;52485.00;200.00;0.38;343.00;53699.00;99.37;22154.00;22247.00;99.58
32;Hauts-de-France;2022-01-22-2022-01-28;300228.00;57912.00;19.29;20958.00;14.00;0.07;50741.00;173.00;0.34;307.00;52358.00;99.42;20885.00;20971.00;99.59
32;Hauts-de-France;2022-01-23-2022-01-29;296078.00;56722.00;19.16;20610.00;14.00;0.07;49731.00;160.00;0.32;293.00;51733.00;99.44;20548.00;20623.00;99.64
32;Hauts-de-France;2022-01-24-2022-01-30;293734.00;56269.00;19.16;20669.00;12.00;0.06;49525.00;156.00;0.31;294.00;51524.00;99.43;20610.00;20680.00;99.66
32;Hauts-de-France;2022-01-25-2022-01-31;279477.00;53380.00;19.10;19507.00;8.00;0.04;47420.00;130.00;0.27;246.00;49279.00;99.50;19453.00;19515.00;99.68
32;Hauts-de-France;2022-01-26-2022-02-01;267991.00;50643.00;18.90;18300.00;7.00;0.04;45397.00;113.00;0.25;233.00;47172.00;99.51;18235.00;18292.00;99.69
32;Hauts-de-France;2022-01-27-2022-02-02;254628.00;48058.00;18.87;17655.00;4.00;0.02;43133.00;98.00;0.23;239.00;44813.00;99.47;17523.00;17573.00;99.72
32;Hauts-de-France;2022-01-28-2022-02-03;242342.00;45684.00;18.85;17109.00;6.00;0.04;40991.00;103.00;0.25;240.00;42494.00;99.44;16933.00;16987.00;99.68
32;Hauts-de-France;2022-01-29-2022-02-04;226435.00;42845.00;18.92;16624.00;7.00;0.04;38637.00;92.00;0.24;238.00;39784.00;99.41;16449.00;16500.00;99.69
32;Hauts-de-France;2022-01-30-2022-02-05;212153.00;40222.00;18.96;16040.00;9.00;0.06;36422.00;79.00;0.22;224.00;37453.00;99.41;15864.00;15917.00;99.67
32;Hauts-de-France;2022-01-31-2022-02-06;205819.00;38727.00;18.82;15805.00;9.00;0.06;35182.00;75.00;0.21;218.00;36085.00;99.40;15630.00;15682.00;99.67
32;Hauts-de-France;2022-02-01-2022-02-07;178208.00;33970.00;19.06;14246.00;5.00;0.04;31009.00;63.00;0.20;227.00;31611.00;99.29;14083.00;14119.00;99.75
32;Hauts-de-France;2022-02-02-2022-02-08;160534.00;30437.00;18.96;12958.00;5.00;0.04;27697.00;55.00;0.20;203.00;28198.00;99.29;12813.00;12846.00;99.74
32;Hauts-de-France;2022-02-03-2022-02-09;143761.00;27565.00;19.17;11921.00;8.00;0.07;25075.00;46.00;0.18;182.00;25398.00;99.29;11851.00;11882.00;99.74
32;Hauts-de-France;2022-02-04-2022-02-10;129900.00;25023.00;19.26;10910.00;7.00;0.06;22753.00;34.00;0.15;164.00;23017.00;99.29;10884.00;10912.00;99.74
32;Hauts-de-France;2022-02-05-2022-02-11;117698.00;22978.00;19.52;10197.00;6.00;0.06;20838.00;23.00;0.11;136.00;21084.00;99.36;10180.00;10201.00;99.79
32;Hauts-de-France;2022-02-06-2022-02-12;109253.00;21394.00;19.58;9602.00;4.00;0.04;19344.00;21.00;0.11;146.00;19499.00;99.26;9588.00;9605.00;99.82
32;Hauts-de-France;2022-02-07-2022-02-13;106758.00;20688.00;19.38;9508.00;4.00;0.04;18684.00;21.00;0.11;146.00;18833.00;99.23;9494.00;9511.00;99.82
32;Hauts-de-France;2022-02-08-2022-02-14;94829.00;18554.00;19.57;8718.00;4.00;0.05;16825.00;11.00;0.07;109.00;16939.00;99.36;8707.00;8720.00;99.85
32;Hauts-de-France;2022-02-09-2022-02-15;87740.00;17304.00;19.72;8221.00;4.00;0.05;15779.00;7.00;0.04;119.00;15824.00;99.25;8212.00;8222.00;99.88
32;Hauts-de-France;2022-02-10-2022-02-16;80971.00;15979.00;19.73;7625.00;1.00;0.01;14655.00;4.00;0.03;133.00;14638.00;99.10;7619.00;7624.00;99.93
32;Hauts-de-France;2022-02-11-2022-02-17;76083.00;14980.00;19.69;7235.00;0.00;0.00;13788.00;3.00;0.02;147.00;13732.00;98.94;7230.00;7233.00;99.96
32;Hauts-de-France;2022-02-12-2022-02-18;70297.00;14291.00;20.33;7039.00;0.00;0.00;13172.00;4.00;0.03;155.00;13089.00;98.83;7033.00;7037.00;99.94
32;Hauts-de-France;2022-02-13-2022-02-19;67170.00;13768.00;20.50;6801.00;0.00;0.00;12683.00;5.00;0.04;140.00;12589.00;98.90;6794.00;6799.00;99.93
32;Hauts-de-France;2022-02-14-2022-02-20;66252.00;13623.00;20.56;6706.00;0.00;0.00;12532.00;5.00;0.04;138.00;12413.00;98.90;6699.00;6704.00;99.93
32;Hauts-de-France;2022-02-15-2022-02-21;61461.00;12812.00;20.85;6452.00;0.00;0.00;11785.00;5.00;0.04;143.00;11656.00;98.79;6446.00;6451.00;99.92
32;Hauts-de-France;2022-02-16-2022-02-22;58440.00;12241.00;20.95;6251.00;0.00;0.00;11264.00;3.00;0.03;131.00;11170.00;98.84;6248.00;6251.00;99.95
32;Hauts-de-France;2022-02-17-2022-02-23;55716.00;11687.00;20.98;6042.00;1.00;0.02;10795.00;3.00;0.03;107.00;10719.00;99.01;6039.00;6042.00;99.95
32;Hauts-de-France;2022-02-18-2022-02-24;53128.00;11152.00;20.99;5773.00;1.00;0.02;10287.00;2.00;0.02;95.00;10214.00;99.08;5770.00;5772.00;99.97
32;Hauts-de-France;2022-02-19-2022-02-25;50889.00;10505.00;20.64;5354.00;1.00;0.02;9722.00;1.00;0.01;93.00;9646.00;99.05;5352.00;5353.00;99.98
32;Hauts-de-France;2022-02-20-2022-02-26;48518.00;9975.00;20.56;5178.00;1.00;0.02;9296.00;0.00;0.00;96.00;9231.00;98.97;5177.00;5177.00;100.00
32;Hauts-de-France;2022-02-21-2022-02-27;47769.00;9772.00;20.46;5182.00;1.00;0.02;9144.00;0.00;0.00;96.00;9098.00;98.96;5181.00;5181.00;100.00
32;Hauts-de-France;2022-02-22-2022-02-28;45384.00;9340.00;20.58;4861.00;3.00;0.06;8696.00;2.00;0.02;105.00;8624.00;98.80;4856.00;4860.00;99.92
32;Hauts-de-France;2022-02-23-2022-03-01;44321.00;9239.00;20.85;4775.00;3.00;0.06;8628.00;2.00;0.02;104.00;8510.00;98.79;4770.00;4774.00;99.92
32;Hauts-de-France;2022-02-24-2022-03-02;43892.00;9209.00;20.98;4792.00;3.00;0.06;8567.00;4.00;0.05;114.00;8434.00;98.67;4787.00;4792.00;99.90
32;Hauts-de-France;2022-02-25-2022-03-03;44163.00;9334.00;21.14;4832.00;3.00;0.06;8725.00;5.00;0.06;116.00;8593.00;98.67;4828.00;4833.00;99.90
32;Hauts-de-France;2022-02-26-2022-03-04;44247.00;9318.00;21.06;4835.00;3.00;0.06;8698.00;6.00;0.07;119.00;8561.00;98.63;4830.00;4836.00;99.88
32;Hauts-de-France;2022-02-27-2022-03-05;44793.00;9494.00;21.20;4936.00;3.00;0.06;8824.00;9.00;0.10;121.00;8678.00;98.62;4929.00;4935.00;99.88
32;Hauts-de-France;2022-02-28-2022-03-06;45037.00;9566.00;21.24;4909.00;3.00;0.06;8896.00;10.00;0.11;121.00;8753.00;98.64;4901.00;4908.00;99.86
32;Hauts-de-France;2022-03-01-2022-03-07;47077.00;10033.00;21.31;5184.00;1.00;0.02;9439.00;16.00;0.17;116.00;9303.00;98.77;5175.00;5182.00;99.86
32;Hauts-de-France;2022-03-02-2022-03-08;49023.00;10410.00;21.23;5357.00;1.00;0.02;9794.00;16.00;0.16;116.00;9653.00;98.81;5347.00;5354.00;99.87
32;Hauts-de-France;2022-03-03-2022-03-09;51331.00;10864.00;21.16;5498.00;0.00;0.00;10284.00;14.00;0.14;113.00;10147.00;98.90;5488.00;5494.00;99.89
32;Hauts-de-France;2022-03-04-2022-03-10;53731.00;11290.00;21.01;5646.00;2.00;0.04;10693.00;13.00;0.12;110.00;10565.00;98.97;5635.00;5643.00;99.86
32;Hauts-de-France;2022-03-05-2022-03-11;56581.00;11793.00;20.84;5845.00;5.00;0.09;11211.00;12.00;0.11;109.00;11083.00;99.03;5835.00;5844.00;99.85
32;Hauts-de-France;2022-03-06-2022-03-12;59611.00;12425.00;20.84;6118.00;5.00;0.08;11871.00;9.00;0.08;103.00;11753.00;99.13;6109.00;6118.00;99.85
32;Hauts-de-France;2022-03-07-2022-03-13;60577.00;12759.00;21.06;6156.00;5.00;0.08;12207.00;8.00;0.07;104.00;12083.00;99.15;6148.00;6156.00;99.87
32;Hauts-de-France;2022-03-08-2022-03-14;66635.00;13987.00;20.99;6751.00;5.00;0.07;13400.00;2.00;0.01;107.00;13271.00;99.20;6746.00;6752.00;99.91
