dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel
45;64;2022-05-01;38248;38082;34681;1027;40935.0;93.4;93.0;84.7;2.5
45;69;2022-05-01;36541;36402;33675;1079;39320.0;92.9;92.6;85.6;2.7
45;74;2022-05-01;36398;36226;33907;1410;35729.0;99.0;99.0;94.9;3.9
45;79;2022-05-01;22351;22216;20733;2396;21933.0;99.0;99.0;94.5;10.9
45;80;2022-05-01;38245;37710;33571;7866;42663.0;89.6;88.4;78.7;18.4
46;04;2022-05-01;6;1;0;0;6514.0;0.1;0.0;0.0;0.0
46;11;2022-05-01;231;181;7;0;3497.0;6.6;5.2;0.2;0.0
46;17;2022-05-01;8492;8260;1430;0;10797.0;78.7;76.5;13.2;0.0
46;24;2022-05-01;10012;9873;6656;0;9162.0;99.0;99.0;72.6;0.0
46;29;2022-05-01;5649;5554;3593;0;6807.0;83.0;81.6;52.8;0.0
46;39;2022-05-01;12983;12784;8747;0;16429.0;79.0;77.8;53.2;0.0
46;49;2022-05-01;16420;16246;12446;0;19814.0;82.9;82.0;62.8;0.0
46;59;2022-05-01;21475;21333;18158;0;24719.0;86.9;86.3;73.5;0.0
46;09;2022-05-01;164;126;0;0;8020.0;2.0;1.6;0.0;0.0
46;64;2022-05-01;12158;12093;10753;184;14220.0;85.5;85.0;75.6;1.3
46;69;2022-05-01;12843;12776;11676;223;14062.0;91.3;90.9;83.0;1.6
46;74;2022-05-01;12932;12853;11883;336;13341.0;96.9;96.3;89.1;2.5
46;79;2022-05-01;8277;8221;7563;551;8404.0;98.5;97.8;90.0;6.6
46;80;2022-05-01;14719;14484;12761;1669;17380.0;84.7;83.3;73.4;9.6
47;04;2022-05-01;4;1;0;0;15055.0;0.0;0.0;0.0;0.0
47;11;2022-05-01;673;519;6;0;7711.0;8.7;6.7;0.1;0.0
47;17;2022-05-01;18878;18408;3234;0;22695.0;83.2;81.1;14.2;0.0
47;24;2022-05-01;21899;21559;14911;0;20332.0;99.0;99.0;73.3;0.0
47;29;2022-05-01;12714;12508;8443;0;14531.0;87.5;86.1;58.1;0.0
47;39;2022-05-01;28874;28449;19725;0;35714.0;80.8;79.7;55.2;0.0
47;49;2022-05-01;34057;33748;25956;0;38760.0;87.9;87.1;67.0;0.0
47;59;2022-05-01;40740;40498;34347;0;45512.0;89.5;89.0;75.5;0.0
47;09;2022-05-01;573;450;1;0;18101.0;3.2;2.5;0.0;0.0
47;64;2022-05-01;21061;20953;18433;407;23318.0;90.3;89.9;79.1;1.7
47;69;2022-05-01;21311;21193;19142;449;23718.0;89.9;89.4;80.7;1.9
47;74;2022-05-01;21265;21129;19192;556;21876.0;97.2;96.6;87.7;2.5
47;79;2022-05-01;14657;14515;13163;917;14687.0;99.0;98.8;89.6;6.2
47;80;2022-05-01;25383;24931;21427;3027;28326.0;89.6;88.0;75.6;10.7
48;11;2022-05-01;99;76;2;0;1721.0;5.8;4.4;0.1;0.0
48;17;2022-05-01;4239;4130;624;0;5215.0;81.3;79.2;12.0;0.0
48;24;2022-05-01;4704;4651;3119;0;5269.0;89.3;88.3;59.2;0.0
48;29;2022-05-01;2682;2643;1730;0;3397.0;79.0;77.8;50.9;0.0
48;39;2022-05-01;6217;6153;4114;0;7892.0;78.8;78.0;52.1;0.0
48;49;2022-05-01;7824;7749;5949;0;9437.0;82.9;82.1;63.0;0.0
48;59;2022-05-01;9425;9366;7867;0;10818.0;87.1;86.6;72.7;0.0
48;09;2022-05-01;51;42;0;0;3829.0;1.3;1.1;0.0;0.0
48;64;2022-05-01;4873;4846;4243;82;5523.0;88.2;87.7;76.8;1.5
48;69;2022-05-01;4752;4733;4214;88;5546.0;85.7;85.3;76.0;1.6
48;74;2022-05-01;4757;4734;4284;88;4893.0;97.2;96.8;87.6;1.8
48;79;2022-05-01;2963;2948;2648;127;3046.0;97.3;96.8;86.9;4.2
48;80;2022-05-01;5177;5095;4281;397;6546.0;79.1;77.8;65.4;6.1
49;04;2022-05-01;19;5;3;0;41422.0;0.0;0.0;0.0;0.0
49;11;2022-05-01;2776;2207;30;0;21944.0;12.7;10.1;0.1;0.0
49;17;2022-05-01;62140;61032;12106;0;66804.0;93.0;91.4;18.1;0.0
49;24;2022-05-01;69167;68586;50423;0;73580.0;94.0;93.2;68.5;0.0
49;29;2022-05-01;40077;39706;28724;0;40160.0;99.0;98.9;71.5;0.0
49;39;2022-05-01;86185;85496;63768;0;95013.0;90.7;90.0;67.1;0.0
49;49;2022-05-01;95256;94829;77687;0;102005.0;93.4;93.0;76.2;0.0
49;59;2022-05-01;97389;97052;85967;0;102416.0;95.1;94.8;83.9;0.0
49;09;2022-05-01;2156;1687;4;0;49839.0;4.3;3.4;0.0;0.0
49;64;2022-05-01;45967;45798;42055;1272;49545.0;92.8;92.4;84.9;2.6
49;69;2022-05-01;44262;44133;41185;1252;47115.0;93.9;93.7;87.4;2.7
49;74;2022-05-01;42597;42412;39850;1360;41943.0;99.0;99.0;95.0;3.2
49;79;2022-05-01;25962;25823;24133;2526;26000.0;99.0;99.0;92.8;9.7
49;80;2022-05-01;49413;48816;43505;9573;58095.0;85.1;84.0;74.9;16.5
50;04;2022-05-01;8;2;0;0;22546.0;0.0;0.0;0.0;0.0
50;11;2022-05-01;1765;1368;12;0;11475.0;15.4;11.9;0.1;0.0
50;17;2022-05-01;33953;33330;7158;0;34806.0;97.5;95.8;20.6;0.0
50;24;2022-05-01;37676;37355;28807;0;30917.0;99.0;99.0;93.2;0.0
50;29;2022-05-01;22780;22530;17057;0;22751.0;99.0;99.0;75.0;0.0
50;39;2022-05-01;49181;48730;37720;0;52724.0;93.3;92.4;71.5;0.0
50;49;2022-05-01;54274;53964;45616;0;58061.0;93.5;92.9;78.6;0.0
50;59;2022-05-01;64924;64673;58173;0;68673.0;94.5;94.2;84.7;0.0
50;09;2022-05-01;1358;1042;3;0;26622.0;5.1;3.9;0.0;0.0
50;64;2022-05-01;33870;33731;31144;842;35084.0;96.5;96.1;88.8;2.4
50;69;2022-05-01;32825;32717;30759;824;34247.0;95.8;95.5;89.8;2.4
50;74;2022-05-01;32347;32188;30318;914;31790.0;99.0;99.0;95.4;2.9
50;79;2022-05-01;19074;18941;17656;1526;18769.0;99.0;99.0;94.1;8.1
50;80;2022-05-01;37769;37158;32714;5506;42204.0;89.5;88.0;77.5;13.0
51;04;2022-05-01;6;3;3;0;30191.0;0.0;0.0;0.0;0.0
51;11;2022-05-01;1540;1264;11;0;13604.0;11.3;9.3;0.1;0.0
51;17;2022-05-01;36356;35572;8126;0;41912.0;86.7;84.9;19.4;0.0
51;24;2022-05-01;44905;44405;32770;0;53016.0;84.7;83.8;61.8;0.0
51;29;2022-05-01;29081;28734;20697;0;31606.0;92.0;90.9;65.5;0.0
51;39;2022-05-01;60109;59465;43970;0;69338.0;86.7;85.8;63.4;0.0
51;49;2022-05-01;63142;62733;51501;0;70406.0;89.7;89.1;73.1;0.0
51;59;2022-05-01;67549;67254;59560;0;72009.0;93.8;93.4;82.7;0.0
51;09;2022-05-01;1275;1022;2;0;34561.0;3.7;3.0;0.0;0.0
51;64;2022-05-01;32033;31895;29074;1038;34031.0;94.1;93.7;85.4;3.1
51;69;2022-05-01;30786;30620;28344;1054;32988.0;93.3;92.8;85.9;3.2
51;74;2022-05-01;30282;30119;28071;1181;29996.0;99.0;99.0;93.6;3.9
51;79;2022-05-01;17488;17364;16028;1768;17033.0;99.0;99.0;94.1;10.4
51;80;2022-05-01;29485;29034;25403;5565;33132.0;89.0;87.6;76.7;16.8
52;04;2022-05-01;4;2;0;0;7524.0;0.1;0.0;0.0;0.0
52;11;2022-05-01;427;343;7;0;3779.0;11.3;9.1;0.2;0.0
52;17;2022-05-01;10300;10104;2155;0;11324.0;91.0;89.2;19.0;0.0
52;24;2022-05-01;11672;11529;8501;0;10948.0;99.0;99.0;77.6;0.0
52;29;2022-05-01;6714;6618;4784;0;8345.0;80.5;79.3;57.3;0.0
52;39;2022-05-01;15265;15098;11248;0;17980.0;84.9;84.0;62.6;0.0
52;49;2022-05-01;17127;17020;14003;0;19980.0;85.7;85.2;70.1;0.0
52;59;2022-05-01;21480;21361;18947;0;24288.0;88.4;87.9;78.0;0.0
52;09;2022-05-01;351;292;4;0;9030.0;3.9;3.2;0.0;0.0
52;64;2022-05-01;11219;11180;10220;256;12592.0;89.1;88.8;81.2;2.0
52;69;2022-05-01;11286;11247;10411;251;12380.0;91.2;90.8;84.1;2.0
52;74;2022-05-01;11095;11030;10281;320;11009.0;99.0;99.0;93.4;2.9
52;79;2022-05-01;6613;6569;6083;536;6500.0;99.0;99.0;93.6;8.2
52;80;2022-05-01;11979;11816;10466;1824;13571.0;88.3;87.1;77.1;13.4
53;11;2022-05-01;1047;814;6;0;8102.0;12.9;10.0;0.1;0.0
53;17;2022-05-01;23682;23259;4463;0;24567.0;96.4;94.7;18.2;0.0
53;24;2022-05-01;24925;24727;18633;0;21795.0;99.0;99.0;85.5;0.0
53;29;2022-05-01;13902;13758;10001;0;13770.0;99.0;99.0;72.6;0.0
53;39;2022-05-01;29947;29717;22516;0;33591.0;89.2;88.5;67.0;0.0
53;49;2022-05-01;35046;34879;29268;0;38239.0;91.6;91.2;76.5;0.0
53;59;2022-05-01;37867;37747;33820;0;40380.0;93.8;93.5;83.8;0.0
53;09;2022-05-01;804;618;0;0;19227.0;4.2;3.2;0.0;0.0
53;64;2022-05-01;18569;18509;17126;509;19825.0;93.7;93.4;86.4;2.6
53;69;2022-05-01;17572;17493;16476;507;18906.0;92.9;92.5;87.1;2.7
53;74;2022-05-01;17263;17138;16165;404;16974.0;99.0;99.0;95.2;2.4
53;79;2022-05-01;10069;9986;9375;661;10260.0;98.1;97.3;91.4;6.4
53;80;2022-05-01;20661;20320;18193;2336;24074.0;85.8;84.4;75.6;9.7
54;04;2022-05-01;15;3;0;0;36751.0;0.0;0.0;0.0;0.0
54;11;2022-05-01;2180;1762;42;0;17248.0;12.6;10.2;0.2;0.0
54;17;2022-05-01;44515;43460;10060;0;52300.0;85.1;83.1;19.2;0.0
54;24;2022-05-01;57200;56510;41814;0;73381.0;77.9;77.0;57.0;0.0
54;29;2022-05-01;37257;36804;26672;0;42716.0;87.2;86.2;62.4;0.0
54;39;2022-05-01;78705;77831;57898;0;91468.0;86.0;85.1;63.3;0.0
54;49;2022-05-01;81725;81083;66320;0;89778.0;91.0;90.3;73.9;0.0
54;59;2022-05-01;86071;85628;75582;0;92748.0;92.8;92.3;81.5;0.0
54;09;2022-05-01;1939;1576;3;0;42458.0;4.6;3.7;0.0;0.0
54;64;2022-05-01;41209;41033;37263;1117;45058.0;91.5;91.1;82.7;2.5
54;69;2022-05-01;39128;38980;35937;1230;42708.0;91.6;91.3;84.1;2.9
54;74;2022-05-01;37123;36955;34247;1506;37042.0;99.0;99.0;92.5;4.1
54;79;2022-05-01;21804;21676;19906;2206;21736.0;99.0;99.0;91.6;10.1
54;80;2022-05-01;39892;39350;34486;7104;45006.0;88.6;87.4;76.6;15.8
55;04;2022-05-01;3;0;0;0;8589.0;0.0;0.0;0.0;0.0
55;11;2022-05-01;612;497;15;0;4233.0;14.5;11.7;0.4;0.0
55;17;2022-05-01;11693;11409;2643;0;13183.0;88.7;86.5;20.0;0.0
55;24;2022-05-01;13160;12993;9575;0;12250.0;99.0;99.0;78.2;0.0
55;29;2022-05-01;7441;7326;5222;0;8717.0;85.4;84.0;59.9;0.0
55;39;2022-05-01;17394;17162;12957;0;20573.0;84.5;83.4;63.0;0.0
55;49;2022-05-01;19261;19102;15870;0;22189.0;86.8;86.1;71.5;0.0
55;59;2022-05-01;22903;22796;20186;0;25507.0;89.8;89.4;79.1;0.0
55;09;2022-05-01;492;387;2;0;10471.0;4.7;3.7;0.0;0.0
55;64;2022-05-01;11990;11951;10920;333;13096.0;91.6;91.3;83.4;2.5
55;69;2022-05-01;11854;11792;10967;359;12914.0;91.8;91.3;84.9;2.8
55;74;2022-05-01;11338;11273;10479;378;10888.0;99.0;99.0;96.2;3.5
55;79;2022-05-01;6065;6017;5596;507;6009.0;99.0;99.0;93.1;8.4
55;80;2022-05-01;11456;11278;9987;1784;13022.0;88.0;86.6;76.7;13.7
56;04;2022-05-01;19;9;1;0;34639.0;0.1;0.0;0.0;0.0
56;11;2022-05-01;2134;1660;15;0;18241.0;11.7;9.1;0.1;0.0
56;17;2022-05-01;52489;51518;8999;0;55069.0;95.3;93.6;16.3;0.0
56;24;2022-05-01;57588;56995;41521;0;49375.0;99.0;99.0;84.1;0.0
56;29;2022-05-01;31900;31500;22059;0;31552.0;99.0;99.0;69.9;0.0
56;39;2022-05-01;73179;72406;52668;0;80891.0;90.5;89.5;65.1;0.0
56;49;2022-05-01;88135;87576;70835;0;94257.0;93.5;92.9;75.2;0.0
56;59;2022-05-01;98609;98164;86494;0;103556.0;95.2;94.8;83.5;0.0
56;09;2022-05-01;1569;1237;7;0;42173.0;3.7;2.9;0.0;0.0
56;64;2022-05-01;53029;52833;48403;1371;55073.0;96.3;95.9;87.9;2.5
56;69;2022-05-01;52278;52075;48563;1317;54410.0;96.1;95.7;89.3;2.4
56;74;2022-05-01;52117;51885;48926;1451;49802.0;99.0;99.0;98.2;2.9
56;79;2022-05-01;30078;29918;28055;2364;28672.0;99.0;99.0;97.8;8.2
56;80;2022-05-01;53225;52500;46388;8310;57856.0;92.0;90.7;80.2;14.4
57;04;2022-05-01;21;6;0;0;52229.0;0.0;0.0;0.0;0.0
57;11;2022-05-01;2564;2101;57;0;24087.0;10.6;8.7;0.2;0.0
57;17;2022-05-01;58777;57535;13024;0;71097.0;82.7;80.9;18.3;0.0
57;24;2022-05-01;74225;73198;52859;0;76564.0;96.9;95.6;69.0;0.0
57;29;2022-05-01;50373;49669;34548;0;57735.0;87.2;86.0;59.8;0.0
57;39;2022-05-01;112602;111241;80344;0;132378.0;85.1;84.0;60.7;0.0
57;49;2022-05-01;116180;115234;91726;0;131505.0;88.3;87.6;69.8;0.0
57;59;2022-05-01;131876;131231;114062;0;147461.0;89.4;89.0;77.4;0.0
57;09;2022-05-01;2094;1669;8;0;59116.0;3.5;2.8;0.0;0.0
57;64;2022-05-01;64291;64047;57766;1485;71227.0;90.3;89.9;81.1;2.1
57;69;2022-05-01;58978;58715;53791;1660;64651.0;91.2;90.8;83.2;2.6
57;74;2022-05-01;51950;51701;47489;1810;50986.0;99.0;99.0;93.1;3.5
57;79;2022-05-01;31376;31220;28351;2334;34126.0;91.9;91.5;83.1;6.8
57;80;2022-05-01;55025;54308;47074;7320;62704.0;87.8;86.6;75.1;11.7
58;04;2022-05-01;1;0;0;0;7980.0;0.0;0.0;0.0;0.0
58;11;2022-05-01;415;319;4;0;4033.0;10.3;7.9;0.1;0.0
58;17;2022-05-01;11372;11085;2365;0;12790.0;88.9;86.7;18.5;0.0
58;24;2022-05-01;12698;12553;9268;0;11645.0;99.0;99.0;79.6;0.0
58;29;2022-05-01;7546;7459;5324;0;7782.0;97.0;95.8;68.4;0.0
58;39;2022-05-01;16511;16322;12283;0;18995.0;86.9;85.9;64.7;0.0
58;49;2022-05-01;20092;19938;16422;0;22646.0;88.7;88.0;72.5;0.0
58;59;2022-05-01;25299;25196;22407;0;27780.0;91.1;90.7;80.7;0.0
58;09;2022-05-01;270;205;0;0;9450.0;2.9;2.2;0.0;0.0
58;64;2022-05-01;14443;14382;13129;507;15906.0;90.8;90.4;82.5;3.2
58;69;2022-05-01;15149;15092;14059;527;16731.0;90.5;90.2;84.0;3.1
58;74;2022-05-01;15176;15096;14054;530;15108.0;99.0;99.0;93.0;3.5
58;79;2022-05-01;9184;9125;8546;822;9264.0;99.0;98.5;92.2;8.9
58;80;2022-05-01;17193;16947;15060;2874;19486.0;88.2;87.0;77.3;14.7
59;04;2022-05-01;42;8;0;0;153673.0;0.0;0.0;0.0;0.0
59;11;2022-05-01;8007;6466;117;0;68748.0;11.6;9.4;0.2;0.0
59;17;2022-05-01;177872;174491;40119;0;206385.0;86.2;84.5;19.4;0.0
59;24;2022-05-01;217954;215358;158005;0;248677.0;87.6;86.6;63.5;0.0
59;29;2022-05-01;141718;139947;100549;0;155795.0;91.0;89.8;64.5;0.0
59;39;2022-05-01;300987;297858;221354;0;335101.0;89.8;88.9;66.1;0.0
59;49;2022-05-01;303923;301738;244173;0;326530.0;93.1;92.4;74.8;0.0
59;59;2022-05-01;301659;300089;261905;0;320261.0;94.2;93.7;81.8;0.0
59;09;2022-05-01;6583;5285;30;0;172144.0;3.8;3.1;0.0;0.0
59;64;2022-05-01;137577;136952;123289;4534;148581.0;92.6;92.2;83.0;3.1
59;69;2022-05-01;127421;126823;115995;4679;137139.0;92.9;92.5;84.6;3.4
59;74;2022-05-01;120241;119639;110202;5005;119660.0;99.0;99.0;92.1;4.2
59;79;2022-05-01;65576;65129;59343;5825;64728.0;99.0;99.0;91.7;9.0
59;80;2022-05-01;112894;111069;95731;18599;131566.0;85.8;84.4;72.8;14.1
60;04;2022-05-01;15;3;1;0;48983.0;0.0;0.0;0.0;0.0
60;11;2022-05-01;1516;1266;35;0;23150.0;6.5;5.5;0.2;0.0
60;17;2022-05-01;56798;55497;11355;0;66888.0;84.9;83.0;17.0;0.0
60;24;2022-05-01;64159;63314;43988;0;62002.0;99.0;99.0;70.9;0.0
60;29;2022-05-01;38921;38353;26044;0;44676.0;87.1;85.8;58.3;0.0
60;39;2022-05-01;90575;89521;62217;0;106081.0;85.4;84.4;58.7;0.0
60;49;2022-05-01;99030;98278;76211;0;111306.0;89.0;88.3;68.5;0.0
60;59;2022-05-01;102900;102350;87780;0;110477.0;93.1;92.6;79.5;0.0
60;09;2022-05-01;1128;933;6;0;56022.0;2.0;1.7;0.0;0.0
60;64;2022-05-01;44926;44722;39920;1121;49312.0;91.1;90.7;81.0;2.3
60;69;2022-05-01;40999;40792;37074;1232;46165.0;88.8;88.4;80.3;2.7
60;74;2022-05-01;38462;38236;34893;1308;38888.0;98.9;98.3;89.7;3.4
60;79;2022-05-01;22108;21942;19924;1824;21958.0;99.0;99.0;90.7;8.3
60;80;2022-05-01;34487;33919;29166;5841;39169.0;88.0;86.6;74.5;14.9
61;04;2022-05-01;4;2;0;0;12269.0;0.0;0.0;0.0;0.0
61;11;2022-05-01;733;621;8;0;6511.0;11.3;9.5;0.1;0.0
61;17;2022-05-01;18185;17769;3538;0;19890.0;91.4;89.3;17.8;0.0
61;24;2022-05-01;20073;19822;14825;0;18051.0;99.0;99.0;82.1;0.0
61;29;2022-05-01;11355;11204;8075;0;11845.0;95.9;94.6;68.2;0.0
61;39;2022-05-01;24450;24177;18271;0;27860.0;87.8;86.8;65.6;0.0
61;49;2022-05-01;28824;28630;23755;0;32672.0;88.2;87.6;72.7;0.0
61;59;2022-05-01;34991;34838;30828;0;38069.0;91.9;91.5;81.0;0.0
61;09;2022-05-01;560;458;0;0;15185.0;3.7;3.0;0.0;0.0
61;64;2022-05-01;18395;18311;16842;430;20092.0;91.6;91.1;83.8;2.1
61;69;2022-05-01;18400;18320;17017;480;20194.0;91.1;90.7;84.3;2.4
61;74;2022-05-01;18331;18229;17106;544;18393.0;99.0;99.0;93.0;3.0
61;79;2022-05-01;10842;10756;9983;865;11048.0;98.1;97.4;90.4;7.8
61;80;2022-05-01;21593;21233;18789;3437;24824.0;87.0;85.5;75.7;13.8
62;04;2022-05-01;39;10;3;0;79806.0;0.0;0.0;0.0;0.0
62;11;2022-05-01;5568;4515;78;0;39314.0;14.2;11.5;0.2;0.0
62;17;2022-05-01;112511;110593;27620;0;116038.0;97.0;95.3;23.8;0.0
62;24;2022-05-01;121873;120785;93392;0;115190.0;99.0;99.0;81.1;0.0
62;29;2022-05-01;72041;71307;53445;0;76661.0;94.0;93.0;69.7;0.0
62;39;2022-05-01;166463;165046;128595;0;181223.0;91.9;91.1;71.0;0.0
62;49;2022-05-01;175119;174100;147405;0;185396.0;94.5;93.9;79.5;0.0
62;59;2022-05-01;180834;180103;160609;0;188804.0;95.8;95.4;85.1;0.0
62;09;2022-05-01;4547;3695;28;0;95271.0;4.8;3.9;0.0;0.0
62;64;2022-05-01;87466;87111;79538;2788;92654.0;94.4;94.0;85.8;3.0
62;69;2022-05-01;82760;82410;76225;2918;88487.0;93.5;93.1;86.1;3.3
62;74;2022-05-01;76596;76142;70518;2884;74647.0;99.0;99.0;94.5;3.9
62;79;2022-05-01;40283;39991;36587;3123;39304.0;99.0;99.0;93.1;7.9
62;80;2022-05-01;70395;69176;59820;10286;79983.0;88.0;86.5;74.8;12.9
63;04;2022-05-01;10;4;1;0;32258.0;0.0;0.0;0.0;0.0
63;11;2022-05-01;1770;1367;22;0;14867.0;11.9;9.2;0.1;0.0
63;17;2022-05-01;39665;38860;7331;0;46773.0;84.8;83.1;15.7;0.0
63;24;2022-05-01;50036;49566;36024;0;57859.0;86.5;85.7;62.3;0.0
63;29;2022-05-01;32152;31844;22404;0;34784.0;92.4;91.5;64.4;0.0
63;39;2022-05-01;67910;67362;49328;0;77930.0;87.1;86.4;63.3;0.0
63;49;2022-05-01;75324;74900;60532;0;83111.0;90.6;90.1;72.8;0.0
63;59;2022-05-01;80794;80415;69955;0;86381.0;93.5;93.1;81.0;0.0
63;09;2022-05-01;1492;1155;7;0;36231.0;4.1;3.2;0.0;0.0
63;64;2022-05-01;39209;39050;35192;913;42614.0;92.0;91.6;82.6;2.1
63;69;2022-05-01;37947;37798;34774;1069;41854.0;90.7;90.3;83.1;2.6
63;74;2022-05-01;38098;37923;35233;1194;37974.0;99.0;99.0;92.8;3.1
63;79;2022-05-01;23721;23599;21808;2229;23482.0;99.0;99.0;92.9;9.5
63;80;2022-05-01;39051;38527;33673;6423;44122.0;88.5;87.3;76.3;14.6
64;04;2022-05-01;10;3;0;0;31084.0;0.0;0.0;0.0;0.0
64;11;2022-05-01;1309;988;23;0;15499.0;8.4;6.4;0.1;0.0
64;17;2022-05-01;40612;39660;6578;0;46826.0;86.7;84.7;14.0;0.0
64;24;2022-05-01;48580;47975;33479;0;47008.0;99.0;99.0;71.2;0.0
64;29;2022-05-01;30457;30057;20207;0;31664.0;96.2;94.9;63.8;0.0
64;39;2022-05-01;68994;68205;47657;0;78556.0;87.8;86.8;60.7;0.0
64;49;2022-05-01;78831;78246;60905;0;87908.0;89.7;89.0;69.3;0.0
64;59;2022-05-01;88556;88111;75516;0;94942.0;93.3;92.8;79.5;0.0
64;09;2022-05-01;904;663;3;0;36218.0;2.5;1.8;0.0;0.0
64;64;2022-05-01;43201;43011;38827;755;45492.0;95.0;94.5;85.3;1.7
64;69;2022-05-01;42159;41982;38533;786;44637.0;94.4;94.1;86.3;1.8
64;74;2022-05-01;41573;41386;38318;1104;40739.0;99.0;99.0;94.1;2.7
64;79;2022-05-01;27608;27414;25214;2119;27526.0;99.0;99.0;91.6;7.7
64;80;2022-05-01;49407;48715;42639;6670;55070.0;89.7;88.5;77.4;12.1
65;04;2022-05-01;6;2;0;0;9175.0;0.1;0.0;0.0;0.0
65;11;2022-05-01;409;317;6;0;4592.0;8.9;6.9;0.1;0.0
65;17;2022-05-01;12270;11942;2105;0;14905.0;82.3;80.1;14.1;0.0
65;24;2022-05-01;15574;15332;10555;0;15160.0;99.0;99.0;69.6;0.0
65;29;2022-05-01;8717;8593;5707;0;9487.0;91.9;90.6;60.2;0.0
65;39;2022-05-01;19631;19347;13484;0;22948.0;85.5;84.3;58.8;0.0
65;49;2022-05-01;23576;23357;18296;0;26998.0;87.3;86.5;67.8;0.0
65;59;2022-05-01;29455;29297;25121;0;32331.0;91.1;90.6;77.7;0.0
65;09;2022-05-01;294;221;1;0;10945.0;2.7;2.0;0.0;0.0
65;64;2022-05-01;15380;15319;13762;261;17205.0;89.4;89.0;80.0;1.5
65;69;2022-05-01;15481;15404;14188;325;17101.0;90.5;90.1;83.0;1.9
65;74;2022-05-01;15192;15117;13990;393;15217.0;99.0;99.0;91.9;2.6
65;79;2022-05-01;9950;9872;9109;593;10138.0;98.1;97.4;89.9;5.8
65;80;2022-05-01;18210;17912;15544;1707;20637.0;88.2;86.8;75.3;8.3
66;04;2022-05-01;7;0;0;0;22439.0;0.0;0.0;0.0;0.0
66;11;2022-05-01;687;558;24;0;10907.0;6.3;5.1;0.2;0.0
66;17;2022-05-01;24476;23817;4327;0;32183.0;76.1;74.0;13.4;0.0
66;24;2022-05-01;30485;29845;19294;0;31663.0;96.3;94.3;60.9;0.0
66;29;2022-05-01;18249;17875;11195;0;21408.0;85.2;83.5;52.3;0.0
66;39;2022-05-01;42076;41318;26787;0;51091.0;82.4;80.9;52.4;0.0
66;49;2022-05-01;50926;50344;37527;0;57577.0;88.4;87.4;65.2;0.0
66;59;2022-05-01;59202;58750;48951;0;63924.0;92.6;91.9;76.6;0.0
66;09;2022-05-01;446;363;2;0;26444.0;1.7;1.4;0.0;0.0
66;64;2022-05-01;30566;30374;26573;628;32657.0;93.6;93.0;81.4;1.9
66;69;2022-05-01;31132;30969;27880;816;33729.0;92.3;91.8;82.7;2.4
66;74;2022-05-01;32592;32430;29510;1163;33285.0;97.9;97.4;88.7;3.5
66;79;2022-05-01;21640;21505;19620;2051;22201.0;97.5;96.9;88.4;9.2
66;80;2022-05-01;34081;33554;28842;5771;39492.0;86.3;85.0;73.0;14.6
67;04;2022-05-01;23;7;1;0;58954.0;0.0;0.0;0.0;0.0
67;11;2022-05-01;2770;2321;60;0;26200.0;10.6;8.9;0.2;0.0
67;17;2022-05-01;65911;64519;14449;0;78708.0;83.7;82.0;18.4;0.0
67;24;2022-05-01;89336;88276;61837;0;103470.0;86.3;85.3;59.8;0.0
67;29;2022-05-01;63265;62540;43847;0;68258.0;92.7;91.6;64.2;0.0
67;39;2022-05-01;128603;127245;91973;0;143902.0;89.4;88.4;63.9;0.0
67;49;2022-05-01;131967;131034;102788;0;144948.0;91.0;90.4;70.9;0.0
67;59;2022-05-01;144767;144041;123752;0;155713.0;93.0;92.5;79.5;0.0
67;09;2022-05-01;2270;1846;9;0;64003.0;3.5;2.9;0.0;0.0
67;64;2022-05-01;66711;66448;59343;1677;71470.0;93.3;93.0;83.0;2.3
67;69;2022-05-01;61116;60846;55234;1872;65531.0;93.3;92.9;84.3;2.9
67;74;2022-05-01;54252;53977;49374;2031;51149.0;99.0;99.0;96.5;4.0
67;79;2022-05-01;34332;34119;31038;3333;36563.0;93.9;93.3;84.9;9.1
67;80;2022-05-01;57461;56723;49328;9797;63738.0;90.2;89.0;77.4;15.4
68;04;2022-05-01;11;6;1;0;40363.0;0.0;0.0;0.0;0.0
68;11;2022-05-01;1733;1439;35;0;18718.0;9.3;7.7;0.2;0.0
68;17;2022-05-01;40488;39493;7962;0;54806.0;73.9;72.1;14.5;0.0
68;24;2022-05-01;51706;50982;34725;0;53910.0;95.9;94.6;64.4;0.0
68;29;2022-05-01;32819;32327;21510;0;40567.0;80.9;79.7;53.0;0.0
68;39;2022-05-01;74284;73284;50630;0;94190.0;78.9;77.8;53.8;0.0
68;49;2022-05-01;82535;81830;62515;0;100879.0;81.8;81.1;62.0;0.0
68;59;2022-05-01;94486;93942;79511;0;108273.0;87.3;86.8;73.4;0.0
68;09;2022-05-01;1285;1016;6;0;45549.0;2.8;2.2;0.0;0.0
68;64;2022-05-01;44066;43858;38909;876;50002.0;88.1;87.7;77.8;1.8
68;69;2022-05-01;41582;41396;37457;1066;46609.0;89.2;88.8;80.4;2.3
68;74;2022-05-01;37123;36938;33593;1224;37574.0;98.8;98.3;89.4;3.3
68;79;2022-05-01;23707;23555;21321;1672;26401.0;89.8;89.2;80.8;6.3
68;80;2022-05-01;39729;39190;33956;4808;45363.0;87.6;86.4;74.9;10.6
