reg;semaine_glissante;pop;P;T;nom_region
32;2020-12-15-2020-12-21;5962662;8696;184104;Hauts-de-France
32;2020-12-16-2020-12-22;5962662;9049;217241;Hauts-de-France
32;2020-12-17-2020-12-23;5962662;9130;248174;Hauts-de-France
32;2020-12-18-2020-12-24;5962662;8760;256204;Hauts-de-France
32;2020-12-19-2020-12-25;5962662;7302;227642;Hauts-de-France
32;2020-12-20-2020-12-26;5962662;7315;223446;Hauts-de-France
32;2020-12-21-2020-12-27;5962662;7265;221333;Hauts-de-France
32;2020-12-22-2020-12-28;5962662;7283;200347;Hauts-de-France
32;2020-12-23-2020-12-29;5962662;7312;171891;Hauts-de-France
32;2020-12-24-2020-12-30;5962662;7478;149754;Hauts-de-France
32;2020-12-25-2020-12-31;5962662;7668;140020;Hauts-de-France
32;2020-12-26-2021-01-01;5962662;7684;139639;Hauts-de-France
32;2020-12-27-2021-01-02;5962662;8118;142259;Hauts-de-France
32;2020-12-28-2021-01-03;5962662;8196;142157;Hauts-de-France
32;2020-12-29-2021-01-04;5962662;8544;146609;Hauts-de-France
32;2020-12-30-2021-01-05;5962662;8683;146170;Hauts-de-France
32;2020-12-31-2021-01-06;5962662;8836;139773;Hauts-de-France
32;2021-01-01-2021-01-07;5962662;9308;144179;Hauts-de-France
32;2021-01-02-2021-01-08;5962662;10932;170508;Hauts-de-France
32;2021-01-03-2021-01-09;5962662;10832;166880;Hauts-de-France
32;2021-01-04-2021-01-10;5962662;10821;166408;Hauts-de-France
32;2021-01-05-2021-01-11;5962662;11026;166642;Hauts-de-France
32;2021-01-06-2021-01-12;5962662;11083;169473;Hauts-de-France
32;2021-01-07-2021-01-13;5962662;11199;171727;Hauts-de-France
32;2021-01-08-2021-01-14;5962662;11522;172117;Hauts-de-France
32;2021-01-09-2021-01-15;5962662;11801;173489;Hauts-de-France
32;2021-01-10-2021-01-16;5962662;11749;174663;Hauts-de-France
32;2021-01-11-2021-01-17;5962662;11762;174708;Hauts-de-France
32;2021-01-12-2021-01-18;5962662;12042;171786;Hauts-de-France
32;2021-01-13-2021-01-19;5962662;12147;169824;Hauts-de-France
32;2021-01-14-2021-01-20;5962662;12235;170365;Hauts-de-France
32;2021-01-15-2021-01-21;5962662;12194;171997;Hauts-de-France
32;2021-01-16-2021-01-22;5962662;12372;175148;Hauts-de-France
32;2021-01-17-2021-01-23;5962662;12497;176052;Hauts-de-France
32;2021-01-18-2021-01-24;5962662;12512;176492;Hauts-de-France
32;2021-01-19-2021-01-25;5962662;12531;177742;Hauts-de-France
32;2021-01-20-2021-01-26;5962662;12599;179016;Hauts-de-France
32;2021-01-21-2021-01-27;5962662;12566;180012;Hauts-de-France
32;2021-01-22-2021-01-28;5962662;12597;185065;Hauts-de-France
32;2021-01-23-2021-01-29;5962662;12722;187651;Hauts-de-France
32;2021-01-24-2021-01-30;5962662;12803;189294;Hauts-de-France
32;2021-01-25-2021-01-31;5962662;12831;189613;Hauts-de-France
32;2021-01-26-2021-02-01;5962662;13035;189847;Hauts-de-France
32;2021-01-27-2021-02-02;5962662;13195;193467;Hauts-de-France
32;2021-01-28-2021-02-03;5962662;13280;194689;Hauts-de-France
32;2021-01-29-2021-02-04;5962662;13351;193627;Hauts-de-France
32;2021-01-30-2021-02-05;5962662;13278;194892;Hauts-de-France
32;2021-01-31-2021-02-06;5962662;13469;196933;Hauts-de-France
32;2021-02-01-2021-02-07;5962662;13452;197127;Hauts-de-France
32;2021-02-02-2021-02-08;5962662;13313;195983;Hauts-de-France
32;2021-02-03-2021-02-09;5962662;13401;196055;Hauts-de-France
32;2021-02-04-2021-02-10;5962662;13708;197563;Hauts-de-France
32;2021-02-05-2021-02-11;5962662;13959;199947;Hauts-de-France
32;2021-02-06-2021-02-12;5962662;14209;201469;Hauts-de-France
32;2021-02-07-2021-02-13;5962662;14319;201535;Hauts-de-France
32;2021-02-08-2021-02-14;5962662;14451;201813;Hauts-de-France
32;2021-02-09-2021-02-15;5962662;15063;204974;Hauts-de-France
32;2021-02-10-2021-02-16;5962662;15489;207842;Hauts-de-France
32;2021-02-11-2021-02-17;5962662;16054;212292;Hauts-de-France
32;2021-02-12-2021-02-18;5962662;16874;218529;Hauts-de-France
32;2021-02-13-2021-02-19;5962662;17675;224260;Hauts-de-France
32;2021-02-14-2021-02-20;5962662;18074;227574;Hauts-de-France
32;2021-02-15-2021-02-21;5962662;18204;228374;Hauts-de-France
32;2021-02-16-2021-02-22;5962662;19070;226575;Hauts-de-France
32;2021-02-17-2021-02-23;5962662;19747;225112;Hauts-de-France
32;2021-02-18-2021-02-24;5962662;20096;225618;Hauts-de-France
32;2021-02-19-2021-02-25;5962662;20209;223457;Hauts-de-France
32;2021-02-20-2021-02-26;5962662;20394;221229;Hauts-de-France
32;2021-02-21-2021-02-27;5962662;20468;220306;Hauts-de-France
32;2021-02-22-2021-02-28;5962662;20461;219928;Hauts-de-France
32;2021-02-23-2021-03-01;5962662;20305;217183;Hauts-de-France
32;2021-02-24-2021-03-02;5962662;20064;213523;Hauts-de-France
32;2021-02-25-2021-03-03;5962662;19878;210498;Hauts-de-France
32;2021-02-26-2021-03-04;5962662;19823;206705;Hauts-de-France
32;2021-02-27-2021-03-05;5962662;19745;204251;Hauts-de-France
32;2021-02-28-2021-03-06;5962662;19880;204343;Hauts-de-France
32;2021-03-01-2021-03-07;5962662;19907;205117;Hauts-de-France
32;2021-03-02-2021-03-08;5962662;20498;206068;Hauts-de-France
32;2021-03-03-2021-03-09;5962662;20995;210939;Hauts-de-France
32;2021-03-04-2021-03-10;5962662;21575;213770;Hauts-de-France
32;2021-03-05-2021-03-11;5962662;22266;222322;Hauts-de-France
32;2021-03-06-2021-03-12;5962662;22760;228551;Hauts-de-France
32;2021-03-07-2021-03-13;5962662;23192;231335;Hauts-de-France
32;2021-03-08-2021-03-14;5962662;23250;231728;Hauts-de-France
32;2021-03-09-2021-03-15;5962662;24372;238822;Hauts-de-France
32;2021-03-10-2021-03-16;5962662;24876;248189;Hauts-de-France
32;2021-03-11-2021-03-17;5962662;25249;254016;Hauts-de-France
32;2021-03-12-2021-03-18;5962662;25520;263318;Hauts-de-France
32;2021-03-13-2021-03-19;5962662;26320;272673;Hauts-de-France
32;2021-03-14-2021-03-20;5962662;26582;277639;Hauts-de-France
32;2021-03-15-2021-03-21;5962662;26613;278728;Hauts-de-France
32;2021-03-16-2021-03-22;5962662;27488;287792;Hauts-de-France
32;2021-03-17-2021-03-23;5962662;28355;295056;Hauts-de-France
32;2021-03-18-2021-03-24;5962662;29206;303386;Hauts-de-France
32;2021-03-19-2021-03-25;5962662;30191;311134;Hauts-de-France
32;2021-03-20-2021-03-26;5962662;30717;319825;Hauts-de-France
32;2021-03-21-2021-03-27;5962662;31122;325849;Hauts-de-France
32;2021-03-22-2021-03-28;5962662;31191;326881;Hauts-de-France
32;2021-03-23-2021-03-29;5962662;31157;335177;Hauts-de-France
32;2021-03-24-2021-03-30;5962662;31345;345402;Hauts-de-France
32;2021-03-25-2021-03-31;5962662;31400;352136;Hauts-de-France
32;2021-03-26-2021-04-01;5962662;31084;359128;Hauts-de-France
32;2021-03-27-2021-04-02;5962662;30517;362505;Hauts-de-France
32;2021-03-28-2021-04-03;5962662;30255;365928;Hauts-de-France
32;2021-03-29-2021-04-04;5962662;30222;365773;Hauts-de-France
32;2021-03-30-2021-04-05;5962662;24552;306195;Hauts-de-France
32;2021-03-31-2021-04-06;5962662;25572;299328;Hauts-de-France
32;2021-04-01-2021-04-07;5962662;25194;289417;Hauts-de-France
32;2021-04-02-2021-04-08;5962662;24756;269962;Hauts-de-France
32;2021-04-03-2021-04-09;5962662;24552;250101;Hauts-de-France
32;2021-04-04-2021-04-10;5962662;24335;239788;Hauts-de-France
32;2021-04-05-2021-04-11;5962662;24279;238861;Hauts-de-France
32;2021-04-06-2021-04-12;5962662;28702;268492;Hauts-de-France
32;2021-04-07-2021-04-13;5962662;26150;242474;Hauts-de-France
32;2021-04-08-2021-04-14;5962662;25454;230541;Hauts-de-France
32;2021-04-09-2021-04-15;5962662;24875;221134;Hauts-de-France
32;2021-04-10-2021-04-16;5962662;24451;211944;Hauts-de-France
32;2021-04-11-2021-04-17;5962662;24169;208080;Hauts-de-France
32;2021-04-12-2021-04-18;5962662;24107;207446;Hauts-de-France
32;2021-04-13-2021-04-19;5962662;23595;201162;Hauts-de-France
32;2021-04-14-2021-04-20;5962662;23436;197129;Hauts-de-France
32;2021-04-15-2021-04-21;5962662;23141;194465;Hauts-de-France
32;2021-04-16-2021-04-22;5962662;22613;191360;Hauts-de-France
32;2021-04-17-2021-04-23;5962662;21882;187117;Hauts-de-France
32;2021-04-18-2021-04-24;5962662;21545;184720;Hauts-de-France
32;2021-04-19-2021-04-25;5962662;21419;184199;Hauts-de-France
32;2021-04-20-2021-04-26;5962662;20613;181542;Hauts-de-France
32;2021-04-21-2021-04-27;5962662;20091;188406;Hauts-de-France
32;2021-04-22-2021-04-28;5962662;19321;187360;Hauts-de-France
32;2021-04-23-2021-04-29;5962662;18691;201729;Hauts-de-France
32;2021-04-24-2021-04-30;5962662;18267;215893;Hauts-de-France
32;2021-04-25-2021-05-01;5962662;16437;202658;Hauts-de-France
32;2021-04-26-2021-05-02;5962662;16509;203748;Hauts-de-France
32;2021-04-27-2021-05-03;5962662;16074;213204;Hauts-de-France
32;2021-04-28-2021-05-04;5962662;15527;215963;Hauts-de-France
32;2021-04-29-2021-05-05;5962662;15097;219703;Hauts-de-France
32;2021-04-30-2021-05-06;5962662;14769;219176;Hauts-de-France
32;2021-05-01-2021-05-07;5962662;14325;221162;Hauts-de-France
32;2021-05-02-2021-05-08;5962662;14453;222766;Hauts-de-France
32;2021-05-03-2021-05-09;5962662;14368;222852;Hauts-de-France
44;2020-05-13-2020-05-19;5511747;761;26111;Grand Est
44;2020-05-14-2020-05-20;5511747;805;27730;Grand Est
44;2020-05-15-2020-05-21;5511747;717;23952;Grand Est
44;2020-05-16-2020-05-22;5511747;657;24090;Grand Est
44;2020-05-17-2020-05-23;5511747;639;24504;Grand Est
44;2020-05-18-2020-05-24;5511747;640;24564;Grand Est
44;2020-05-19-2020-05-25;5511747;568;24588;Grand Est
44;2020-05-20-2020-05-26;5511747;519;24145;Grand Est
44;2020-05-21-2020-05-27;5511747;384;22451;Grand Est
44;2020-05-22-2020-05-28;5511747;430;25636;Grand Est
44;2020-05-23-2020-05-29;5511747;422;25432;Grand Est
44;2020-05-24-2020-05-30;5511747;424;25676;Grand Est
44;2020-05-25-2020-05-31;5511747;423;25707;Grand Est
44;2020-05-26-2020-06-01;5511747;339;21175;Grand Est
44;2020-05-27-2020-06-02;5511747;388;20932;Grand Est
44;2020-05-28-2020-06-03;5511747;482;21242;Grand Est
44;2020-05-29-2020-06-04;5511747;498;21385;Grand Est
44;2020-05-30-2020-06-05;5511747;485;21463;Grand Est
44;2020-05-31-2020-06-06;5511747;488;21679;Grand Est
44;2020-06-01-2020-06-07;5511747;503;21947;Grand Est
44;2020-06-02-2020-06-08;5511747;570;26522;Grand Est
44;2020-06-03-2020-06-09;5511747;510;26295;Grand Est
44;2020-06-04-2020-06-10;5511747;427;26399;Grand Est
44;2020-06-05-2020-06-11;5511747;401;26763;Grand Est
44;2020-06-06-2020-06-12;5511747;392;27787;Grand Est
44;2020-06-07-2020-06-13;5511747;379;28209;Grand Est
44;2020-06-08-2020-06-14;5511747;362;28031;Grand Est
44;2020-06-09-2020-06-15;5511747;334;27852;Grand Est
44;2020-06-10-2020-06-16;5511747;318;28363;Grand Est
44;2020-06-11-2020-06-17;5511747;305;28802;Grand Est
44;2020-06-12-2020-06-18;5511747;284;28638;Grand Est
44;2020-06-13-2020-06-19;5511747;278;28335;Grand Est
44;2020-06-14-2020-06-20;5511747;283;29191;Grand Est
44;2020-06-15-2020-06-21;5511747;286;29168;Grand Est
44;2020-06-16-2020-06-22;5511747;275;29835;Grand Est
44;2020-06-17-2020-06-23;5511747;238;30190;Grand Est
44;2020-06-18-2020-06-24;5511747;213;30766;Grand Est
44;2020-06-19-2020-06-25;5511747;202;31609;Grand Est
44;2020-06-20-2020-06-26;5511747;176;32030;Grand Est
44;2020-06-21-2020-06-27;5511747;170;32026;Grand Est
44;2020-06-22-2020-06-28;5511747;169;32111;Grand Est
44;2020-06-23-2020-06-29;5511747;153;32611;Grand Est
44;2020-06-24-2020-06-30;5511747;155;32460;Grand Est
44;2020-06-25-2020-07-01;5511747;149;32644;Grand Est
44;2020-06-26-2020-07-02;5511747;148;32449;Grand Est
44;2020-06-27-2020-07-03;5511747;148;32757;Grand Est
44;2020-06-28-2020-07-04;5511747;155;32713;Grand Est
44;2020-06-29-2020-07-05;5511747;152;32646;Grand Est
44;2020-06-30-2020-07-06;5511747;157;32063;Grand Est
44;2020-07-01-2020-07-07;5511747;150;32023;Grand Est
44;2020-07-02-2020-07-08;5511747;150;31328;Grand Est
44;2020-07-03-2020-07-09;5511747;163;32366;Grand Est
44;2020-07-04-2020-07-10;5511747;166;33585;Grand Est
44;2020-07-05-2020-07-11;5511747;154;32636;Grand Est
44;2020-07-06-2020-07-12;5511747;156;32685;Grand Est
44;2020-07-07-2020-07-13;5511747;184;33980;Grand Est
44;2020-07-08-2020-07-14;5511747;170;29339;Grand Est
44;2020-07-09-2020-07-15;5511747;209;30368;Grand Est
44;2020-07-10-2020-07-16;5511747;259;31330;Grand Est
44;2020-07-11-2020-07-17;5511747;314;31521;Grand Est
44;2020-07-12-2020-07-18;5511747;341;32324;Grand Est
44;2020-07-13-2020-07-19;5511747;339;32231;Grand Est
44;2020-07-14-2020-07-20;5511747;353;33233;Grand Est
44;2020-07-15-2020-07-21;5511747;410;39933;Grand Est
44;2020-07-16-2020-07-22;5511747;400;40392;Grand Est
44;2020-07-17-2020-07-23;5511747;368;40485;Grand Est
44;2020-07-18-2020-07-24;5511747;355;41234;Grand Est
44;2020-07-19-2020-07-25;5511747;355;41612;Grand Est
44;2020-07-20-2020-07-26;5511747;357;42001;Grand Est
44;2020-07-21-2020-07-27;5511747;369;42009;Grand Est
44;2020-07-22-2020-07-28;5511747;375;43199;Grand Est
44;2020-07-23-2020-07-29;5511747;376;45517;Grand Est
44;2020-07-24-2020-07-30;5511747;396;46661;Grand Est
44;2020-07-25-2020-07-31;5511747;435;47530;Grand Est
44;2020-07-26-2020-08-01;5511747;445;48753;Grand Est
44;2020-07-27-2020-08-02;5511747;449;48637;Grand Est
44;2020-07-28-2020-08-03;5511747;476;48994;Grand Est
44;2020-07-29-2020-08-04;5511747;492;48138;Grand Est
44;2020-07-30-2020-08-05;5511747;515;47002;Grand Est
44;2020-07-31-2020-08-06;5511747;586;46730;Grand Est
44;2020-08-01-2020-08-07;5511747;559;45826;Grand Est
44;2020-08-02-2020-08-08;5511747;557;44777;Grand Est
44;2020-08-03-2020-08-09;5511747;549;44694;Grand Est
44;2020-08-04-2020-08-10;5511747;535;44639;Grand Est
44;2020-08-05-2020-08-11;5511747;559;44164;Grand Est
44;2020-08-06-2020-08-12;5511747;617;44199;Grand Est
44;2020-08-07-2020-08-13;5511747;606;44857;Grand Est
44;2020-08-08-2020-08-14;5511747;678;46508;Grand Est
44;2020-08-09-2020-08-15;5511747;667;44132;Grand Est
44;2020-08-10-2020-08-16;5511747;679;44392;Grand Est
44;2020-08-11-2020-08-17;5511747;801;47502;Grand Est
44;2020-08-12-2020-08-18;5511747;867;51388;Grand Est
44;2020-08-13-2020-08-19;5511747;909;54263;Grand Est
44;2020-08-14-2020-08-20;5511747;940;56718;Grand Est
44;2020-08-15-2020-08-21;5511747;971;59864;Grand Est
44;2020-08-16-2020-08-22;5511747;1065;65615;Grand Est
44;2020-08-17-2020-08-23;5511747;1080;66157;Grand Est
44;2020-08-18-2020-08-24;5511747;1147;68211;Grand Est
44;2020-08-19-2020-08-25;5511747;1248;70865;Grand Est
44;2020-08-20-2020-08-26;5511747;1320;73341;Grand Est
44;2020-08-21-2020-08-27;5511747;1423;75653;Grand Est
44;2020-08-22-2020-08-28;5511747;1533;78398;Grand Est
44;2020-08-23-2020-08-29;5511747;1566;80509;Grand Est
44;2020-08-24-2020-08-30;5511747;1568;80552;Grand Est
44;2020-08-25-2020-08-31;5511747;1661;83732;Grand Est
44;2020-08-26-2020-09-01;5511747;1648;84259;Grand Est
44;2020-08-27-2020-09-02;5511747;1712;84535;Grand Est
44;2020-08-28-2020-09-03;5511747;1728;85919;Grand Est
44;2020-08-29-2020-09-04;5511747;1744;87425;Grand Est
44;2020-08-30-2020-09-05;5511747;1729;87243;Grand Est
44;2020-08-31-2020-09-06;5511747;1725;87088;Grand Est
44;2020-09-01-2020-09-07;5511747;1715;89758;Grand Est
44;2020-09-02-2020-09-08;5511747;1841;94559;Grand Est
44;2020-09-03-2020-09-09;5511747;1926;101125;Grand Est
44;2020-09-04-2020-09-10;5511747;2121;107200;Grand Est
44;2020-09-05-2020-09-11;5511747;2263;112340;Grand Est
44;2020-09-06-2020-09-12;5511747;2389;114856;Grand Est
44;2020-09-07-2020-09-13;5511747;2433;115578;Grand Est
44;2020-09-08-2020-09-14;5511747;2623;118300;Grand Est
44;2020-09-09-2020-09-15;5511747;2761;120967;Grand Est
44;2020-09-10-2020-09-16;5511747;2793;120303;Grand Est
44;2020-09-11-2020-09-17;5511747;2718;118741;Grand Est
44;2020-09-12-2020-09-18;5511747;2709;116726;Grand Est
44;2020-09-13-2020-09-19;5511747;2649;114068;Grand Est
44;2020-09-14-2020-09-20;5511747;2613;113564;Grand Est
44;2020-09-15-2020-09-21;5511747;2560;110080;Grand Est
44;2020-09-16-2020-09-22;5511747;2380;105906;Grand Est
44;2020-09-17-2020-09-23;5511747;2321;101944;Grand Est
44;2020-09-18-2020-09-24;5511747;2342;97407;Grand Est
44;2020-09-19-2020-09-25;5511747;2255;92063;Grand Est
44;2020-09-20-2020-09-26;5511747;2226;90609;Grand Est
44;2020-09-21-2020-09-27;5511747;2214;90031;Grand Est
44;2020-09-22-2020-09-28;5511747;2129;86547;Grand Est
44;2020-09-23-2020-09-29;5511747;2119;82912;Grand Est
44;2020-09-24-2020-09-30;5511747;2183;80248;Grand Est
44;2020-09-25-2020-10-01;5511747;2255;79255;Grand Est
44;2020-09-26-2020-10-02;5511747;2418;79456;Grand Est
44;2020-09-27-2020-10-03;5511747;2560;80124;Grand Est
44;2020-09-28-2020-10-04;5511747;2581;80071;Grand Est
44;2020-09-29-2020-10-05;5511747;3024;80824;Grand Est
44;2020-09-30-2020-10-06;5511747;3493;82680;Grand Est
44;2020-10-01-2020-10-07;5511747;3905;85394;Grand Est
44;2020-10-02-2020-10-08;5511747;4361;88686;Grand Est
44;2020-10-03-2020-10-09;5511747;4939;93378;Grand Est
44;2020-10-04-2020-10-10;5511747;5133;94738;Grand Est
44;2020-10-05-2020-10-11;5511747;5165;94861;Grand Est
44;2020-10-06-2020-10-12;5511747;5879;100003;Grand Est
44;2020-10-07-2020-10-13;5511747;6307;104265;Grand Est
44;2020-10-08-2020-10-14;5511747;6969;109814;Grand Est
44;2020-10-09-2020-10-15;5511747;7670;116981;Grand Est
44;2020-10-10-2020-10-16;5511747;8342;124959;Grand Est
44;2020-10-11-2020-10-17;5511747;8735;129382;Grand Est
44;2020-10-12-2020-10-18;5511747;8798;129996;Grand Est
44;2020-10-13-2020-10-19;5511747;10214;137427;Grand Est
44;2020-10-14-2020-10-20;5511747;11629;142851;Grand Est
44;2020-10-15-2020-10-21;5511747;12925;149891;Grand Est
44;2020-10-16-2020-10-22;5511747;14721;159366;Grand Est
44;2020-10-17-2020-10-23;5511747;16751;168860;Grand Est
44;2020-10-18-2020-10-24;5511747;17795;172816;Grand Est
44;2020-10-19-2020-10-25;5511747;17966;173475;Grand Est
44;2020-10-20-2020-10-26;5511747;20241;182688;Grand Est
44;2020-10-21-2020-10-27;5511747;21841;188685;Grand Est
44;2020-10-22-2020-10-28;5511747;23311;194046;Grand Est
44;2020-10-23-2020-10-29;5511747;24034;196622;Grand Est
44;2020-10-24-2020-10-30;5511747;24895;198034;Grand Est
44;2020-10-25-2020-10-31;5511747;25283;199649;Grand Est
44;2020-10-26-2020-11-01;5511747;25331;199930;Grand Est
44;2020-10-27-2020-11-02;5511747;26174;202061;Grand Est
44;2020-10-28-2020-11-03;5511747;26609;205067;Grand Est
44;2020-10-29-2020-11-04;5511747;26323;205457;Grand Est
44;2020-10-30-2020-11-05;5511747;25801;204006;Grand Est
44;2020-10-31-2020-11-06;5511747;24704;201186;Grand Est
44;2020-11-01-2020-11-07;5511747;23842;198122;Grand Est
44;2020-11-02-2020-11-08;5511747;23714;197380;Grand Est
44;2020-11-03-2020-11-09;5511747;21612;191191;Grand Est
44;2020-11-04-2020-11-10;5511747;19998;187548;Grand Est
44;2020-11-05-2020-11-11;5511747;16227;157766;Grand Est
44;2020-11-06-2020-11-12;5511747;15912;157046;Grand Est
44;2020-11-07-2020-11-13;5511747;14856;151648;Grand Est
44;2020-11-08-2020-11-14;5511747;14438;148769;Grand Est
44;2020-11-09-2020-11-15;5511747;14362;148346;Grand Est
44;2020-11-10-2020-11-16;5511747;13127;140732;Grand Est
44;2020-11-11-2020-11-17;5511747;12007;132864;Grand Est
44;2020-11-12-2020-11-18;5511747;13412;148601;Grand Est
44;2020-11-13-2020-11-19;5511747;11750;136969;Grand Est
44;2020-11-14-2020-11-20;5511747;10893;131329;Grand Est
44;2020-11-15-2020-11-21;5511747;10575;130107;Grand Est
44;2020-11-16-2020-11-22;5511747;10551;130110;Grand Est
44;2020-11-17-2020-11-23;5511747;9529;125673;Grand Est
44;2020-11-18-2020-11-24;5511747;8968;121896;Grand Est
44;2020-11-19-2020-11-25;5511747;8478;120510;Grand Est
44;2020-11-20-2020-11-26;5511747;8071;117528;Grand Est
44;2020-11-21-2020-11-27;5511747;7669;113896;Grand Est
44;2020-11-22-2020-11-28;5511747;7495;112983;Grand Est
44;2020-11-23-2020-11-29;5511747;7507;112984;Grand Est
44;2020-11-24-2020-11-30;5511747;7374;109072;Grand Est
44;2020-11-25-2020-12-01;5511747;7273;107206;Grand Est
44;2020-11-26-2020-12-02;5511747;7377;106372;Grand Est
44;2020-11-27-2020-12-03;5511747;7561;106804;Grand Est
44;2020-11-28-2020-12-04;5511747;7734;107704;Grand Est
44;2020-11-29-2020-12-05;5511747;7963;109210;Grand Est
44;2020-11-30-2020-12-06;5511747;7987;109390;Grand Est
44;2020-12-01-2020-12-07;5511747;8413;112225;Grand Est
44;2020-12-02-2020-12-08;5511747;8802;116494;Grand Est
44;2020-12-03-2020-12-09;5511747;9186;119465;Grand Est
44;2020-12-04-2020-12-10;5511747;9466;122582;Grand Est
44;2020-12-05-2020-12-11;5511747;9859;128167;Grand Est
44;2020-12-06-2020-12-12;5511747;10165;131612;Grand Est
44;2020-12-07-2020-12-13;5511747;10222;131947;Grand Est
44;2020-12-08-2020-12-14;5511747;10776;137781;Grand Est
44;2020-12-09-2020-12-15;5511747;11250;145337;Grand Est
44;2020-12-10-2020-12-16;5511747;11632;155798;Grand Est
44;2020-12-11-2020-12-17;5511747;12060;169550;Grand Est
44;2020-12-12-2020-12-18;5511747;12459;186979;Grand Est
44;2020-12-13-2020-12-19;5511747;12780;199907;Grand Est
44;2020-12-14-2020-12-20;5511747;12814;201733;Grand Est
44;2020-12-15-2020-12-21;5511747;13083;232724;Grand Est
44;2020-12-16-2020-12-22;5511747;13478;275285;Grand Est
44;2020-12-17-2020-12-23;5511747;13925;315853;Grand Est
44;2020-12-18-2020-12-24;5511747;13335;321019;Grand Est
44;2020-12-19-2020-12-25;5511747;11274;283487;Grand Est
44;2020-12-20-2020-12-26;5511747;10757;269606;Grand Est
44;2020-12-21-2020-12-27;5511747;10744;268970;Grand Est
44;2020-12-22-2020-12-28;5511747;11089;240987;Grand Est
44;2020-12-23-2020-12-29;5511747;11151;203811;Grand Est
44;2020-12-24-2020-12-30;5511747;11262;172865;Grand Est
44;2020-12-25-2020-12-31;5511747;11575;163866;Grand Est
44;2020-12-26-2021-01-01;5511747;11579;163603;Grand Est
44;2020-12-27-2021-01-02;5511747;12618;175222;Grand Est
44;2020-12-28-2021-01-03;5511747;12606;174431;Grand Est
44;2020-12-29-2021-01-04;5511747;12630;177420;Grand Est
44;2020-12-30-2021-01-05;5511747;12540;173441;Grand Est
44;2020-12-31-2021-01-06;5511747;12000;163465;Grand Est
44;2021-01-01-2021-01-07;5511747;11982;165722;Grand Est
44;2021-01-02-2021-01-08;5511747;13909;195016;Grand Est
44;2021-01-03-2021-01-09;5511747;13235;188581;Grand Est
44;2021-01-04-2021-01-10;5511747;13206;188450;Grand Est
44;2021-01-05-2021-01-11;5511747;12688;179941;Grand Est
44;2021-01-06-2021-01-12;5511747;12092;176408;Grand Est
44;2021-01-07-2021-01-13;5511747;11762;173343;Grand Est
44;2021-01-08-2021-01-14;5511747;11695;168123;Grand Est
44;2021-01-09-2021-01-15;5511747;11387;162190;Grand Est
44;2021-01-10-2021-01-16;5511747;11286;160153;Grand Est
44;2021-01-11-2021-01-17;5511747;11280;159882;Grand Est
44;2021-01-12-2021-01-18;5511747;11399;155125;Grand Est
44;2021-01-13-2021-01-19;5511747;11481;154388;Grand Est
44;2021-01-14-2021-01-20;5511747;11756;154288;Grand Est
44;2021-01-15-2021-01-21;5511747;11987;156992;Grand Est
44;2021-01-16-2021-01-22;5511747;12292;163181;Grand Est
44;2021-01-17-2021-01-23;5511747;12420;165570;Grand Est
44;2021-01-18-2021-01-24;5511747;12403;165492;Grand Est
44;2021-01-19-2021-01-25;5511747;12482;169401;Grand Est
44;2021-01-20-2021-01-26;5511747;12615;172025;Grand Est
44;2021-01-21-2021-01-27;5511747;12575;174810;Grand Est
44;2021-01-22-2021-01-28;5511747;12569;179688;Grand Est
44;2021-01-23-2021-01-29;5511747;12485;183684;Grand Est
44;2021-01-24-2021-01-30;5511747;12323;184777;Grand Est
44;2021-01-25-2021-01-31;5511747;12344;184919;Grand Est
44;2021-01-26-2021-02-01;5511747;12157;184906;Grand Est
44;2021-01-27-2021-02-02;5511747;11947;188090;Grand Est
44;2021-01-28-2021-02-03;5511747;11753;188842;Grand Est
44;2021-01-29-2021-02-04;5511747;11325;187930;Grand Est
44;2021-01-30-2021-02-05;5511747;11248;189879;Grand Est
44;2021-01-31-2021-02-06;5511747;11318;190744;Grand Est
44;2021-02-01-2021-02-07;5511747;11299;190790;Grand Est
44;2021-02-02-2021-02-08;5511747;11004;191088;Grand Est
44;2021-02-03-2021-02-09;5511747;10778;192748;Grand Est
44;2021-02-04-2021-02-10;5511747;10604;193058;Grand Est
44;2021-02-05-2021-02-11;5511747;10394;195425;Grand Est
44;2021-02-06-2021-02-12;5511747;10010;195412;Grand Est
44;2021-02-07-2021-02-13;5511747;9792;195447;Grand Est
44;2021-02-08-2021-02-14;5511747;9779;195371;Grand Est
44;2021-02-09-2021-02-15;5511747;9731;197267;Grand Est
44;2021-02-10-2021-02-16;5511747;9672;201308;Grand Est
44;2021-02-11-2021-02-17;5511747;9757;207471;Grand Est
44;2021-02-12-2021-02-18;5511747;10091;213383;Grand Est
44;2021-02-13-2021-02-19;5511747;10236;218265;Grand Est
44;2021-02-14-2021-02-20;5511747;10242;221021;Grand Est
44;2021-02-15-2021-02-21;5511747;10241;220938;Grand Est
44;2021-02-16-2021-02-22;5511747;10166;214224;Grand Est
44;2021-02-17-2021-02-23;5511747;10182;205646;Grand Est
44;2021-02-18-2021-02-24;5511747;10158;199320;Grand Est
44;2021-02-19-2021-02-25;5511747;10017;191807;Grand Est
44;2021-02-20-2021-02-26;5511747;10109;185544;Grand Est
44;2021-02-21-2021-02-27;5511747;10199;182861;Grand Est
44;2021-02-22-2021-02-28;5511747;10209;182514;Grand Est
