dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel
89;39;2022-05-16;31055;30647;21860;138;36906.0;84.1;83.0;59.2;0.4
89;49;2022-05-16;35659;35343;27859;209;40908.0;87.2;86.4;68.1;0.5
89;59;2022-05-16;41530;41336;35478;741;45251.0;91.8;91.3;78.4;1.6
89;09;2022-05-16;568;460;1;0;19051.0;3.0;2.4;0.0;0.0
89;64;2022-05-16;21069;20979;18669;672;23463.0;89.8;89.4;79.6;2.9
89;69;2022-05-16;21199;21086;19109;858;24006.0;88.3;87.8;79.6;3.6
89;74;2022-05-16;21113;20989;19138;1146;21497.0;98.2;97.6;89.0;5.3
89;79;2022-05-16;12475;12390;11305;1450;12690.0;98.3;97.6;89.1;11.4
89;80;2022-05-16;21926;21598;18731;4517;25315.0;86.6;85.3;74.0;17.8
90;04;2022-05-16;5;2;1;0;7363.0;0.1;0.0;0.0;0.0
90;11;2022-05-16;399;323;9;0;3397.0;11.7;9.5;0.3;0.0
90;17;2022-05-16;8230;8064;1670;3;10624.0;77.5;75.9;15.7;0.0
90;24;2022-05-16;10669;10530;7347;30;11142.0;95.8;94.5;65.9;0.3
90;29;2022-05-16;6462;6375;4266;17;8158.0;79.2;78.1;52.3;0.2
90;39;2022-05-16;13545;13373;9183;35;16796.0;80.6;79.6;54.7;0.2
90;49;2022-05-16;14954;14854;11783;70;17954.0;83.3;82.7;65.6;0.4
90;59;2022-05-16;16372;16295;14116;229;18412.0;88.9;88.5;76.7;1.2
90;09;2022-05-16;297;235;2;0;8239.0;3.6;2.9;0.0;0.0
90;64;2022-05-16;7739;7709;6891;265;8988.0;86.1;85.8;76.7;2.9
90;69;2022-05-16;7305;7275;6651;303;8307.0;87.9;87.6;80.1;3.6
90;74;2022-05-16;7219;7194;6602;382;7344.0;98.3;98.0;89.9;5.2
90;79;2022-05-16;4235;4212;3861;468;4601.0;92.0;91.5;83.9;10.2
90;80;2022-05-16;7404;7314;6302;1507;8820.0;83.9;82.9;71.5;17.1
91;04;2022-05-16;50;20;8;0;89697.0;0.1;0.0;0.0;0.0
91;11;2022-05-16;3222;2759;86;0;37022.0;8.7;7.5;0.2;0.0
91;17;2022-05-16;83259;81126;15814;42;106495.0;78.2;76.2;14.8;0.0
91;24;2022-05-16;105567;104003;69636;438;117572.0;89.8;88.5;59.2;0.4
91;29;2022-05-16;72202;71124;46035;364;81175.0;88.9;87.6;56.7;0.4
91;39;2022-05-16;152030;149916;97914;788;174980.0;86.9;85.7;56.0;0.5
91;49;2022-05-16;161048;159561;118966;837;179847.0;89.5;88.7;66.1;0.5
91;59;2022-05-16;159199;158285;132483;2209;169548.0;93.9;93.4;78.1;1.3
91;09;2022-05-16;2520;2047;14;0;92270.0;2.7;2.2;0.0;0.0
91;64;2022-05-16;64453;64138;56459;1810;68442.0;94.2;93.7;82.5;2.6
91;69;2022-05-16;51120;50824;45845;2015;57526.0;88.9;88.3;79.7;3.5
91;74;2022-05-16;49038;48766;44587;3086;50951.0;96.2;95.7;87.5;6.1
91;79;2022-05-16;32149;31917;29223;4906;33960.0;94.7;94.0;86.1;14.4
91;80;2022-05-16;52877;52085;45852;13206;59916.0;88.3;86.9;76.5;22.0
92;04;2022-05-16;77;17;5;0;101696.0;0.1;0.0;0.0;0.0
92;11;2022-05-16;4379;3686;110;1;39309.0;11.1;9.4;0.3;0.0
92;17;2022-05-16;96874;94720;20355;93;114545.0;84.6;82.7;17.8;0.1
92;24;2022-05-16;122640;121295;85791;771;139712.0;87.8;86.8;61.4;0.6
92;29;2022-05-16;108557;107733;77942;853;114932.0;94.5;93.7;67.8;0.7
92;39;2022-05-16;223336;221549;162820;1501;241384.0;92.5;91.8;67.5;0.6
92;49;2022-05-16;213758;212378;168118;1594;227139.0;94.1;93.5;74.0;0.7
92;59;2022-05-16;195250;194211;165711;3292;201643.0;96.8;96.3;82.2;1.6
92;09;2022-05-16;3996;3274;36;1;99977.0;4.0;3.3;0.0;0.0
92;64;2022-05-16;76627;76261;67112;2549;79326.0;96.6;96.1;84.6;3.2
92;69;2022-05-16;61437;61044;54723;3237;69102.0;88.9;88.3;79.2;4.7
92;74;2022-05-16;58862;58496;53023;5131;62608.0;94.0;93.4;84.7;8.2
92;79;2022-05-16;39581;39297;35640;7070;42778.0;92.5;91.9;83.3;16.5
92;80;2022-05-16;68905;67913;59247;18690;79611.0;86.6;85.3;74.4;23.5
93;04;2022-05-16;45;14;6;0;130803.0;0.0;0.0;0.0;0.0
93;11;2022-05-16;2341;1993;120;0;47943.0;4.9;4.2;0.3;0.0
93;17;2022-05-16;81349;78267;12275;76;135048.0;60.2;58.0;9.1;0.1
93;24;2022-05-16;116022;113331;63960;691;149422.0;77.6;75.8;42.8;0.5
93;29;2022-05-16;91153;89541;52206;775;116400.0;78.3;76.9;44.9;0.7
93;39;2022-05-16;201133;197809;117100;1625;256009.0;78.6;77.3;45.7;0.6
93;49;2022-05-16;195349;192922;125025;1436;231000.0;84.6;83.5;54.1;0.6
93;59;2022-05-16;178829;177130;131592;2272;197192.0;90.7;89.8;66.7;1.2
93;09;2022-05-16;2059;1651;33;0;127706.0;1.6;1.3;0.0;0.0
93;64;2022-05-16;72417;71753;57072;1780;78405.0;92.4;91.5;72.8;2.3
93;69;2022-05-16;58159;57584;47156;2129;65255.0;89.1;88.2;72.3;3.3
93;74;2022-05-16;48031;47561;39933;2348;51275.0;93.7;92.8;77.9;4.6
93;79;2022-05-16;28993;28657;24029;2604;31866.0;91.0;89.9;75.4;8.2
93;80;2022-05-16;44319;43469;35852;7022;51825.0;85.5;83.9;69.2;13.5
94;04;2022-05-16;49;26;9;0;92725.0;0.1;0.0;0.0;0.0
94;11;2022-05-16;2832;2414;76;2;35689.0;7.9;6.8;0.2;0.0
94;17;2022-05-16;77657;75708;14244;77;103275.0;75.2;73.3;13.8;0.1
94;24;2022-05-16;107059;105625;69902;573;128757.0;83.1;82.0;54.3;0.4
94;29;2022-05-16;85515;84530;56362;611;96273.0;88.8;87.8;58.5;0.6
94;39;2022-05-16;175809;173947;117036;1169;201248.0;87.4;86.4;58.2;0.6
94;49;2022-05-16;171932;170540;125758;1086;189650.0;90.7;89.9;66.3;0.6
94;59;2022-05-16;165623;164571;134869;2529;178549.0;92.8;92.2;75.5;1.4
94;09;2022-05-16;2659;2211;36;0;91757.0;2.9;2.4;0.0;0.0
94;64;2022-05-16;68170;67809;58082;1995;73435.0;92.8;92.3;79.1;2.7
94;69;2022-05-16;54910;54566;48183;2622;61325.0;89.5;89.0;78.6;4.3
94;74;2022-05-16;50335;50000;44768;3681;53054.0;94.9;94.2;84.4;6.9
94;79;2022-05-16;32496;32251;28872;4826;34793.0;93.4;92.7;83.0;13.9
94;80;2022-05-16;55561;54720;47194;13081;65511.0;84.8;83.5;72.0;20.0
95;04;2022-05-16;32;11;3;0;91209.0;0.0;0.0;0.0;0.0
95;11;2022-05-16;2110;1781;79;1;35857.0;5.9;5.0;0.2;0.0
95;17;2022-05-16;75322;73051;13013;68;103633.0;72.7;70.5;12.6;0.1
95;24;2022-05-16;96942;95234;59730;545;107945.0;89.8;88.2;55.3;0.5
95;29;2022-05-16;67847;66710;41110;447;76531.0;88.7;87.2;53.7;0.6
95;39;2022-05-16;153663;151456;94760;1022;175116.0;87.7;86.5;54.1;0.6
95;49;2022-05-16;155677;154002;109346;1063;167938.0;92.7;91.7;65.1;0.6
95;59;2022-05-16;146361;145338;117782;2125;155011.0;94.4;93.8;76.0;1.4
95;09;2022-05-16;1646;1376;22;0;93856.0;1.8;1.5;0.0;0.0
95;64;2022-05-16;61516;61149;52272;1620;65805.0;93.5;92.9;79.4;2.5
95;69;2022-05-16;49848;49507;43303;2002;55323.0;90.1;89.5;78.3;3.6
95;74;2022-05-16;44085;43778;38860;2784;45137.0;97.7;97.0;86.1;6.2
95;79;2022-05-16;26196;25994;23005;3226;26895.0;97.4;96.6;85.5;12.0
95;80;2022-05-16;41255;40597;34609;8769;48098.0;85.8;84.4;72.0;18.2
971;04;2022-05-16;17;9;3;0;18024.0;0.1;0.0;0.0;0.0
971;11;2022-05-16;152;117;14;0;9848.0;1.5;1.2;0.1;0.0
971;17;2022-05-16;8292;7858;1193;6;31305.0;26.5;25.1;3.8;0.0
971;24;2022-05-16;13125;12281;5547;31;27093.0;48.4;45.3;20.5;0.1
971;29;2022-05-16;6734;6316;2988;20;16795.0;40.1;37.6;17.8;0.1
971;39;2022-05-16;16664;15912;8396;57;37149.0;44.9;42.8;22.6;0.2
971;49;2022-05-16;21950;21147;12450;71;48928.0;44.9;43.2;25.4;0.1
971;59;2022-05-16;28721;27744;17664;136;60524.0;47.5;45.8;29.2;0.2
971;09;2022-05-16;104;73;1;0;22110.0;0.5;0.3;0.0;0.0
971;64;2022-05-16;13507;13090;8828;121;27495.0;49.1;47.6;32.1;0.4
971;69;2022-05-16;12559;12238;8816;195;23618.0;53.2;51.8;37.3;0.8
971;74;2022-05-16;10805;10526;7514;176;19823.0;54.5;53.1;37.9;0.9
971;79;2022-05-16;7593;7373;5185;167;13239.0;57.4;55.7;39.2;1.3
971;80;2022-05-16;8418;8041;4967;229;20928.0;40.2;38.4;23.7;1.1
972;04;2022-05-16;18;8;8;0;15550.0;0.1;0.1;0.1;0.0
972;11;2022-05-16;179;152;4;0;8430.0;2.1;1.8;0.0;0.0
972;17;2022-05-16;7899;7501;1139;1;26182.0;30.2;28.6;4.4;0.0
972;24;2022-05-16;11967;11179;5088;19;24337.0;49.2;45.9;20.9;0.1
972;29;2022-05-16;6501;6142;2969;32;15561.0;41.8;39.5;19.1;0.2
972;39;2022-05-16;16914;16211;8879;67;34280.0;49.3;47.3;25.9;0.2
972;49;2022-05-16;20244;19544;12144;106;42967.0;47.1;45.5;28.3;0.2
972;59;2022-05-16;28921;28045;18598;214;62671.0;46.1;44.7;29.7;0.3
972;09;2022-05-16;125;103;2;0;18441.0;0.7;0.6;0.0;0.0
972;64;2022-05-16;14499;14135;9992;199;28516.0;50.8;49.6;35.0;0.7
972;69;2022-05-16;13053;12757;9637;263;24040.0;54.3;53.1;40.1;1.1
972;74;2022-05-16;11026;10813;8233;271;19607.0;56.2;55.1;42.0;1.4
972;79;2022-05-16;7626;7470;5611;218;13902.0;54.9;53.7;40.4;1.6
972;80;2022-05-16;9711;9399;6456;317;24265.0;40.0;38.7;26.6;1.3
973;04;2022-05-16;44;21;0;0;32085.0;0.1;0.1;0.0;0.0
973;11;2022-05-16;324;253;5;0;12235.0;2.6;2.1;0.0;0.0
973;17;2022-05-16;9052;7909;1169;3;35925.0;25.2;22.0;3.3;0.0
973;24;2022-05-16;12934;11319;4564;49;30954.0;41.8;36.6;14.7;0.2
973;29;2022-05-16;8341;7388;3005;25;19945.0;41.8;37.0;15.1;0.1
973;39;2022-05-16;19134;17194;7895;71;39602.0;48.3;43.4;19.9;0.2
973;49;2022-05-16;17810;16299;8406;60;34757.0;51.2;46.9;24.2;0.2
973;59;2022-05-16;15408;14251;8421;100;27026.0;57.0;52.7;31.2;0.4
973;09;2022-05-16;342;264;4;0;29958.0;1.1;0.9;0.0;0.0
973;64;2022-05-16;5601;5288;3345;84;10200.0;54.9;51.8;32.8;0.8
973;69;2022-05-16;3893;3664;2377;76;7246.0;53.7;50.6;32.8;1.0
973;74;2022-05-16;2509;2379;1513;60;4665.0;53.8;51.0;32.4;1.3
973;79;2022-05-16;1419;1351;881;43;2703.0;52.5;50.0;32.6;1.6
973;80;2022-05-16;1253;1171;707;36;3390.0;37.0;34.5;20.9;1.1
974;04;2022-05-16;41;14;5;0;57908.0;0.1;0.0;0.0;0.0
974;11;2022-05-16;1144;895;41;1;27281.0;4.2;3.3;0.2;0.0
974;17;2022-05-16;54462;51993;7650;18;82143.0;66.3;63.3;9.3;0.0
974;24;2022-05-16;63905;61668;32047;71;74456.0;85.8;82.8;43.0;0.1
974;29;2022-05-16;37348;36209;19535;70;48787.0;76.6;74.2;40.0;0.1
974;39;2022-05-16;87145;85131;51050;205;104568.0;83.3;81.4;48.8;0.2
974;49;2022-05-16;94096;92551;63263;273;113615.0;82.8;81.5;55.7;0.2
974;59;2022-05-16;102659;101289;75338;1225;125597.0;81.7;80.6;60.0;1.0
974;09;2022-05-16;787;585;2;0;63783.0;1.2;0.9;0.0;0.0
974;64;2022-05-16;41358;40856;32157;1062;49376.0;83.8;82.7;65.1;2.2
974;69;2022-05-16;34227;33850;27373;1104;40475.0;84.6;83.6;67.6;2.7
974;74;2022-05-16;23943;23672;19080;878;27194.0;88.0;87.0;70.2;3.2
974;79;2022-05-16;15767;15588;12113;715;19499.0;80.9;79.9;62.1;3.7
974;80;2022-05-16;18339;17955;13102;1123;25277.0;72.6;71.0;51.8;4.4
976;04;2022-05-16;107;45;3;0;43940.0;0.2;0.1;0.0;0.0
976;11;2022-05-16;360;221;2;0;15296.0;2.4;1.4;0.0;0.0
976;17;2022-05-16;26569;20029;1124;0;41197.0;64.5;48.6;2.7;0.0
976;24;2022-05-16;26828;22279;4671;14;26827.0;99.0;83.0;17.4;0.1
976;29;2022-05-16;17518;14965;3539;32;18625.0;94.1;80.3;19.0;0.2
976;39;2022-05-16;34580;30577;8925;87;37697.0;91.7;81.1;23.7;0.2
976;49;2022-05-16;27737;25238;9812;135;28132.0;98.6;89.7;34.9;0.5
976;59;2022-05-16;15824;14603;7142;90;14768.0;99.0;98.9;48.4;0.6
976;09;2022-05-16;125;73;1;0;41023.0;0.3;0.2;0.0;0.0
976;64;2022-05-16;4717;4386;2250;41;4594.0;99.0;95.5;49.0;0.9
976;69;2022-05-16;2973;2745;1370;32;3152.0;94.3;87.1;43.5;1.0
976;74;2022-05-16;1724;1556;678;16;1775.0;97.1;87.7;38.2;0.9
976;79;2022-05-16;898;791;305;4;1259.0;71.3;62.8;24.2;0.3
976;80;2022-05-16;770;648;216;1;1186.0;64.9;54.6;18.2;0.1
977;04;2022-05-16;5;5;3;0;517.0;1.0;1.0;0.6;0.0
977;11;2022-05-16;15;11;2;0;183.0;8.2;6.0;1.1;0.0
977;17;2022-05-16;362;338;95;1;540.0;67.0;62.6;17.6;0.2
977;24;2022-05-16;705;661;391;8;757.0;93.1;87.3;51.7;1.1
977;29;2022-05-16;859;821;535;6;960.0;89.5;85.5;55.7;0.6
977;39;2022-05-16;1883;1819;1178;23;1752.0;99.0;99.0;67.2;1.3
977;49;2022-05-16;1752;1702;1128;8;1808.0;96.9;94.1;62.4;0.4
977;59;2022-05-16;1715;1678;1219;18;1548.0;99.0;99.0;78.7;1.2
977;09;2022-05-16;7;4;1;0;517.0;1.4;0.8;0.2;0.0
977;64;2022-05-16;506;493;363;11;433.0;99.0;99.0;83.8;2.5
977;69;2022-05-16;356;341;268;10;309.0;99.0;99.0;86.7;3.2
977;74;2022-05-16;242;233;184;16;251.0;96.4;92.8;73.3;6.4
977;79;2022-05-16;163;161;121;10;170.0;95.9;94.7;71.2;5.9
977;80;2022-05-16;133;128;92;13;216.0;61.6;59.3;42.6;6.0
978;04;2022-05-16;9;3;0;0;2722.2;0.3;0.1;0.0;0.0
978;11;2022-05-16;28;25;3;0;1223.3;2.3;2.0;0.2;0.0
978;17;2022-05-16;878;811;123;0;3969.8;22.1;20.4;3.1;0.0
978;24;2022-05-16;1300;1197;462;6;2459.1;52.9;48.7;18.8;0.2
978;29;2022-05-16;892;823;270;4;2086.3;42.8;39.4;12.9;0.2
978;39;2022-05-16;2428;2255;881;26;4598.4;52.8;49.0;19.2;0.6
978;49;2022-05-16;2620;2471;1198;15;5612.0;46.7;44.0;21.3;0.3
978;59;2022-05-16;3036;2889;1589;21;5042.5;60.2;57.3;31.5;0.4
978;09;2022-05-16;34;25;0;0;2990.8;1.1;0.8;0.0;0.0
978;64;2022-05-16;1202;1156;638;21;1727.8;69.6;66.9;36.9;1.2
978;69;2022-05-16;848;799;466;20;1332.2;63.7;60.0;35.0;1.5
978;74;2022-05-16;570;553;359;26;766.5;74.4;72.1;46.8;3.4
978;79;2022-05-16;333;319;209;22;386.4;86.2;82.6;54.1;5.7
978;80;2022-05-16;238;219;119;20;416.7;57.1;52.6;28.6;4.8
01;0;2022-05-16;488057;483493;359141;13917;656955.0;74.3;73.6;54.7;2.1
02;0;2022-05-16;419357;414787;322233;13507;526050.0;79.7;78.8;61.3;2.6
03;0;2022-05-16;272414;269914;217589;10365;331315.0;82.2;81.5;65.7;3.1
04;0;2022-05-16;119252;117602;88317;4245;165197.0;72.2;71.2;53.5;2.6
05;0;2022-05-16;109401;107967;80667;3734;141756.0;77.2;76.2;56.9;2.6
06;0;2022-05-16;857307;845308;632776;33022;1079396.0;79.4;78.3;58.6;3.1
07;0;2022-05-16;250375;247693;188266;8580;326875.0;76.6;75.8;57.6;2.6
08;0;2022-05-16;213575;211380;165731;7068;265531.0;80.4;79.6;62.4;2.7
09;0;2022-05-16;114479;113073;86556;3495;152398.0;75.1;74.2;56.8;2.3
10;0;2022-05-16;238029;235618;182964;7637;309907.0;76.8;76.0;59.0;2.5
11;0;2022-05-16;289170;285590;219068;9664;372705.0;77.6;76.6;58.8;2.6
12;0;2022-05-16;219504;217116;167883;6525;278360.0;78.9;78.0;60.3;2.3
13;0;2022-05-16;1494946;1471462;1063170;46689;2034469.0;73.5;72.3;52.3;2.3
14;0;2022-05-16;580101;574550;458835;20209;691453.0;83.9;83.1;66.4;2.9
15;0;2022-05-16;119271;118260;95744;4070;142811.0;83.5;82.8;67.0;2.8
16;0;2022-05-16;286314;283377;226145;11192;348180.0;82.2;81.4;65.0;3.2
17;0;2022-05-16;556667;551134;435607;23598;647080.0;86.0;85.2;67.3;3.6
18;0;2022-05-16;242143;239774;192444;9936;296404.0;81.7;80.9;64.9;3.4
19;0;2022-05-16;194650;192713;152287;6948;240336.0;81.0;80.2;63.4;2.9
21;0;2022-05-16;420440;416105;321789;15627;532886.0;78.9;78.1;60.4;2.9
22;0;2022-05-16;511699;506313;405672;18912;596186.0;85.8;84.9;68.0;3.2
23;0;2022-05-16;91923;90979;74031;3366;116270.0;79.1;78.2;63.7;2.9
24;0;2022-05-16;332941;328984;260801;12291;408393.0;81.5;80.6;63.9;3.0
25;0;2022-05-16;404347;400189;296878;11384;539449.0;75.0;74.2;55.0;2.1
26;0;2022-05-16;395570;391270;290773;13449;520560.0;76.0;75.2;55.9;2.6
27;0;2022-05-16;480873;475864;368028;14901;600687.0;80.1;79.2;61.3;2.5
28;0;2022-05-16;343961;340314;265991;13392;429425.0;80.1;79.2;61.9;3.1
29;0;2022-05-16;777551;770207;622400;34850;906554.0;85.8;85.0;68.7;3.8
2A;0;2022-05-16;113649;111975;83648;3203;162421.0;70.0;68.9;51.5;2.0
2B;0;2022-05-16;122144;120323;90296;3799;182258.0;67.0;66.0;49.5;2.1
30;0;2022-05-16;580347;572866;431201;20884;748468.0;77.5;76.5;57.6;2.8
31;0;2022-05-16;1084485;1072698;802600;30645;1400935.0;77.4;76.6;57.3;2.2
32;0;2022-05-16;155354;153580;121042;4973;190040.0;81.7;80.8;63.7;2.6
33;0;2022-05-16;1335610;1320543;1012323;46069;1633440.0;81.8;80.8;62.0;2.8
34;0;2022-05-16;921638;910342;680799;32793;1176145.0;78.4;77.4;57.9;2.8
35;0;2022-05-16;887530;879185;678952;25748;1082073.0;82.0;81.3;62.7;2.4
36;0;2022-05-16;178018;176297;143646;6666;217139.0;82.0;81.2;66.2;3.1
37;0;2022-05-16;500188;495698;391909;20667;605380.0;82.6;81.9;64.7;3.4
38;0;2022-05-16;1005469;995728;741684;32575;1264979.0;79.5;78.7;58.6;2.6
39;0;2022-05-16;199984;197885;151122;6288;257849.0;77.6;76.7;58.6;2.4
40;0;2022-05-16;353319;349842;274737;11640;411979.0;85.8;84.9;66.7;2.8
41;0;2022-05-16;271459;268786;215728;11333;327835.0;82.8;82.0;65.8;3.5
42;0;2022-05-16;590697;585199;438244;17781;764737.0;77.2;76.5;57.3;2.3
43;0;2022-05-16;177229;175554;132045;4403;226901.0;78.1;77.4;58.2;1.9
44;0;2022-05-16;1173780;1163060;894059;38505;1437137.0;81.7;80.9;62.2;2.7
45;0;2022-05-16;537141;531368;412996;20058;682890.0;78.7;77.8;60.5;2.9
46;0;2022-05-16;136392;134820;105920;4352;173166.0;78.8;77.9;61.2;2.5
47;0;2022-05-16;262171;258956;198571;7850;330336.0;79.4;78.4;60.1;2.4
48;0;2022-05-16;57784;57194;43233;1300;76286.0;75.7;75.0;56.7;1.7
49;0;2022-05-16;663455;657697;510775;23482;815881.0;81.3;80.6;62.6;2.9
50;0;2022-05-16;421884;417818;337899;13992;490669.0;86.0;85.2;68.9;2.9
51;0;2022-05-16;444206;439667;344577;15828;563823.0;78.8;78.0;61.1;2.8
52;0;2022-05-16;135564;134251;107321;4567;169250.0;80.1;79.3;63.4;2.7
53;0;2022-05-16;251379;249012;196492;6911;305365.0;82.3;81.5;64.3;2.3
54;0;2022-05-16;568959;562884;441477;20308;730398.0;77.9;77.1;60.4;2.8
55;0;2022-05-16;145692;144014;114651;4790;181641.0;80.2;79.3;63.1;2.6
56;0;2022-05-16;646517;640437;504139;21535;755566.0;85.6;84.8;66.7;2.9
57;0;2022-05-16;810695;802263;622925;22938;1035866.0;78.3;77.4;60.1;2.2
58;0;2022-05-16;165387;163755;133274;7522;199596.0;82.9;82.0;66.8;3.8
59;0;2022-05-16;2023542;2002032;1536541;65583;2588988.0;78.2;77.3;59.3;2.5
60;0;2022-05-16;636365;629521;470363;17390;825077.0;77.1;76.3;57.0;2.1
61;0;2022-05-16;226778;224424;179407;8029;276903.0;81.9;81.0;64.8;2.9
62;0;2022-05-16;1196815;1185349;936303;34772;1452778.0;82.4;81.6;64.4;2.4
63;0;2022-05-16;527323;522521;407371;17749;660240.0;79.9;79.1;61.7;2.7
64;0;2022-05-16;562385;556617;429173;17431;683169.0;82.3;81.5;62.8;2.6
65;0;2022-05-16;184212;182095;142220;5144;226839.0;81.2;80.3;62.7;2.3
66;0;2022-05-16;376773;371921;281473;14824;479000.0;78.7;77.6;58.8;3.1
67;0;2022-05-16;903195;894373;685237;28498;1132607.0;79.7;79.0;60.5;2.5
68;0;2022-05-16;565871;559601;423475;15050;763204.0;74.1;73.3;55.5;2.0
69;0;2022-05-16;1459472;1444961;1062537;48308;1876051.0;77.8;77.0;56.6;2.6
70;0;2022-05-16;184079;182225;142598;5152;233194.0;78.9;78.1;61.1;2.2
71;0;2022-05-16;445510;441463;348495;18511;547824.0;81.3;80.6;63.6;3.4
72;0;2022-05-16;464173;459617;360286;17570;560227.0;82.9;82.0;64.3;3.1
73;0;2022-05-16;345840;342376;252064;10186;432548.0;80.0;79.2;58.3;2.4
74;0;2022-05-16;606000;600120;423456;14581;828405.0;73.2;72.4;51.1;1.8
75;0;2022-05-16;1794991;1776584;1360519;75918;2148271.0;83.6;82.7;63.3;3.5
76;0;2022-05-16;1019028;1008838;792146;38392;1243788.0;81.9;81.1;63.7;3.1
77;0;2022-05-16;1077469;1064702;773832;28393;1423607.0;75.7;74.8;54.4;2.0
78;0;2022-05-16;1147212;1134765;844491;39768;1448625.0;79.2;78.3;58.3;2.7
79;0;2022-05-16;310288;307395;245912;10722;372627.0;83.3;82.5;66.0;2.9
80;0;2022-05-16;462223;457604;362749;15716;569769.0;81.1;80.3;63.7;2.8
81;0;2022-05-16;307331;303865;234214;9322;387898.0;79.2;78.3;60.4;2.4
82;0;2022-05-16;201893;199258;150853;6311;262618.0;76.9;75.9;57.4;2.4
83;0;2022-05-16;843110;831514;621731;32097;1073836.0;78.5;77.4;57.9;3.0
84;0;2022-05-16;427138;421166;306846;14604;560997.0;76.1;75.1;54.7;2.6
85;0;2022-05-16;589697;584944;464604;20386;683187.0;86.3;85.6;68.0;3.0
86;0;2022-05-16;349404;345940;274542;12804;437398.0;79.9;79.1;62.8;2.9
87;0;2022-05-16;302153;299177;238570;11323;370774.0;81.5;80.7;64.3;3.1
88;0;2022-05-16;290331;287557;225102;9353;359520.0;80.8;80.0;62.6;2.6
89;0;2022-05-16;263468;260442;200819;9857;332096.0;79.3;78.4;60.5;3.0
90;0;2022-05-16;104835;103755;78684;3309;140145.0;74.8;74.0;56.1;2.4
91;0;2022-05-16;988734;976571;702922;29701;1319401.0;74.9;74.0;53.3;2.3
92;0;2022-05-16;1274279;1261874;950633;44783;1613762.0;79.0;78.2;58.9;2.8
93;0;2022-05-16;1120199;1101682;706359;22758;1670149.0;67.1;66.0;42.3;1.4
94;0;2022-05-16;1050607;1038918;745391;32252;1406041.0;74.7;73.9;53.0;2.3
95;0;2022-05-16;922500;909984;627894;23672;1248354.0;73.9;72.9;50.3;1.9
971;0;2022-05-16;148641;142725;83566;1209;376879.0;39.4;37.9;22.2;0.3
972;0;2022-05-16;148683;143459;88760;1707;358749.0;41.4;40.0;24.7;0.5
973;0;2022-05-16;98064;88751;42292;607;290691.0;33.7;30.5;14.5;0.2
974;0;2022-05-16;575221;562256;352756;6745;859959.0;66.9;65.4;41.0;0.8
976;0;2022-05-16;160730;138156;40038;452;279471.0;57.5;49.4;14.3;0.2
977;0;2022-05-16;8703;8395;5580;124;9961.0;87.4;84.3;56.0;1.2
978;0;2022-05-16;14416;13545;6317;181;35334.0;40.8;38.3;17.9;0.5
