date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2021-04-30,6.96947486007961,217.899144595034,1.12198497429814,0.80250799303468,5675,28930,339650,78261,323,1433,1698,271,5616689,24299,22670,26253,104514,146243,,208168
2021-05-01,6.74865466200798,197.768024865382,1.10340055357849,0.790633709331183,5581,28603,340997,78453,310,1246,1356,195,5642359,25670,3995,26253,104706,132732,,208168
2021-05-02,6.72070626328448,197.681606025598,1.10419137999209,0.781709635663742,5585,28818,341458,78566,173,798,467,113,5652247,9888,3563,26253,104819,132674,,208168
2021-05-03,6.30956950714846,189.805571765296,1.11308817714512,0.775799916225151,5630,28950,342451,78877,386,1495,997,311,5656007,3760,28933,26253,105130,127388,,208636
2021-05-04,5.95145311076213,182.951663782438,1.08817714511665,0.772559006717393,5504,28427,344265,79120,355,1591,1822,243,5680378,24371,20212,26267,105387,122788,,208649
2021-05-05,5.61903685324437,176.272083459144,1.06801107156979,0.771295255221019,5402,27686,346184,79364,312,1459,1935,245,5706378,26000,17637,26267,105631,118305,,208786
2021-05-06,5.25575448159132,170.075256654642,1.0342032423883,0.771237461883865,5231,26985,347768,79583,273,1151,1604,222,5728090,21712,17148,26267,105850,114146,,208935
2021-05-07,4.953039235617,163.358426831441,1.00948991696323,0.771617284275941,5106,26331,349293,79809,269,1140,1560,227,5747214,19124,18167,26292,106101,109638,,209096
2021-05-08,4.9174007576267,163.435905791247,0.989521550019771,0.771749670215093,5005,25800,350471,79985,191,844,1184,176,5767959,20745,4036,26292,106277,109690,,209096
2021-05-09,4.88723843904267,162.422719393781,0.982799525504152,0.771361317233669,4971,25797,350873,80100,124,527,409,116,5777087,9128,2883,26292,106392,109010,,209096
2021-05-10,4.59760406859947,154.914710192558,0.962831158560696,0.770696863819009,4870,25666,351795,80392,265,1125,931,293,5780379,3292,23897,26292,106684,103971,,209485
2021-05-11,4.30364173755741,149.58803170588,0.937722419928826,0.770458389407243,4743,25028,353370,80628,285,1239,1588,236,5800170,19791,16633,26307,106935,100396,,209507
2021-05-12,4.07816931402102,147.233863311768,0.906089363384737,0.77171036734382,4583,24254,354860,80812,217,965,1512,185,5821668,21498,16058,26307,107119,98816,,209617
2021-05-13,4.0321962693106,126.232595264292,0.878212732305259,0.775518584919109,4442,23656,355927,80943,139,618,1072,131,5841129,19461,3053,26307,107250,84721,,209617
2021-05-14,4.11124700481677,125.113620287091,0.860419137999209,0.782732018169107,4352,23406,356700,81116,152,733,777,173,5848154,7025,17416,26307,107423,83970,,209617
2021-05-15,4.09637521068996,132.389192608895,0.844404903123764,0.793575483338731,4271,22950,357613,81228,134,580,914,112,5863839,15685,8919,26307,107535,88853,,209617
2021-05-16,4.07751608567324,131.530964131041,0.841241597469355,0.807470962166317,4255,22963,357928,81309,102,416,315,81,5877787,13948,2312,26307,107616,88277,,209617
2021-05-17,3.99172875632556,125.40565636636,0.827599841834717,0.823000510326756,4186,22749,358776,81505,204,871,869,196,5881137,3350,19788,26307,107812,84166,,210001
2021-05-18,4.00347109230936,123.732408830545,0.793792012653223,0.838004349201578,4015,22058,360213,81692,247,996,1460,187,5898347,17210,15503,26348,108040,83043,,210027
2021-05-19,3.97396085062272,120.181786499425,0.763542902332938,0.849873231698321,3862,21347,361460,81833,168,712,1252,141,5917397,19050,13676,26348,108181,80660,,210210
2021-05-20,3.82328107354157,134.327656584047,0.745156188216686,0.856575124430238,3769,20750,362593,81966,202,709,1146,137,5568551,15415,12550,26348,108314,90154,,210285
2021-05-21,3.60556060275391,127.017814722328,0.71787267694741,0.857137995757663,3631,20209,363600,82075,139,625,1009,111,5581351,12800,12507,26362,108437,85248,,210375
2021-05-22,3.53794980344723,125.341587226521,0.700672202451562,0.852128266587414,3544,19765,364391,82164,115,468,797,89,5593962,12611,7792,26362,108526,84123,,210375
2021-05-23,3.51859249565059,124.544447928514,0.694938710952946,0.843507281121934,3515,19720,364695,82234,73,324,296,70,5603666,9704,1777,26362,108596,83588,,210375
2021-05-24,3.32333743012291,100.280123689199,0.691182285488335,0.833586084735362,3496,19701,364902,82296,66,260,212,62,5605895,2229,3500,26362,108658,67303,,210375
2021-05-25,3.33404566327676,101.817783045354,0.681494661921708,0.824683984499031,3447,19430,365739,82494,205,796,842,199,5609050,3155,16536,26385,108879,68335,,210541
2021-05-26,3.29102226303047,99.1194292721023,0.658362989323843,0.818853152245642,3330,18593,367046,82638,181,671,1304,144,5621696,12646,11863,26385,109023,66524,,210486
2021-05-27,3.23900316014869,97.0051476573901,0.633847370502175,0.816782300850132,3206,17941,368023,82780,127,499,988,146,5635629,13933,11135,26385,109165,65105,,210573
2021-05-28,3.14148955206076,94.1712057044778,0.613681296955318,0.817567549552738,3104,17272,369109,82878,155,539,1092,105,5646897,11268,10609,26412,109290,63203,,210702
2021-05-29,3.09398897029354,92.0181846098625,0.598655595096876,0.819221396653188,3028,16847,369789,82946,93,334,675,71,5657572,10675,6346,26412,109358,61758,,210702
2021-05-30,3.08411060237954,91.6024801909022,0.591735863977857,0.819114099593813,2993,16775,370014,82990,43,199,224,44,5666113,8541,1493,26412,109402,61479,,210702
2021-05-31,3.08395793614018,103.926104740081,0.58224594701463,0.815181256976114,2945,16596,370577,83116,140,529,570,126,5667324,1211,11771,26412,109528,69750,,210868
2021-06-01,2.86472943545555,91.1450563320462,0.558521154606564,0.806316321109495,2825,16088,371500,83243,145,596,926,137,5677172,9848,7957,26419,109662,61172,,210896
2021-06-02,2.71301105848194,84.7873116879469,0.544483985765125,0.792329480556746,2754,15638,372310,83339,106,491,824,96,5685915,8743,7596,26419,109758,56905,,210962
2021-06-03,2.55523487622536,78.6351842833334,0.529260577303282,0.773908861189595,2677,15283,373033,83409,94,458,742,71,5694076,8161,7009,26419,109828,52776,,211017
2021-06-04,2.38857986111621,72.6886741182056,0.508303677342823,0.752441526750878,2571,14801,373818,83490,91,408,770,81,5701029,6953,6620,26426,109916,48785,,211048
2021-06-05,2.28752819527552,69.1157020871416,0.499209173586398,0.729332367603948,2525,14532,374281,83547,62,267,474,58,5707683,6654,3947,26426,109973,46387,,211048
2021-06-06,2.26462399675599,68.2336339293477,0.499604586793199,0.705773578263695,2527,14525,374416,83572,52,154,137,25,5712753,5070,899,26426,109998,45795,,211048
2021-06-07,2.07395334521319,61.5436237460794,0.488730723606168,0.682619969300059,2472,14323,374909,83636,97,383,501,66,5713917,1164,7281,26426,110062,41305,,211113
2021-06-08,1.94375236205833,57.1675524970239,0.473309608540925,0.660390986381472,2394,13984,375569,83708,106,405,668,72,5719935,6018,5022,26429,110137,38368,,211113
2021-06-09,1.79789085276032,52.1552597895597,0.459865559509688,0.639380654718787,2326,13526,376342,83773,94,391,775,65,5725492,5557,4229,26429,110202,35004,,211146
2021-06-10,1.64916165671934,47.4037135814433,0.443851324634243,0.619715378984698,2245,13090,376974,83841,74,297,649,68,5729967,4475,3821,26429,110270,31815,,211195
2021-06-11,1.54035026737827,43.4463267113407,0.427639383155397,0.601445503750787,2163,12712,377596,83910,66,313,621,69,5733838,3871,3964,26434,110344,29159,,211306
2021-06-12,1.45807592722072,40.8284318578881,0.417160933175168,0.584570039319465,2110,12496,377961,83944,48,198,374,34,5737810,3972,2189,26434,110378,27402,,211306
2021-06-13,1.43828113475525,40.2413797393563,0.416370106761566,0.569076146231301,2106,12480,378063,83957,26,111,100,13,5740665,2855,505,26434,110391,27008,,211306
2021-06-14,1.28630216369667,35.288686231743,0.408857255832345,0.555142876064419,2068,12374,378429,84020,71,325,373,63,5741354,689,3963,26434,110454,23684,,211418
2021-06-15,1.19428794183989,32.0449997798555,0.385923289837881,0.543203680569308,1952,11895,379108,84096,69,300,670,76,5744589,3235,2849,26438,110534,21507,,211418
2021-06-16,1.11530403045937,29.504583886209,0.370304468169237,0.533807316183361,1873,11519,379635,84140,39,198,531,45,5747647,3058,2520,26438,110578,19802,,211452
2021-06-17,1.05269994718554,27.5303603911466,0.355674179517596,0.527535209681494,1799,11114,380195,84196,46,225,559,56,5750433,2786,2496,26438,110634,18477,,211607
2021-06-18,0.971693359593576,25.4861078362592,0.344009489916963,0.524825439123015,1740,10738,380667,84246,53,171,484,50,5752872,2439,2596,26456,110702,17105,,211632
2021-06-19,0.926940478874867,24.3775627190317,0.336694345591143,0.525896137637691,1703,10531,380930,84268,24,102,273,22,5755496,2624,1442,26456,110724,16361,,211632
2021-06-20,0.91969901994644,24.2032350594677,0.336694345591143,0.530866835793864,1703,10518,380979,84282,15,51,53,14,5757311,1815,384,26456,110738,16244,,211632
2021-06-21,0.86247715220872,22.3362901241369,0.327204428627916,0.539766799465721,1655,10386,381278,84322,48,216,301,40,5757798,487,2713,26456,110778,14991,,212273
2021-06-22,0.829424447550947,21.1904955070026,0.308422301304864,0.55256300367071,1560,10046,381726,84373,47,181,450,52,5760002,2204,2079,26456,110829,14222,,212095
2021-06-23,0.804384107961363,20.3873962890111,0.298339264531435,0.569467718518634,1509,9771,382124,84406,42,167,402,33,5762322,2320,1986,26456,110862,13683,,211970
2021-06-24,0.784178071711421,19.6245265309191,0.284499802293397,0.591075078698699,1439,9392,382593,84450,27,140,459,45,5764329,2007,1983,26456,110906,13171,,211780
2021-06-25,0.77068662825661,18.9421156926258,0.274614472123369,0.61829887863227,1389,9190,382897,84483,39,148,322,33,5766315,1986,2139,26456,110939,12713,,211796
2021-06-26,0.76063226499587,18.7558681930916,0.266706207987347,0.652266133820069,1349,9024,383122,84495,14,81,227,12,5768443,2128,1311,26456,110951,12588,,211796
2021-06-27,0.762583134904344,18.8199373329313,0.265915381573745,0.693894940371551,1345,8986,383185,84512,13,42,61,17,5770021,1578,428,26456,110968,12631,,211796
2021-06-28,0.770512073124194,19.0434343323724,0.257809410834322,0.743613502996853,1304,8846,383447,84556,41,176,259,44,5770530,509,2861,26456,111012,12781,,211859
2021-06-29,0.784994543557793,19.4636086913215,0.247133254250692,0.801170791711596,1250,8627,383768,84584,29,134,316,28,5772844,2314,2362,26473,111057,13063,,211841
2021-06-30,0.81516194154615,20.6541027083441,0.238038750494267,0.8655353199102,1204,8451,384051,84609,31,158,301,25,5775301,2457,2791,26473,111082,13862,,211761
2021-07-01,0.840896287151407,21.7283782856573,0.229735073151443,0.9349017141866,1162,8232,384338,84638,30,109,298,29,5777965,2664,2707,26473,111111,14583,,211795
2021-07-02,0.87743639303792,23.2272981619085,0.222024515618822,1.00697427394194,1123,8044,384616,84662,17,118,287,24,5780648,2683,3148,26473,111135,15589,,211802
2021-07-03,0.897779581665374,24.520600798674,0.21787267694741,1.07927908236865,1102,7912,384781,84679,17,79,181,17,5783654,3006,2182,26473,111152,16457,,211802
2021-07-04,0.910440300942968,25.0227240574182,0.218268090154211,1.1496219107197,1104,7913,384812,84688,12,41,30,9,5786203,2549,755,26473,111161,16794,,211802
2021-07-05,0.979902475364871,27.5944295309863,0.212930011862396,1.21636249164232,1077,7806,385013,84724,30,137,201,36,5786999,796,4599,26473,111197,18520,,212134
2021-07-06,1.04466800552998,29.847279285352,0.204033214709371,1.27850665059168,1032,7637,385289,84758,30,149,283,35,5790584,3585,3872,26473,111231,20032,,212034
2021-07-07,1.11191587257482,32.4353745388791,0.197113483590352,1.33563279718071,997,7539,385490,84786,30,140,204,28,5794665,4081,4528,26473,111259,21769,,212051
2021-07-08,1.18476440274258,35.1590579720672,0.191973111901938,1.38815540582114,971,7384,385720,84811,26,100,232,25,5799107,4442,4543,26473,111284,23597,,212077
2021-07-09,1.2407202619028,37.9974698649683,0.188414393040728,1.43851652435992,953,7275,385950,84829,30,147,230,18,5803687,4580,5055,26473,111302,25502,,212085
2021-07-10,1.26181467146973,39.983613200001,0.187228153420324,1.49073141017739,947,7183,386122,84848,9,101,172,19,5808383,4696,3514,26473,111321,26835,,212085
2021-07-11,1.2742164289214,40.7256232381452,0.187228153420324,1.54920320319932,947,7183,386141,84852,4,23,19,4,5812639,4256,1244,26473,111325,27333,,212085
2021-07-12,1.45072141600806,46.5767746835115,0.18920521945433,1.61737113210118,957,7137,386424,84880,55,267,272,28,5813899,1260,8534,26473,111353,31260,,212076
2021-07-13,1.60705309599608,53.8761866852557,0.184460260972716,1.69571101649826,933,7076,386704,84902,37,246,278,22,5820849,6950,8777,26505,111407,36159,,212040
2021-07-14,1.65683223048885,50.9990353124514,0.184064847765915,1.78168432287707,931,7047,386839,84908,19,115,137,6,5829724,8875,2592,26505,111413,34228,,212040
2021-07-15,2.00942690646018,64.1302290196103,0.180703835508106,1.87036039530684,914,7054,387017,84924,36,213,176,16,5833341,3617,13398,26505,111429,43041,,212069
2021-07-16,2.33788938848132,75.4347072513378,0.177738236457098,1.9548154881193,899,6971,387297,84946,33,220,282,22,5844249,10908,12674,26505,111451,50628,,212069
2021-07-17,2.5992066209264,84.8379710078202,0.175958877026493,2.02718537588755,890,6922,387439,84962,21,114,147,16,5855198,10949,9824,26505,111467,56939,,212069
2021-07-18,2.68104651960577,87.9177596601177,0.176156583629893,2.07868283496979,891,6936,387469,84967,9,54,30,5,5867730,12532,3278,26505,111472,59006,,212069
2021-07-19,3.26816098381974,109.191694046912,0.178331356267299,2.10210852031001,902,7041,387703,84987,76,360,235,20,5871881,4151,22822,26505,111492,73284,,212140
2021-07-20,3.76515592677261,126.971625342444,0.173190984578885,2.09426580569928,876,6912,388118,85020,61,327,413,33,5890062,18181,20724,26505,111525,85217,,212140
2021-07-21,3.98787613409864,156.595407628355,0.169829972321076,2.05628008039444,859,6869,388402,85042,64,281,285,22,5911601,21539,22455,26505,111547,105099,,212174
2021-07-22,4.17838550627061,167.367963001413,0.17160933175168,1.99353828122713,868,6832,388707,85053,59,292,307,11,5933510,21909,20670,26505,111558,112329,,212197
2021-07-23,4.20761595643497,181.989136704845,0.172400158165283,1.91315146403538,872,6802,389021,85082,69,330,310,26,5953071,19561,22518,26513,111595,122142,,212271
2021-07-24,4.15778241230483,191.089934522084,0.173586397785686,1.82199741491417,878,6787,389197,85104,35,182,174,22,5978695,25624,15922,26513,111617,128250,,212271
2021-07-25,4.1535157194728,193.195276256819,0.17516805061289,1.72648095872052,886,6843,389226,85110,16,92,32,6,5993937,15242,4659,26513,111623,129663,,212271
2021-07-26,4.29375083371793,208.625509098228,0.188216686437327,1.63199020816026,952,7079,389531,85154,135,607,312,45,5999244,5307,33172,26514,111668,140019,,212395
2021-07-27,4.3196043398142,215.918961179987,0.193357058125741,1.54263862947184,978,7137,389996,85182,121,557,458,28,6026115,26871,25629,26514,111696,144914,,212395
2021-07-28,4.36478488218065,219.703510370522,0.196124950573349,1.46128242829908,992,7208,390367,85225,91,490,375,40,6054049,27934,24980,26515,111740,147454,,212445
2021-07-29,4.34687519450073,224.770932337848,0.200672202451562,1.38914317532791,1015,7236,390784,85252,91,501,416,29,6079239,25190,24092,26516,111768,150855,,212497
2021-07-30,4.26182637324554,227.205559651759,0.211941478845393,1.32630659790017,1072,7363,391216,85312,165,640,445,60,6103548,24309,24174,26519,111831,152489,,212579
2021-07-31,4.18684507646801,227.308368271502,0.217279557137208,1.27223853048275,1099,7409,391581,85355,91,467,365,43,6127019,23471,15973,26519,111874,152558,,212579
2021-08-01,4.17094845888277,227.387337211304,0.224792408066429,1.2261201448947,1137,7581,391689,85373,69,312,109,18,6146619,19600,4678,26519,111892,152611,,212579
2021-08-02,4.1723576149843,228.992045667291,0.243574535389482,1.18705107648673,1232,7840,392055,85424,170,688,376,51,6151803,5184,34228,26521,111945,153688,,212724
2021-08-03,4.18442087857445,230.453716043635,0.263147489126137,1.15420109236587,1331,7974,392634,85480,218,818,608,57,6178632,26829,26621,26524,112004,154669,,212772
2021-08-04,4.2050532601303,231.595040720781,0.271055753262159,1.12684815960341,1371,8134,393129,85528,157,772,533,53,6207416,28784,25740,26525,112053,155435,,212844
2021-08-05,4.25109191191657,233.079060797069,0.280743376828786,1.10437933505219,1420,8210,393723,85577,150,712,598,52,6233876,26460,25111,26528,112105,156431,,212943
2021-08-06,4.33057431733334,235.419819371215,0.288256227758007,1.08628585984246,1458,8368,394324,85637,165,862,615,60,6258953,25077,25778,26532,112169,158002,,213112
2021-08-07,4.35207119752597,237.29719416652,0.298536971134836,1.07218607536979,1510,8425,394709,85669,136,482,389,32,6284708,25755,17218,26532,112201,159262,,213112
2021-08-08,4.34694361088982,238.371469743833,0.307631474891261,1.06175240399263,1556,8685,394910,85697,117,498,204,30,6305158,20450,5368,26532,112229,159983,,213112
2021-08-09,4.14963368239893,241.133892656924,0.329576907868723,1.05445883328596,1667,9022,395310,85765,230,833,407,68,6310933,5775,36086,26539,112304,161837,,213508
2021-08-10,3.96634763793568,244.09448290952,0.338473705021748,1.04953079618582,1712,9153,396002,85833,211,944,717,68,6339509,28576,28609,26541,112374,163824,,213516
2021-08-11,3.82243557679838,245.943548084895,0.344998022933966,1.04597075118192,1745,9233,396616,85886,158,773,616,54,6370429,30920,26981,26546,112432,165065,,213671
2021-08-12,3.69430998836399,247.974390819816,0.3572558323448,1.0425816443307,1807,9465,397162,85963,191,894,566,77,6398983,28554,26478,26546,112509,166428,,213840
2021-08-13,3.5691828298066,247.122122261948,0.362000790826414,1.03807953281269,1831,9546,397828,86037,188,836,681,74,6425436,26453,25229,26562,112599,165856,,214027
2021-08-14,3.44775821382815,247.755363760364,0.363187030446817,1.03144261757742,1837,9648,398257,86088,118,606,449,51,6449863,24427,17614,26564,112652,166281,,214027
2021-08-15,3.43601155569566,247.497597221009,0.366152629497825,1.0220353328681,1852,9798,398445,86132,73,399,193,44,6471035,21172,5169,26564,112696,166108,,214027
2021-08-16,3.39226055548739,244.694944848018,0.377224199288256,1.0097774705197,1908,10151,398924,86228,178,950,498,97,6476864,5829,34204,26575,112803,164227,,214415
2021-08-17,3.33247299996313,239.705001840498,0.386120996441281,0.995091905150499,1953,10219,399763,86339,245,1075,853,111,6504978,28114,25271,26575,112914,160878,,214417
2021-08-18,3.26298148256761,233.759981655366,0.406089363384737,0.978710108437849,2054,10336,400539,86451,299,1036,809,112,6533383,28405,22985,26585,113036,156888,,214561
2021-08-19,3.19083151428081,226.882233992568,0.405100830367734,0.961582765799999,2049,10392,401284,86578,186,976,778,127,6557356,23973,21857,26587,113165,152272,,214669
2021-08-20,3.10551363615484,222.622381183221,0.413404507710558,0.944771028231311,2091,10515,401946,86660,214,887,682,83,6579675,22319,22396,26590,113250,149413,,214818
2021-08-21,3.06546311333864,218.606885093264,0.416370106761566,0.929122699284662,2106,10463,402615,86789,165,805,674,146,6602311,22636,14900,26590,113379,146718,,214818
2021-08-22,3.05968064850188,217.733756815448,0.420719652036378,0.91517793961703,2128,10651,402848,86883,103,542,228,96,6619611,17300,4562,26611,113494,146132,,215191
2021-08-23,3.014739473766,211.005007152276,0.437920126532226,0.903071025186094,2215,11007,403285,86991,235,943,447,108,6624777,5166,29681,26612,113603,141616,,215242
2021-08-24,2.97677776961092,205.167265526877,0.439106366152629,0.892557948112068,2221,11066,404141,87143,214,1145,871,153,6649630,24853,21356,26616,113759,137698,,215254
2021-08-25,2.93399686860636,199.161156161898,0.442665085013839,0.883157236417015,2239,11171,404823,87236,182,883,701,93,6673336,23706,18948,26626,113862,133667,,215463
2021-08-26,2.91161807041685,193.070117937132,0.447014630288652,0.874246498135304,2261,11104,405490,87343,191,741,692,110,6693019,19683,17762,26641,113984,129579,,215565
2021-08-27,2.84905852705109,186.15363079443,0.448793989719257,0.865266940125717,2270,11162,406229,87438,194,908,750,95,6711268,18249,17766,26652,114090,124937,,215724
2021-08-28,2.77689388548822,181.129418246995,0.446619217081851,0.855779111407605,2259,11052,406709,87512,119,465,493,75,6728858,17590,11529,26652,114164,121565,,215724
2021-08-29,2.75865809087689,179.627518410752,0.44998022933966,0.845494452257133,2276,11092,406911,87565,71,311,206,53,6742488,13630,3546,26652,114217,120557,,215724
2021-08-30,2.63072044528994,168.813243597798,0.452748121787268,0.83442101237946,2290,11245,407355,87663,159,725,446,98,6746283,3795,22431,26667,114330,113299,,216058
2021-08-31,2.56193240847099,161.373773476404,0.453143534994069,0.822872534927585,2292,11120,408275,87797,218,941,931,136,6765708,19425,16345,26668,114465,108306,,216074
2021-09-01,2.52793757756411,155.880217230144,0.45353894820087,0.811335807443896,2294,11119,408908,87880,187,742,641,85,6783329,17621,15258,26680,114560,104619,,216197
2021-09-02,2.50184905135409,148.983099827393,0.449782522736259,0.800378003353268,2275,10934,409615,87983,143,648,719,104,6799240,15911,13142,26686,114669,99990,,216302
2021-09-03,2.46162851280668,141.990623704881,0.446619217081851,0.790419588092748,2259,10816,410229,88076,159,624,631,95,6812706,13466,13079,26688,114764,95297,,216402
2021-09-04,2.42864516742169,138.597939253367,0.439501779359431,0.781667396265767,2223,10654,410710,88159,124,424,487,85,6826042,13336,9253,26688,114847,93020,,216402
2021-09-05,2.42401328805195,137.467044436195,0.438315539739027,0.774118898917338,2217,10644,410888,88208,60,227,177,49,6836452,10410,2774,26688,114896,92261,,216402
2021-09-06,2.34791581727652,128.793870877887,0.444642151047845,0.767558641857857,2249,10757,411314,88310,187,661,444,103,6839494,3042,16611,26712,115022,86440,,216653
2021-09-07,2.27086877675524,121.855034035241,0.446619217081851,0.761586044375049,2259,10646,412039,88418,200,761,736,120,6854028,14534,11686,26712,115130,81783,,216659
2021-09-08,2.16588564940164,114.792528852904,0.439699485962831,0.755768721124798,2224,10438,412721,88518,174,595,695,100,6866856,12828,10509,26731,115249,77043,,216737
2021-09-09,2.08364849456417,110.000753184888,0.433965994464215,0.749720222893932,2195,10323,413273,88621,139,554,554,104,6877825,10969,9927,26742,115363,73827,,216836
2021-09-10,1.99335754748737,105.085309177182,0.425266903914591,0.743230952439359,2151,10115,413880,88701,135,505,612,81,6887791,9966,9785,26756,115457,70528,,216993
2021-09-11,1.91126662743055,101.031073607321,0.42131277184658,0.736316601972535,2131,10018,414243,88747,91,322,367,47,6897392,9601,6531,26756,115503,67807,,216993
2021-09-12,1.88632338035283,99.7124413106192,0.420917358639779,0.729224146947262,2129,10012,414405,88776,34,187,159,29,6905071,7679,1880,26756,115532,66922,,216993
2021-09-13,1.75940104917293,92.4934882286738,0.415776986951364,0.722407506717488,2103,9986,414778,88862,116,446,381,86,6907133,2062,11771,26767,115629,62077,,217244
2021-09-14,1.66358385920321,87.5735742809785,0.395413206801107,0.716376718747808,2000,9739,415490,88956,137,577,708,94,6917460,10327,8387,26767,115723,58775,,217243
2021-09-15,1.5961604126857,83.6489669707939,0.387307236061684,0.711651864842914,1959,9555,416030,89033,119,452,540,79,6926604,9144,7873,26770,115803,56141,,217297
2021-09-16,1.53918576940274,79.6036712809112,0.385923289837881,0.708723673834152,1952,9297,416554,89098,103,382,570,65,6934732,8128,7211,26779,115877,53426,,217367
2021-09-17,1.48647165206838,76.0634788097652,0.373863187030447,0.707881346671651,1891,9070,417059,89164,81,371,520,66,6942105,7373,7414,26805,115969,51050,,217465
2021-09-18,1.45395979867933,73.8061591154108,0.363187030446817,0.709146129549895,1837,8912,417399,89206,68,243,350,42,6949519,7414,5016,26805,116011,49535,,217465
2021-09-19,1.44566766795027,73.0924586971958,0.362198497429814,0.712292606732775,1832,8887,417505,89234,33,113,108,28,6955333,5814,1400,26805,116039,49056,,217465
2021-09-20,1.38045747489303,68.8281359478608,0.356860419137999,0.716887919045192,1805,8845,417826,89255,114,373,336,91,6956848,1515,8904,26814,116069,46194,,217580
2021-09-21,1.334552245928,65.8407260553323,0.344800316330565,0.722500616942165,1744,8594,418397,89407,136,503,577,152,6964699,7851,6376,26815,116222,44189,,217581
2021-09-22,1.29305308925241,62.9933742824536,0.327402135231317,0.728777963826256,1656,8414,418859,89465,68,361,463,59,6971493,6794,5963,26817,116282,42278,,217611
2021-09-23,1.26702687190449,61.0474604073203,0.318109924871491,0.735459296163024,1609,8237,419256,89527,71,301,412,63,6977722,6229,5906,26821,116348,40972,,217666
2021-09-24,1.24475113454615,59.0702569522653,0.313562672993278,0.742388139434562,1586,8107,419628,89576,72,296,371,49,6983601,5879,6091,26825,116401,39645,,217761
2021-09-25,1.22520372177021,57.8201637353918,0.31059707394227,0.749503633205726,1571,7980,419912,89605,54,196,287,29,6989613,6012,4177,26825,116430,38806,,217761
2021-09-26,1.22107553960024,57.4506486963159,0.311783313562673,0.756762187893013,1577,7994,419971,89619,35,89,60,14,6994319,4706,1150,26825,116444,38558,,217761
2021-09-27,1.19527071817537,55.5583741010485,0.31059707394227,0.764112027315234,1571,7980,420247,89693,94,343,279,74,6995628,1309,7633,26835,116528,37288,,217898
2021-09-28,1.1757637288,54.3202007241452,0.301304863582444,0.771501928837921,1524,7801,420645,89751,79,304,398,60,7002393,6765,5546,26835,116586,36457,,217897
2021-09-29,1.15337022250239,52.995608507458,0.289837880585212,0.778886435287953,1466,7726,420934,89793,52,254,291,42,7008228,5835,5074,26836,116629,35568,,217933
2021-09-30,1.12586897045801,51.5845974509869,0.279557137208383,0.786234565058153,1414,7565,421264,89849,58,238,340,56,7013432,5204,4958,26841,116690,34621,,217979
2021-10-01,1.09278227922041,49.8398308753506,0.26789244760775,0.793550960745665,1355,7410,421579,89895,48,214,312,47,7018367,4935,4919,26844,116739,33450,,218047
2021-10-02,1.05728467975868,48.5346083986149,0.261961249505734,0.800951311776533,1325,7294,421787,89925,33,141,212,31,7023315,4948,3300,26844,116769,32574,,218047
2021-10-03,1.05559504061832,48.3751805390137,0.262158956109134,0.808691531862917,1326,7308,421839,89934,19,76,54,9,7027059,3744,1043,26844,116778,32467,,218047
2021-10-04,1.03262962469535,46.4262867038879,0.262554369315935,0.817170153810125,1328,7299,422072,89984,71,283,246,50,7028197,1138,6328,26849,116833,31159,,218130
2021-10-05,1.01835702698845,45.2909219467274,0.252866745749308,0.82691264780214,1279,7096,422510,90045,75,290,436,62,7033755,5558,4781,26849,116894,30397,,218129
2021-10-06,1.00972833830804,44.3254149091421,0.245551601423488,0.838529119407631,1242,7038,422728,90079,40,202,225,34,7038701,4946,4423,26854,116933,29749,,218189
2021-10-07,1.0179521113177,43.8143517704203,0.237247924080664,0.852564634562463,1200,6903,423001,90113,47,194,272,35,7043316,4615,4619,26856,116969,29406,,218242
2021-10-08,1.02059870088454,43.4880461512364,0.230130486358244,0.869415944718498,1164,6805,423274,90151,52,218,274,38,7047786,4470,4700,26859,117010,29187,,218270
2021-10-09,1.02526105506605,43.8322315303756,0.222815342032424,0.889220135385375,1127,6706,423485,90166,26,128,211,17,7052520,4734,3534,26859,117025,29418,,218270
2021-10-10,1.02598677686874,43.7830621904986,0.223803875049427,0.911798558015661,1132,6737,423537,90174,17,91,54,8,7056511,3991,1005,26859,117033,29385,,218270
2021-10-11,1.04644469248643,44.4207736289036,0.226374060893634,0.936604475208371,1145,6729,423734,90204,58,226,193,30,7057631,1120,6758,26864,117068,29813,,218350
2021-10-12,1.06849385514767,45.1985431869584,0.219652036378015,0.962723267057611,1111,6629,424018,90257,68,254,285,53,7063511,5880,5305,26864,117121,30335,,218349
2021-10-13,1.0916446360581,46.2608989243015,0.215697904310004,0.988950964119741,1091,6601,424238,90280,58,219,225,27,7069089,5578,5133,26865,117145,31048,,218378
2021-10-14,1.07976726219027,48.7700252380262,0.212534598655595,1.01401654612973,1075,6523,424464,90318,44,206,232,38,7074276,5187,6306,26867,117185,32732,,218402
2021-10-15,1.15129686697935,48.7566154180597,0.207789640173982,1.03673798474736,1051,6470,424693,90352,43,215,229,34,7080375,6099,4692,26869,117221,32723,,218411
2021-10-16,1.20852880714625,48.4660693187864,0.207394226967181,1.05623516124167,1049,6437,424817,90367,25,109,125,15,7085274,4899,3338,26869,117236,32528,,218411
